bootstrap_sample_percent,low,high
1,-1.0,
3,-0.04028897936633159,0.8493244516008699
10,0.197803933747477,0.7360596890888196
31,0.3381031377332251,0.639242124948894
100,0.4046558772312957,0.5588894118947656
