bootstrap_sample_percent,low,high
1,-1.0,
3,-0.26011985652700464,0.8864975369687358
10,-0.014469427948888084,0.5677558387648907
31,0.1615367036246695,0.43526011963643424
100,0.223161512447824,0.36308702897541123
