bootstrap_sample_percent,low,high
1,0.13788218880639266,0.7945199415129823
3,0.2615371602078829,0.6656153553649669
10,0.3998277227883148,0.5943821259641748
31,0.4410723373016727,0.5528202254345038
100,0.4600102574764874,0.5224532537234475
