bootstrap_sample_percent,low,high
1,-0.19720905931997482,0.8219158728202481
3,0.3030070055323192,0.6920629245922326
10,0.3558838723971281,0.6159069503470209
31,0.4241300648071569,0.5819667114605142
100,0.45176372404659343,0.5340057473859773
