bootstrap_sample_percent,low,high
1,0.41381155153523835,0.5854785198531962
3,0.46761318266745233,0.5566854416944014
10,0.4898403777813001,0.5295844134706764
31,0.4974797764012605,0.5198155629134126
100,0.5015312571886984,0.5159341656104413
