complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,deontic_priority,optimality,natural,dominant,name
26,,0.2909080730534101,0.7090919269465898,0.0,0.0,False,True,0.8054712193205908,False,False,sampled_lang_500
40,,0.3270511615084015,0.6729488384915985,0.25,0.25,False,True,0.8054332550821691,False,False,sampled_lang_1321
40,,0.4025044773811308,0.5974955226188692,0.6666666666666666,0.5555555555555556,False,True,0.8617588128527435,False,False,sampled_lang_1600
12,,0.33066181079068074,0.6693381892093193,0.3333333333333333,0.0,False,True,0.9111411190279282,False,False,sampled_lang_335
8,,0.31910570056700127,0.6808942994329987,0.0,0.0,False,True,0.9502054643884008,False,False,sampled_lang_91
38,,0.32592452050062304,0.674075479499377,0.3333333333333333,0.2222222222222222,False,True,0.8084520370009358,False,False,sampled_lang_1558
12,,0.3255728108853829,0.6744271891146171,1.0,1.0,True,False,0.9106780611801225,False,False,sampled_lang_427
16,,0.5277162019799395,0.4722837980200605,1.0,1.0,True,True,0.9999983534974625,False,True,sampled_lang_654
12,,0.38165189607477773,0.6183481039252223,1.0,1.0,True,True,0.9349515615881356,False,False,sampled_lang_424
8,,0.1269401368208048,0.8730598631791953,0.0,0.0,False,True,0.887630450452694,False,False,sampled_lang_17
12,,0.30803975624443714,0.6919602437555629,0.3333333333333333,0.0,False,True,0.9090826883237363,False,False,sampled_lang_342
27,,0.352214225820773,0.647785774179227,0.75,0.375,False,True,0.8493063821088147,False,False,sampled_lang_1420
30,,0.3987686946468181,0.6012313053531819,0.8888888888888888,0.6666666666666666,False,True,0.8782693795481962,False,False,sampled_lang_1645
24,,0.4088176088824081,0.591182391117592,0.8571428571428571,0.7142857142857143,False,True,0.89735002657934,False,False,sampled_lang_1240
18,,0.2700608810056556,0.7299391189943444,0.0,0.0,False,True,0.8446201610110902,False,False,sampled_lang_283
34,,0.3002509944125768,0.6997490055874231,0.16666666666666666,0.16666666666666666,False,True,0.7970065049203449,False,False,sampled_lang_925
36,,0.30720981042024487,0.6927901895797551,0.14285714285714285,0.14285714285714285,False,True,0.7983414868660617,False,False,sampled_lang_1098
32,,0.3341340331163833,0.6658659668836167,0.4,0.4,False,True,0.8261600026648448,False,False,sampled_lang_754
42,,0.31064441058830156,0.6893555894116985,0.125,0.125,False,True,0.7893258560868393,False,False,sampled_lang_1313
56,,0.3443666954070512,0.6556333045929488,0.5,0.5,False,True,0.787480550776285,False,False,sampled_lang_1787
48,,0.37719035984917987,0.6228096401508201,0.5,0.4,False,True,0.8274224710236125,False,False,sampled_lang_1792
20,,0.27188552998834187,0.7281144700116582,0.0,0.0,False,True,0.8251300743527012,False,False,sampled_lang_1934
37,,0.3075826151334283,0.6924173848665717,0.4444444444444444,0.2222222222222222,False,True,0.796689595815915,False,False,sampled_lang_1559
46,,0.31692515521171455,0.6830748447882855,0.25,0.25,False,True,0.7862947427253268,False,False,sampled_lang_1336
23,,0.37234644289443974,0.6276535571055603,1.0,0.625,False,True,0.8720542731887214,False,False,sampled_lang_1477
20,,0.2533759930155929,0.7466240069844071,0.6,0.6,False,False,0.8219318585030919,False,False,sampled_lang_773
34,,0.39839770835014143,0.6016022916498586,0.7777777777777778,0.6666666666666666,False,True,0.8702724299929421,False,False,sampled_lang_1621
44,,0.3164533054575099,0.6835466945424902,0.125,0.125,False,True,0.789802322069232,False,False,sampled_lang_1301
42,,0.34965231159714216,0.6503476884028578,0.4,0.4,False,True,0.8184449552511941,False,False,sampled_lang_1761
36,,0.3946964681971323,0.6053035318028677,0.3333333333333333,0.16666666666666666,False,True,0.8636496010252905,False,False,sampled_lang_952
16,,0.3600794637984619,0.6399205362015381,1.0,1.0,True,True,0.9005235563220046,False,False,sampled_lang_663
12,,0.2551275020601546,0.7448724979398453,0.0,0.0,False,True,0.8982318136317913,False,False,sampled_lang_1927
22,,0.41530396655292773,0.5846960334470723,0.8333333333333334,0.6666666666666666,False,True,0.9060522257782593,False,False,sampled_lang_1032
40,,0.37443470361200853,0.6255652963879914,0.7,0.6,False,True,0.8408048943163051,False,False,sampled_lang_1818
30,,0.313387953825194,0.686612046174806,0.6666666666666666,0.6666666666666666,False,False,0.8145329543817754,False,False,sampled_lang_1010
64,,0.30159006019703766,0.6984099398029624,0.0,0.0,False,True,0.740108570264482,False,False,sampled_lang_1696
32,,0.3465678225975575,0.6534321774024425,0.5714285714285714,0.42857142857142855,False,True,0.8354416489800803,False,False,sampled_lang_1181
62,,0.3276479687388486,0.6723520312611514,0.1,0.1,False,True,0.7634205275742786,False,False,sampled_lang_1700
56,,0.30188690935944085,0.6981130906405592,0.0,0.0,False,True,0.7557695435550135,False,False,sampled_lang_1497
24,,0.3026068703142729,0.6973931296857271,0.0,0.0,False,True,0.8180644150416168,False,False,sampled_lang_307
10,,0.25378788635134697,0.746212113648653,0.5,0.0,False,True,0.9155784870110949,False,False,sampled_lang_164
18,,0.3022111447543149,0.6977888552456851,0.0,0.0,False,True,0.8529176730292352,False,False,sampled_lang_285
34,,0.33553318730113796,0.664466812698862,0.3333333333333333,0.16666666666666666,False,True,0.823344593131043,False,False,sampled_lang_939
14,,0.3347088873669061,0.6652911126330938,0.75,0.25,False,True,0.8940227734165821,False,False,sampled_lang_599
18,,0.433758327782881,0.5662416722171191,1.0,1.0,True,True,0.9308633765341784,False,False,sampled_lang_863
24,,0.3100527726467144,0.6899472273532856,0.0,0.0,False,True,0.8236227126134706,False,False,sampled_lang_469
8,,0.3093280456808767,0.6906719543191233,0.5,0.5,False,True,0.9493157621093432,False,False,sampled_lang_167
24,,0.3040106438635407,0.6959893561364593,0.0,0.0,False,True,0.8191120734757016,False,False,sampled_lang_488
31,,0.373709155425813,0.626290844574187,0.8888888888888888,0.6666666666666666,False,True,0.8576326197840396,False,False,sampled_lang_1643
24,,0.27306603425280834,0.7269339657471916,0.25,0.25,False,True,0.7976375792183866,False,False,sampled_lang_1962
26,,0.4392861673169262,0.5607138326830738,0.6666666666666666,0.6666666666666666,False,True,0.9162351575668803,False,False,sampled_lang_1012
22,,0.43037079380658577,0.5696292061934143,1.0,0.8333333333333334,False,True,0.9172992961747279,False,False,sampled_lang_1057
58,,0.3178789843265919,0.6821210156734081,0.1,0.1,False,True,0.7638477145790828,False,False,sampled_lang_1714
4,,0.2220528521461458,0.7779471478538542,0.0,0.0,False,True,0.9575005321674128,False,False,sampled_lang_23
16,,0.24186992590747228,0.7581300740925278,0.6666666666666666,0.6666666666666666,False,True,0.8573062482927404,False,False,sampled_lang_390
8,,0.08148559001160832,0.9185144099883917,0.0,0.0,False,False,0.871241390533595,False,False,sampled_lang_20
22,,0.359729931883635,0.640270068116365,0.7142857142857143,0.42857142857142855,False,True,0.8644448035435837,False,False,sampled_lang_1199
8,,0.21521619266671377,0.7847838073332862,0.0,0.0,False,True,0.9194592353039545,False,False,sampled_lang_43
38,,0.3407705201335796,0.6592294798664204,0.42857142857142855,0.2857142857142857,False,True,0.81953458212037,False,False,sampled_lang_1147
24,,0.3392007060932011,0.6607992939067989,0.5,0.5,False,True,0.8453816128708093,False,False,sampled_lang_959
28,,0.3123075357918453,0.6876924642081548,0.0,0.0,False,True,0.8175862540477357,False,False,sampled_lang_487
10,,0.2117516692818665,0.7882483307181335,1.0,0.6666666666666666,False,False,0.9004219386822737,False,False,sampled_lang_446
50,,0.31947140025762405,0.680528599742376,0.14285714285714285,0.14285714285714285,False,True,0.7804757693769027,False,False,sampled_lang_2020
26,,0.29539809536017214,0.7046019046398279,0.25,0.25,False,True,0.8088230221237236,False,False,sampled_lang_540
37,,0.35645531570654976,0.6435446842934502,0.6666666666666666,0.5555555555555556,False,True,0.8331731047759994,False,False,sampled_lang_1618
25,,0.33977612493271997,0.66022387506728,0.8888888888888888,0.4444444444444444,False,True,0.8438809777076668,False,False,sampled_lang_1653
24,,0.3989206204130276,0.6010793795869724,1.0,0.875,False,True,0.889961812644118,False,False,sampled_lang_1476
10,,0.2620719467115596,0.7379280532884405,0.5,0.5,False,False,0.9185653690089423,False,False,sampled_lang_145
25,,0.3528373267673219,0.6471626732326781,0.8571428571428571,0.5714285714285714,False,True,0.8536313417940364,False,False,sampled_lang_1222
27,,0.32787479420109245,0.6721252057989076,0.5,0.3333333333333333,False,True,0.8311370042084061,False,False,sampled_lang_1989
24,,0.301435091516109,0.698564908483891,0.2,0.0,False,True,0.8171897214795227,False,False,sampled_lang_703
24,,0.24058933541188798,0.759410664588112,0.4,0.4,False,False,0.780389012175675,False,False,sampled_lang_752
30,,0.3815915877047452,0.6184084122952548,0.3333333333333333,0.3333333333333333,False,True,0.8654466178800243,False,False,sampled_lang_2004
4,,0.13858093539389169,0.8614190646061083,1.0,1.0,True,False,0.927403917139673,False,False,sampled_lang_1902
30,,0.3946015145932513,0.6053984854067487,0.7142857142857143,0.5714285714285714,False,True,0.8751586135269234,False,False,sampled_lang_1220
21,,0.3474608997367626,0.6525391002632375,0.8,0.6,False,True,0.8602622687663077,False,False,sampled_lang_834
16,,0.44274555807453664,0.5572544419254634,1.0,0.8,False,True,0.9485198572131047,False,False,sampled_lang_846
8,,0.2370657868138174,0.7629342131861826,0.5,0.5,False,False,0.9273373198864281,False,False,sampled_lang_197
20,,0.33388458743267435,0.6661154125673256,0.6,0.4,False,True,0.8590516588925445,False,False,sampled_lang_778
24,,0.42946231878567037,0.5705376812143297,0.8333333333333334,0.8333333333333334,False,True,0.9127616015490438,False,False,sampled_lang_1017
50,,0.33060961930400706,0.6693903806959929,0.3,0.3,False,True,0.7887902849011605,False,False,sampled_lang_2076
52,,0.31370518685005205,0.686294813149948,0.1,0.1,False,True,0.7723115016819715,False,False,sampled_lang_1704
33,,0.3345200066845915,0.6654799933154085,0.6666666666666666,0.4444444444444444,False,True,0.8245179412513843,False,False,sampled_lang_1608
32,,0.31439502661532864,0.6856049733846714,0.14285714285714285,0.14285714285714285,False,True,0.8114248954034207,False,False,sampled_lang_1106
4,,0.23163341414637684,0.7683665858536232,0.0,0.0,False,True,0.9609548843536949,False,False,sampled_lang_61
20,,0.3221852769090877,0.6778147230909123,0.3333333333333333,0.3333333333333333,False,True,0.8524025035658341,False,False,sampled_lang_1929
12,,0.413248349344585,0.586751650655415,1.0,1.0,False,True,0.9565770504976006,False,False,sampled_lang_647
32,,0.37540651525302626,0.6245934847469737,0.5714285714285714,0.42857142857142855,False,True,0.8569696889148665,False,False,sampled_lang_1195
12,,0.3184127958900318,0.6815872041099682,0.6666666666666666,0.3333333333333333,False,True,0.9100265512317521,False,False,sampled_lang_412
28,,0.3699418070339938,0.6300581929660062,0.625,0.5,False,True,0.8606100696220972,False,False,sampled_lang_1401
39,,0.3561709681576305,0.6438290318423695,0.7777777777777778,0.6666666666666666,False,True,0.8291007686893783,False,False,sampled_lang_1622
24,,0.38016446070154997,0.61983553929845,1.0,0.875,False,True,0.8759605380263802,False,False,sampled_lang_1460
14,,0.2681695078688908,0.7318304921311092,0.0,0.0,False,True,0.8832432530039885,False,False,sampled_lang_70
48,,0.32752967634568936,0.6724703236543106,0.3333333333333333,0.2222222222222222,False,True,0.7903511279012957,False,False,sampled_lang_2049
12,,0.2688239178415842,0.7311760821584158,0.75,0.5,False,False,0.9024609141354704,False,False,sampled_lang_607
30,,0.31119888830869424,0.6888011116913058,0.16666666666666666,0.16666666666666666,False,True,0.8128986254365766,False,False,sampled_lang_924
20,,0.28086968070365553,0.7191303192963445,0.0,0.0,False,True,0.828071109978926,False,False,sampled_lang_274
34,,0.3481512381001136,0.6518487618998864,0.3333333333333333,0.16666666666666666,False,True,0.8327639208396936,False,False,sampled_lang_930
27,,0.38352017238897684,0.6164798276110232,0.875,0.625,False,True,0.8726757848639045,False,False,sampled_lang_1440
20,,0.2716135007447909,0.7283864992552092,0.0,0.0,False,True,0.8250908499627534,False,False,sampled_lang_281
32,,0.359282623419947,0.640717376580053,0.5714285714285714,0.42857142857142855,False,True,0.8449331319393931,False,False,sampled_lang_1183
32,,0.3981674073660257,0.6018325926339743,0.9,0.7,False,True,0.8739603667463736,False,False,sampled_lang_1857
24,,0.34197540437742097,0.658024595622579,0.4,0.4,False,True,0.8474525606645356,False,False,sampled_lang_756
28,,0.39952267758790555,0.6004773224120945,0.875,0.75,False,True,0.882691960638683,False,False,sampled_lang_1446
20,,0.30362569682077983,0.6963743031792202,0.5,0.25,False,True,0.8417560775830855,False,False,sampled_lang_550
14,,0.19860187830115722,0.8013981216988428,0.0,0.0,False,True,0.8601043699679046,False,False,sampled_lang_124
30,,0.2276217526980855,0.7723782473019145,0.4,0.4,False,True,0.7505087546684233,False,False,sampled_lang_763
52,,0.3240684378422736,0.6759315621577264,0.0,0.0,False,True,0.7800476621377007,False,False,sampled_lang_1278
37,,0.31817156240990163,0.6818284375900984,0.375,0.25,False,True,0.8045943769675052,False,False,sampled_lang_1348
12,,0.23715817410407997,0.76284182589592,0.5,0.5,False,True,0.8917943573389888,False,False,sampled_lang_184
16,,0.3846929777125881,0.615307022287412,0.8,0.6,False,True,0.9147765698105403,False,False,sampled_lang_808
28,,0.3308080906669299,0.66919190933307,0.6,0.6,False,False,0.831396796123595,False,False,sampled_lang_769
36,,0.3935698565186524,0.6064301434813476,0.7777777777777778,0.6666666666666666,False,True,0.8628088737419519,False,False,sampled_lang_1636
38,,0.3331160278302342,0.6668839721697658,0.375,0.125,False,True,0.813820452125495,False,False,sampled_lang_1352
44,,0.31310961145014177,0.6868903885498583,0.0,0.0,False,True,0.7873060527167977,False,False,sampled_lang_1291
18,,0.34080644852423736,0.6591935514757626,0.75,0.75,False,True,0.876395518749177,False,False,sampled_lang_588
32,,0.27835264030672346,0.7216473596932765,0.0,0.0,False,True,0.7845192998944358,False,False,sampled_lang_483
35,,0.30671738616314526,0.6932826138368547,0.2857142857142857,0.14285714285714285,False,True,0.7999035315298505,False,False,sampled_lang_1123
34,,0.3698648176254417,0.6301351823745582,0.5,0.5,False,True,0.8489728050614083,False,False,sampled_lang_2032
16,,0.3451589164210529,0.6548410835789471,0.8,0.6,False,True,0.8913019713900449,False,False,sampled_lang_825
12,,0.31363945255979775,0.6863605474402023,0.6666666666666666,0.6666666666666666,False,True,0.9095922222105228,False,False,sampled_lang_1931
6,,0.17732200577733961,0.8226779942226604,0.0,0.0,False,False,0.9235842618801845,False,False,sampled_lang_26
10,,0.3315317911073202,0.6684682088926799,1.0,0.6666666666666666,False,True,0.9312782158431968,False,False,sampled_lang_415
52,,0.31297837017169655,0.6870216298283034,0.2222222222222222,0.1111111111111111,False,True,0.771768857139555,False,False,sampled_lang_2066
38,,0.34379363757606124,0.6562063624239387,0.375,0.375,False,True,0.8217910467961833,False,False,sampled_lang_2031
30,,0.29978674827900725,0.7002132517209927,0.0,0.0,False,True,0.8043797209348275,False,False,sampled_lang_681
28,,0.29641435555306067,0.7035856444469393,0.2,0.2,False,True,0.8057217938017396,False,False,sampled_lang_730
33,,0.3958025493666651,0.604197450633335,1.0,0.7,False,True,0.8702649923483923,False,False,sampled_lang_1876
22,,0.3096616664512693,0.6903383335487308,0.25,0.25,False,True,0.8318605321021381,False,False,sampled_lang_531
15,,0.2996119823215938,0.7003880176784062,0.75,0.25,False,True,0.8782289585486337,False,False,sampled_lang_602
38,,0.5162242495967202,0.4837757504032798,0.9,0.9,False,True,0.9505101672290306,False,False,sampled_lang_1968
24,,0.3343680809183818,0.6656319190816182,0.5,0.3333333333333333,False,True,0.8417740688566031,False,False,sampled_lang_2003
26,,0.37260564056989864,0.6273943594301014,0.8333333333333334,0.6666666666666666,False,True,0.8664583518877138,False,False,sampled_lang_1036
26,,0.3364026543550536,0.6635973456449464,0.25,0.25,False,True,0.8394330292614975,False,False,sampled_lang_542
40,,0.320256692224856,0.679743307775144,0.16666666666666666,0.16666666666666666,False,True,0.8003610968392281,False,False,sampled_lang_1999
10,,0.27148775137748904,0.728512248622511,0.5,0.5,False,True,0.9218428324222935,False,False,sampled_lang_160
18,,0.31133361977366053,0.6886663802263395,0.25,0.0,False,True,0.8586601324562781,False,False,sampled_lang_510
58,,0.3435976812004844,0.6564023187995156,0.3,0.3,False,True,0.7830464420495105,False,False,sampled_lang_1750
44,,0.3202425774999549,0.6797574225000451,0.0,0.0,False,True,0.7926310360891873,False,False,sampled_lang_1094
16,,0.2853843396211543,0.7146156603788457,0.6666666666666666,0.6666666666666666,False,True,0.8667258819043604,False,False,sampled_lang_371
23,,0.30190344375146805,0.698096556248532,0.2,0.0,False,True,0.8207391135952691,False,False,sampled_lang_710
22,,0.4296496596798139,0.5703503403201862,0.8571428571428571,0.8571428571428571,False,True,0.9167612005597079,False,False,sampled_lang_1239
6,,0.2877864091679817,0.7122135908320183,1.0,0.5,False,True,0.9634132038904345,False,False,sampled_lang_204
14,,0.26813871210546997,0.7318612878945301,0.6666666666666666,0.6666666666666666,False,True,0.8832360797196979,False,False,sampled_lang_402
30,,0.32417160364973346,0.6758283963502665,0.16666666666666666,0.16666666666666666,False,True,0.822582899268408,False,False,sampled_lang_901
8,,0.32483371256328214,0.6751662874367179,1.0,1.0,True,True,0.9507266472480288,False,False,sampled_lang_236
54,,0.3331934791752377,0.6668065208247623,0.1111111111111111,0.1111111111111111,False,True,0.7829995652408692,False,False,sampled_lang_1508
40,,0.286667496430357,0.713332503569643,0.5714285714285714,0.5714285714285714,False,False,0.7752869575104883,False,False,sampled_lang_1184
46,,0.3147706836027908,0.6852293163972092,0.125,0.125,False,True,0.7846862961935098,False,False,sampled_lang_1311
20,,0.4138026730861605,0.5861973269138395,0.8,0.6,False,True,0.9081850068729472,False,False,sampled_lang_829
52,,0.2983964295454245,0.7016035704545756,0.0,0.0,False,True,0.7608834383194321,False,False,sampled_lang_1274
12,,0.2223623495685255,0.7776376504314745,0.0,0.0,False,True,0.8864595647092011,False,False,sampled_lang_119
38,,0.34949701296160535,0.6505029870383947,0.375,0.375,False,True,0.8260487958220939,False,False,sampled_lang_1358
2,,0.24611974125955163,0.7538802587404484,1.0,0.0,False,True,0.9839660915334973,False,False,sampled_lang_27
34,,0.2674971337008686,0.7325028662991314,0.0,0.0,False,True,0.7725559143900118,False,False,sampled_lang_677
12,,0.2938121135439976,0.7061878864560024,0.6666666666666666,0.3333333333333333,False,True,0.9076309328921446,False,False,sampled_lang_401
27,,0.32840698898695275,0.6715930110130472,0.625,0.375,False,True,0.8315343551966343,False,False,sampled_lang_1389
42,,0.39146188651249414,0.6085381134875059,0.7,0.5,False,True,0.8496557793857978,False,False,sampled_lang_1821
8,,0.1342695285149706,0.8657304714850294,0.0,0.0,False,True,0.8902731298853668,False,False,sampled_lang_49
40,,0.31115397782037213,0.6888460221796279,0.0,0.0,False,True,0.7935658841704907,False,False,sampled_lang_890
10,,0.21453868587145478,0.7854613141285453,0.5,0.5,False,False,0.90142680775222,False,False,sampled_lang_174
31,,0.3072688356334682,0.6927311643665318,0.42857142857142855,0.14285714285714285,False,True,0.8080351523410954,False,False,sampled_lang_1154
34,,0.42224071226347754,0.5777592877365225,0.7777777777777778,0.7777777777777778,False,True,0.8880710321227162,False,False,sampled_lang_1624
18,,0.33817854337899017,0.6618214566210099,0.6,0.4,False,True,0.8748750756258028,False,False,sampled_lang_798
34,,0.32781551235650735,0.6721844876434926,0.16666666666666666,0.16666666666666666,False,True,0.8175831360191099,False,False,sampled_lang_898
48,,0.3294967044079247,0.6705032955920753,0.125,0.125,False,True,0.7918192945531104,False,False,sampled_lang_1307
42,,0.33508485231200247,0.6649151476879975,0.2857142857142857,0.2857142857142857,False,True,0.807570470905129,False,False,sampled_lang_1141
5,,0.2913587177248021,0.708641282275198,1.0,0.5,False,True,0.9735952949626744,False,False,sampled_lang_231
44,,0.29739453337647437,0.7026054666235256,0.0,0.0,False,True,0.7755750253386751,False,False,sampled_lang_1075
26,,0.40925516535434614,0.5907448346456539,0.6666666666666666,0.6666666666666666,False,True,0.8938166469514985,False,False,sampled_lang_998
42,,0.3087105906242883,0.6912894093757117,0.0,0.0,False,True,0.78788221263384,False,False,sampled_lang_1078
62,,0.31818769352407456,0.6818123064759254,0.1,0.1,False,True,0.7563584672319054,False,False,sampled_lang_1712
24,,0.38621736800192086,0.6137826319980791,0.6,0.6,False,True,0.8804793419671805,False,False,sampled_lang_799
32,,0.3530734276202151,0.6469265723797849,0.42857142857142855,0.2857142857142857,False,True,0.8402981947482571,False,False,sampled_lang_1171
10,,0.25947740364335176,0.7405225963566482,0.0,0.0,False,True,0.91762990914164,False,False,sampled_lang_99
27,,0.41741860897449384,0.5825813910255062,1.0,0.8888888888888888,False,True,0.8979809280030969,False,False,sampled_lang_1673
22,,0.25933317681799734,0.7406668231820026,0.0,0.0,False,True,0.8034082548317132,False,False,sampled_lang_1955
8,,0.08961567155471663,0.9103843284452834,0.0,0.0,False,False,0.8741727656750362,False,False,sampled_lang_34
44,,0.3435536872527403,0.6564463127472597,0.42857142857142855,0.42857142857142855,False,True,0.8100326862316023,False,False,sampled_lang_1162
34,,0.3937615601459472,0.6062384398540528,0.625,0.5,False,True,0.866811536410631,False,False,sampled_lang_1404
14,,0.3030303120613098,0.6969696879386902,1.0,1.0,True,False,0.8885689631189133,False,False,sampled_lang_658
48,,0.35916021026034906,0.640839789739651,0.5,0.4,False,True,0.8139631847019251,False,False,sampled_lang_1786
48,,0.33813132320841155,0.6618686767915885,0.3333333333333333,0.1111111111111111,False,True,0.7982650792825043,False,False,sampled_lang_1547
40,,0.3617555745489148,0.6382444254510852,0.5,0.5,False,True,0.8313400052244317,False,False,sampled_lang_1370
30,,0.3535733455130805,0.6464266544869195,0.625,0.375,False,True,0.8445310321172966,False,False,sampled_lang_1405
32,,0.34735054825117107,0.6526494517488289,0.2,0.2,False,True,0.836026059820561,False,False,sampled_lang_1974
26,,0.3449690092132908,0.6550309907867091,0.6,0.6,False,True,0.8458277962843689,False,False,sampled_lang_781
14,,0.3068489867254971,0.6931510132745029,0.3333333333333333,0.3333333333333333,False,True,0.8889164324553949,False,False,sampled_lang_318
23,,0.3406303994100147,0.6593696005899853,0.5714285714285714,0.42857142857142855,False,True,0.8483787468041631,False,False,sampled_lang_1193
38,,0.33466053801833534,0.6653394619816646,0.25,0.25,False,True,0.8149733117668618,False,False,sampled_lang_1337
38,,0.32378434692471614,0.6762156530752839,0.2857142857142857,0.2857142857142857,False,True,0.8068543667539552,False,False,sampled_lang_1142
31,,0.3795033783134487,0.6204966216865513,0.8888888888888888,0.7777777777777778,False,True,0.8619578916420022,False,False,sampled_lang_1656
22,,0.3491315699023444,0.6508684300976556,0.6,0.6,False,True,0.8564801924931781,False,False,sampled_lang_797
54,,0.32555667977121006,0.6744433202287899,0.4,0.3,False,True,0.7772987677795283,False,False,sampled_lang_1764
38,,0.34599348160975835,0.6540065183902417,0.375,0.375,False,True,0.8234335209927572,False,False,sampled_lang_1360
14,,0.2482754446990122,0.7517245553009878,0.0,0.0,False,True,0.8777592225117796,False,False,sampled_lang_96
44,,0.3335412146705316,0.6664587853294683,0.2857142857142857,0.2857142857142857,False,True,0.8025583679024333,False,False,sampled_lang_1124
23,,0.37574167581159,0.62425832418841,1.0,0.625,False,True,0.8745891710606579,False,False,sampled_lang_1458
12,,0.3552907225865174,0.6447092774134826,1.0,1.0,False,True,0.9168828488336438,False,False,sampled_lang_656
16,,0.3314609608514522,0.6685390391485477,0.5,0.5,False,True,0.8825158887236771,False,False,sampled_lang_572
22,,0.2903013965140191,0.7096986034859809,0.0,0.0,False,True,0.8208574024670546,False,False,sampled_lang_1953
48,,0.33269045970905636,0.6673095402909437,0.5,0.3,False,True,0.794203597933005,False,False,sampled_lang_2084
60,,0.30031652339774156,0.6996834766022584,0.0,0.0,False,True,0.7468775234276981,False,False,sampled_lang_1491
8,,0.3691796118893274,0.6308203881106726,1.0,1.0,True,True,0.9547617561678342,False,False,sampled_lang_239
22,,0.43939395248889923,0.5606060475111008,0.8333333333333334,0.8333333333333334,False,True,0.9240351963656639,False,False,sampled_lang_1016
39,,0.30701708026750263,0.6929829197324974,0.42857142857142855,0.2857142857142857,False,True,0.7924078202624693,False,False,sampled_lang_1170
36,,0.31754281557339237,0.6824571844266076,0.2,0.2,False,True,0.8060550006907229,False,False,sampled_lang_700
29,,0.3590465225670537,0.6409534774329463,0.8888888888888888,0.5555555555555556,False,True,0.8505468376934469,False,False,sampled_lang_1655
6,,0.21316827439922628,0.7868317256007737,0.0,0.0,False,True,0.9365089932622837,False,False,sampled_lang_25
34,,0.3379840168067151,0.6620159831932849,0.375,0.375,False,True,0.8251740312842795,False,False,sampled_lang_1357
26,,0.3584575535916296,0.6415424464083703,0.2,0.2,False,True,0.8558968721695042,False,False,sampled_lang_727
42,,0.31908773637167237,0.6809122636283276,0.16666666666666666,0.16666666666666666,False,True,0.795628786974235,False,False,sampled_lang_923
12,,0.37750986589467145,0.6224901341053286,1.0,0.6,False,True,0.9321124485157931,False,False,sampled_lang_844
8,,0.3502402173854956,0.6497597826145044,0.5,0.5,False,True,0.9530384153757169,False,False,sampled_lang_190
13,,0.2891337238176446,0.7108662761823554,0.6666666666666666,0.3333333333333333,False,True,0.8970443576320334,False,False,sampled_lang_389
8,,0.13353043019286984,0.8664695698071302,0.0,0.0,False,False,0.8900066592013232,False,False,sampled_lang_28
8,,0.17858463207759512,0.8214153679224049,1.0,1.0,True,True,0.9062513857315413,False,False,sampled_lang_240
8,,0.2191580503845845,0.7808419496154155,0.5,0.5,False,False,0.9208805231084025,False,False,sampled_lang_1915
14,,0.37704792944335846,0.6229520705566416,0.8,0.6,False,True,0.9226349634752968,False,False,sampled_lang_833
32,,0.4130789726457702,0.5869210273542298,0.5714285714285714,0.5714285714285714,False,True,0.8850919769751826,False,False,sampled_lang_1194
22,,0.32300649726697744,0.6769935027330225,0.25,0.0,False,True,0.8394448992076649,False,False,sampled_lang_1949
19,,0.31982555153696396,0.6801744484630361,0.8,0.4,False,True,0.8576877638951594,False,False,sampled_lang_806
16,,0.27710797820179683,0.7228920217982031,0.3333333333333333,0.3333333333333333,False,True,0.8655065265356681,False,False,sampled_lang_343
40,,0.4302106558367973,0.5697893441632027,0.625,0.625,False,True,0.8824411414525276,False,False,sampled_lang_1388
6,,0.39794285492441517,0.6020571450755848,1.0,1.0,True,True,0.9774369333492761,False,False,sampled_lang_219
16,,0.30604573056293616,0.6939542694370638,0.3333333333333333,0.3333333333333333,False,True,0.8687854080418065,False,False,sampled_lang_334
28,,0.46326066914006947,0.5367393308599305,1.0,0.8888888888888888,False,True,0.9302719755385229,False,False,sampled_lang_1675
7,,0.2852611565674708,0.7147388434325292,0.5,0.0,False,True,0.9536086908865575,False,False,sampled_lang_135
12,,0.36642339106316,0.63357660893684,0.6666666666666666,0.3333333333333333,False,True,0.9245134917837353,False,False,sampled_lang_377
42,,0.34820153784703434,0.6517984621529657,0.5555555555555556,0.4444444444444444,False,True,0.8173621378556614,False,False,sampled_lang_1579
36,,0.3157143171202785,0.6842856828797215,0.0,0.0,False,True,0.8046900189533117,False,False,sampled_lang_885
24,,0.27182393846150016,0.7281760615384998,0.4,0.2,False,True,0.7969316592849429,False,False,sampled_lang_762
16,,0.3595636347611624,0.6404363652388376,0.3333333333333333,0.3333333333333333,False,True,0.900211897851287,False,False,sampled_lang_344
22,,0.3685534313664365,0.6314465686335635,0.6,0.6,False,True,0.8710707550448077,False,False,sampled_lang_780
34,,0.47083642694160227,0.5291635730583977,1.0,0.9,False,True,0.9243477919316467,False,False,sampled_lang_1873
54,,0.310781400409252,0.689218599590748,0.1111111111111111,0.1111111111111111,False,True,0.7662690934134208,False,False,sampled_lang_2052
54,,0.35185898935738874,0.6481410106426113,0.2,0.2,False,True,0.7969332598085166,False,False,sampled_lang_2082
54,,0.32847946901586117,0.6715205309841388,0.1111111111111111,0.1111111111111111,False,True,0.7794805767878603,False,False,sampled_lang_2054
