bootstrap_sample_percent,low,high
1,0.5398121250238332,0.6549194237576006
3,0.5664111752375142,0.6361241356853276
10,0.5790915577190983,0.6222932648246314
31,0.592965149632293,0.6172654871322578
100,0.5969878195094509,0.6086829331456096
