bootstrap_sample_percent,low,high
1,0.31793482144455276,0.4979435076167881
3,0.3714357147054693,0.44658231584121716
10,0.3853895161076574,0.4377754786907717
31,0.3954492501231047,0.4266491573938336
100,0.40405898652986083,0.41975147363504434
