bootstrap_sample_percent,low,high
1,0.352832173503706,0.45622754499559703
3,0.37475122024039775,0.43251012198576383
10,0.3797170559828895,0.4157780615756432
31,0.3923081738127077,0.41082110462545024
100,0.3961230464554371,0.40594231067378594
