bootstrap_sample_percent,low,high
1,0.570068459659209,0.6461126216211011
3,0.5847482277840328,0.6245414904792318
10,0.5938833832992254,0.6177153716172783
31,0.598266392007898,0.6114119358480099
100,0.6014266876191361,0.6084301394029903
