bootstrap_sample_percent,low,high
1,0.5424161901073098,0.6235695088184234
3,0.5631922657897768,0.6064772657523907
10,0.5707425081917271,0.5973281941259516
31,0.5769633229039999,0.5932516705956107
100,0.5800278515173687,0.5909115386613445
