bootstrap_sample_percent,low,high
1,0.4158361533380158,0.5673540705024717
3,0.4393459103653324,0.5210832905942075
10,0.45593836999270265,0.508253147371065
31,0.4705898456044848,0.4952718348447004
100,0.4747003343359144,0.49042189975273986
