bootstrap_sample_percent,low,high
1,0.5010477769021414,0.6137704249983371
3,0.5221419734430315,0.5908691919817914
10,0.5370550461739738,0.5769326570602465
31,0.5462878758017653,0.5667612623597724
100,0.5516564338988877,0.564060923131027
