bootstrap_sample_percent,low,high
1,0.34307157376221464,0.7619273969863634
3,0.47197212753893336,0.6831890862401742
10,0.5285930495413593,0.649360182121461
31,0.5435866144282632,0.6141610303364866
100,0.5664913980062011,0.6031434317401647
