name,simplicity,informativity,optimality
natural_means,0.6434210526315789,0.7116272516815824,0.8413450898682145
dlsav_means,0.6280802707930367,0.7055868057129683,0.8424891325223717
population_means,0.5417764197244807,0.5498022846920424,0.7302468370109377
