bootstrap_sample_percent,low,high
1,0.31931948425537116,0.48438426180163247
3,0.36559517772717376,0.45169999861716237
10,0.38559964765671884,0.43139337219570123
31,0.3951966199222071,0.4247764556114243
100,0.4041843032344281,0.4183937334138579
