bootstrap_sample_percent,low,high
1,-0.8920131303957972,
3,-0.3824645346518165,0.497274372768188
10,-0.08302604184177446,0.3120012923826132
31,-0.04219284954246735,0.19862829564542017
100,0.006345559750970933,0.1592096747294801
