complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,deontic_priority,dp_trivial,dp_nontrivial,epistemic_priority,circ_priority,dp_restricted,dp_medium,optimality,natural,dominant,name
24,0.6417910447761195,0.8054395509131136,0.1945604490868864,0.875,0.875,False,True,True,False,True,True,True,True,0.811806941318373,False,False,
15,0.7761194029850746,0.8365130006337191,0.1634869993662808,0.8,0.8,False,True,True,False,True,True,True,True,0.9124273494522755,False,False,
9,0.8656716417910448,0.5315526803997785,0.4684473196002214,0.5,0.5,False,True,True,False,True,True,True,True,0.7809969031451592,False,False,
21,0.6865671641791045,0.7904827253975968,0.2095172746024032,0.8571428571428571,0.7142857142857143,False,True,True,False,True,True,True,True,0.8267559805890177,False,False,
12,0.8208955223880597,0.5424956841843108,0.4575043158156892,0.5,0.5,False,True,True,False,True,True,True,True,0.7807188941214893,False,False,
6,0.9104477611940298,0.5293413987700424,0.4706586012299576,0.6666666666666666,0.3333333333333333,False,True,True,False,True,True,True,True,0.7868011073054436,False,False,
26,0.6119402985074627,0.5376106219658587,0.4623893780341412,0.0,0.0,False,True,True,False,True,True,True,True,0.6781943015314178,False,False,
16,0.7611940298507462,0.824351167701481,0.175648832298519,0.8,0.8,False,True,True,False,True,True,True,True,0.8949221031939774,False,False,
12,0.8208955223880597,0.7293025847320678,0.2706974152679322,0.75,0.75,False,True,True,False,True,True,True,True,0.899112176813331,False,False,
9,0.8656716417910448,0.5449668994442108,0.4550331005557891,0.5,0.5,False,True,True,False,True,True,True,True,0.7970299385181234,False,False,
21,0.6865671641791045,0.8725038628916342,0.1274961371083658,1.0,1.0,False,True,True,False,True,True,True,True,0.8980619875323956,False,False,
52,0.22388059701492535,0.6623288655472934,0.3376711344527066,0.3,0.3,False,True,True,False,True,True,True,True,0.4752025523786276,False,False,
14,0.791044776119403,0.609326530889685,0.390673469110315,0.75,0.75,False,True,True,False,True,True,True,True,0.8342299439436666,False,False,
15,0.7761194029850746,0.4846356819470556,0.5153643180529444,0.0,0.0,False,True,True,False,True,True,True,True,0.7006488708432208,False,False,
10,0.8507462686567164,0.5347088376227823,0.4652911623772177,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.7809336996718348,False,False,
5,0.9253731343283582,0.5614151403337148,0.4385848596662852,1.0,1.0,True,True,True,False,True,True,True,True,0.8290031157436265,False,False,
27,0.5970149253731343,0.6176884506189964,0.3823115493810036,0.625,0.375,False,True,True,False,True,True,True,True,0.7190957408328258,False,False,
26,0.6119402985074627,0.7385450858924326,0.2614549141075674,0.5,0.5,False,True,True,False,True,True,True,True,0.7531276189523419,False,False,
12,0.8208955223880597,0.4901911710962533,0.5098088289037467,0.5,0.5,False,True,True,False,True,True,True,True,0.720359315853677,False,False,
25,0.6268656716417911,0.9892443001037832,0.0107556998962168,1.0,1.0,True,True,True,False,True,True,True,True,0.9248585520293996,False,False,
20,0.7014925373134329,0.9178111905372726,0.0821888094627274,1.0,1.0,True,True,True,False,True,True,True,True,0.9367228767312124,False,False,
8,0.8805970149253731,0.5016136416045499,0.4983863583954501,0.5,0.5,False,True,True,False,True,True,True,True,0.7475577022495404,False,False,
4,0.9402985074626866,0.4742075597402028,0.5257924402597971,1.0,1.0,True,True,True,False,True,True,True,True,0.7198663585698192,False,False,
23,0.6567164179104478,0.722069260832628,0.277930739167372,0.75,0.75,False,True,True,False,True,True,True,True,0.782666649542584,False,False,
24,0.6417910447761195,0.8716837164489737,0.1283162835510263,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.8726455738751072,False,False,
29,0.5671641791044777,0.5969134300149089,0.403086569985091,0.4285714285714285,0.1428571428571428,False,True,True,False,True,True,True,True,0.6896792590596941,False,False,
10,0.8507462686567164,0.5826984591054363,0.4173015408945637,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8357358467164275,False,False,
29,0.5671641791044777,0.8273925801896564,0.1726074198103435,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.796536265694482,False,False,
30,0.5522388059701493,0.9074443569264176,0.0925556430735824,0.8888888888888888,0.8888888888888888,False,True,True,False,True,True,True,True,0.8421070090833,False,False,
48,0.28358208955223885,0.55351831288089,0.4464816871191099,0.2222222222222222,0.1111111111111111,False,True,True,False,True,True,True,True,0.4828175087829492,False,False,
6,0.9104477611940298,0.5096149140090958,0.4903850859909042,0.5,0.0,False,True,True,False,True,True,True,True,0.7620715007911608,False,False,
19,0.7164179104477613,0.6826747001314317,0.3173252998685683,0.6,0.6,False,True,True,False,True,True,True,True,0.820024768678047,False,False,
15,0.7761194029850746,0.6553253071288838,0.3446746928711162,1.0,1.0,False,True,True,False,True,True,True,True,0.8545238604452128,False,False,
12,0.8208955223880597,0.6365914979035504,0.3634085020964496,0.5,0.0,False,True,True,False,True,True,True,True,0.8721389325618922,False,False,
12,0.8208955223880597,0.5245608382441348,0.4754391617558652,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.7604041301065787,False,False,
10,0.8507462686567164,0.5574761700420622,0.4425238299579378,1.0,1.0,True,True,True,False,True,True,True,True,0.8074168827641266,False,False,
19,0.7164179104477613,0.7335939445845354,0.2664060554154646,0.6,0.6,False,True,True,False,True,True,True,True,0.8260802247643116,False,False,
12,0.8208955223880597,0.6415933526569739,0.3584066473430261,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8756258621954013,False,False,
26,0.6119402985074627,0.5560097196637298,0.4439902803362702,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.6921172255495511,False,False,
16,0.7611940298507462,0.5573234378369731,0.4426765621630268,0.0,0.0,False,True,True,False,True,True,True,True,0.7722559500438446,False,False,
18,0.7313432835820896,0.7089937239175104,0.2910062760824896,0.7142857142857143,0.7142857142857143,False,True,True,False,True,True,True,True,0.8336283742096329,False,False,
29,0.5671641791044777,0.7921008421658833,0.2078991578341167,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.7656073764233994,False,False,
26,0.6119402985074627,0.6930991652273057,0.3069008347726942,0.4285714285714285,0.4285714285714285,False,True,True,False,True,True,True,True,0.7476617511794826,False,False,
16,0.7611940298507462,0.745177646591471,0.254822353408529,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8589940272655623,False,False,
27,0.5970149253731343,0.7669605820803171,0.2330394179196828,0.7777777777777778,0.6666666666666666,False,True,True,False,True,True,True,True,0.7578215636224949,False,False,
11,0.835820895522388,0.6480093097537815,0.3519906902462185,0.5,0.5,False,True,True,False,True,True,True,True,0.8889041075252353,False,False,
18,0.7313432835820896,0.9056219663192706,0.0943780336807293,1.0,1.0,True,True,True,False,True,True,True,True,0.9493633249647476,False,False,
17,0.7462686567164178,0.7230051354185134,0.2769948645814866,0.5,0.5,False,True,True,False,True,True,True,True,0.8458204284266162,False,False,
17,0.7462686567164178,0.662134951104016,0.337865048895984,0.5,0.5,False,True,True,False,True,True,True,True,0.8367760982344401,False,False,
23,0.6567164179104478,0.788947239650239,0.2110527603497609,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.808510442175585,False,False,
16,0.7611940298507462,0.741136832387416,0.258863167612584,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8585080326935663,False,False,
24,0.6417910447761195,0.8864932573211576,0.1135067426788424,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.8821824853630814,False,False,
20,0.7014925373134329,0.7093298705510569,0.2906701294489431,0.5,0.5,False,True,True,False,True,True,True,True,0.812655067718468,False,False,
33,0.5074626865671642,0.6608185477688222,0.3391814522311778,0.3333333333333333,0.1666666666666666,False,True,True,False,True,True,True,True,0.6701824198388997,False,False,
7,0.8955223880597015,0.4523797732166164,0.5476202267833836,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.6882973401634469,False,False,
23,0.6567164179104478,0.793575030961781,0.206424969038219,0.875,0.75,False,True,True,False,True,True,True,True,0.8117716878893292,False,False,
16,0.7611940298507462,0.6439882668464807,0.3560117331535193,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.8394526421245749,False,False,
41,0.3880597014925373,0.5675503525746655,0.4324496474253345,0.375,0.25,False,True,True,False,True,True,True,True,0.5582587387709185,False,False,
53,0.20895522388059706,0.5665607922946853,0.4334392077053147,0.1111111111111111,0.0,False,True,True,False,True,True,True,True,0.4379914513355567,False,False,
10,0.8507462686567164,0.8326715703815799,0.1673284296184201,1.0,1.0,True,True,True,False,True,True,True,True,0.9485767147333336,False,False,
29,0.5671641791044777,0.6213021261923355,0.3786978738076645,0.3333333333333333,0.0,False,True,True,False,True,True,True,True,0.7006207841102852,False,False,
23,0.6567164179104478,0.8278075689616017,0.1721924310383983,0.875,0.625,False,True,True,False,True,True,True,True,0.8411925436447564,False,False,
31,0.5373134328358209,0.7364234393174303,0.2635765606825697,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.7008874004174868,False,False,
9,0.8656716417910448,0.8022435150309783,0.1977564849690216,1.0,1.0,False,True,True,False,True,True,True,True,0.9466082942259906,False,False,
33,0.5074626865671642,0.5797334675612361,0.4202665324387639,0.1666666666666666,0.1666666666666666,False,True,True,False,True,True,True,True,0.6422172653062843,False,False,
43,0.35820895522388063,0.7275353056408109,0.2724646943591891,0.6,0.5,False,True,True,False,True,True,True,True,0.6014611611595684,False,False,
11,0.835820895522388,0.4984243629068835,0.5015756370931165,0.5,0.5,False,True,True,False,True,True,True,True,0.7340117864852805,False,False,
38,0.4328358208955224,0.5791395948171957,0.4208604051828043,0.375,0.25,False,True,True,False,True,True,True,True,0.5931225560146924,False,False,
20,0.7014925373134329,0.9032674197446124,0.0967325802553875,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.9295134906352608,False,False,
40,0.4029850746268657,0.662173825177904,0.337826174822096,0.5,0.4,False,True,True,False,True,True,True,True,0.5969504989165215,False,False,
18,0.7313432835820896,0.7900034102896463,0.2099965897103537,0.8333333333333334,0.6666666666666666,False,True,True,False,True,True,True,True,0.8514468044549621,False,False,
34,0.4925373134328358,0.5337500869321359,0.4662499130678641,0.0,0.0,False,True,True,False,True,True,True,True,0.6057283211804074,False,False,
25,0.6268656716417911,0.5336150745162644,0.4663849254837355,0.25,0.25,False,True,True,False,True,True,True,True,0.6831845690476822,False,False,
13,0.8059701492537313,0.504681821275068,0.495318178724932,0.0,0.0,False,True,True,False,True,True,True,True,0.732972374474937,False,False,
10,0.8507462686567164,0.6677908240045064,0.3322091759954936,1.0,1.0,True,True,True,False,True,True,True,True,0.909550999311362,False,False,
34,0.4925373134328358,0.6295049374407463,0.3704950625592537,0.25,0.125,False,True,True,False,True,True,True,True,0.6526021282505452,False,False,
17,0.7462686567164178,0.7954522134412381,0.2045477865587619,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.8636335237041564,False,False,
11,0.835820895522388,0.8098684777462597,0.1901315222537403,0.8,0.8,False,True,True,False,True,True,True,True,0.9295428907878998,False,False,
33,0.5074626865671642,0.7771607993435274,0.2228392006564725,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.7224286911643356,False,False,
9,0.8656716417910448,0.5228152308257652,0.4771847691742348,0.5,0.5,False,True,True,False,True,True,True,True,0.7704691448062322,False,False,
29,0.5671641791044777,0.6760690051692945,0.3239309948307055,0.4285714285714285,0.4285714285714285,False,True,True,False,True,True,True,True,0.7141514084135575,False,False,
14,0.791044776119403,0.6783486559126433,0.3216513440873567,0.0,0.0,False,True,True,False,True,True,True,True,0.8718987686165989,False,False,
26,0.6119402985074627,0.8169866261623451,0.1830133738376549,1.0,1.0,True,True,True,False,True,True,True,True,0.8104060814899211,False,False,
14,0.791044776119403,0.8308195817698136,0.1691804182301863,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.9165844495901598,False,False,
8,0.8805970149253731,0.7149758814116836,0.2850241185883164,1.0,0.8,False,True,True,False,True,True,True,True,0.9394165581979004,False,False,
29,0.5671641791044777,0.7773608322410743,0.2226391677589256,0.7777777777777778,0.6666666666666666,False,True,True,False,True,True,True,True,0.7514129853507818,False,False,
8,0.8805970149253731,0.5837632592980366,0.4162367407019633,1.0,1.0,True,True,True,False,True,True,True,True,0.84676828684684,False,False,
8,0.8805970149253731,0.765620237130869,0.2343797628691309,0.75,0.75,False,True,True,False,True,True,True,True,0.94550765477419,False,False,
10,0.8507462686567164,0.7375902059224059,0.2624097940775941,0.8,0.6,False,True,True,False,True,True,True,True,0.9211226916140948,False,False,
6,0.9104477611940298,0.7436509869492935,0.2563490130507064,0.75,0.75,False,True,True,False,True,True,True,True,0.963879103134597,False,False,
19,0.7164179104477613,0.5524800427201599,0.44751995727984,0.0,0.0,False,True,True,False,True,True,True,True,0.7462074177586906,False,False,
20,0.7014925373134329,0.5357465474562697,0.4642534525437303,0.0,0.0,False,True,True,False,True,True,True,True,0.7235383042873467,False,False,
1,0.9850746268656716,0.4748038954585244,0.5251961045414756,1.0,1.0,True,True,True,False,True,True,True,True,0.7212320209063698,False,True,
17,0.7462686567164178,0.5429050482151989,0.4570949517848011,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.7513756462976686,False,False,
24,0.6417910447761195,0.6171106534791583,0.3828893465208417,0.6,0.6,False,True,True,False,True,True,True,True,0.7483254262743938,False,False,
22,0.6716417910447761,0.6677164352755371,0.3322835647244628,0.4,0.4,False,True,True,False,True,True,True,True,0.7863883522308686,False,False,
48,0.28358208955223885,0.5939007945405997,0.4060992054594002,0.1,0.1,False,True,True,False,True,True,True,True,0.4982284612030958,False,False,
13,0.8059701492537313,0.7031804734921303,0.2968195265078697,0.5,0.5,False,True,True,False,True,True,True,True,0.8854635500414886,False,False,
34,0.4925373134328358,0.6332236951744383,0.3667763048255616,0.2857142857142857,0.1428571428571428,False,True,True,False,True,True,True,True,0.6536797104801897,False,False,
27,0.5970149253731343,0.5484486274971001,0.4515513725028999,0.2,0.0,False,True,True,False,True,True,True,True,0.6779434416154814,False,False,
8,0.8805970149253731,0.725135962108556,0.274864037891444,1.0,0.75,False,True,True,False,True,True,True,True,0.94063853106306,False,False,
17,0.7462686567164178,0.5366766076489966,0.4633233923510034,0.8,0.8,False,True,True,False,True,True,True,True,0.7451974533230721,False,False,
16,0.7611940298507462,0.7243821090314484,0.2756178909685516,0.8333333333333334,0.6666666666666666,False,True,True,False,True,True,True,True,0.8564929066388061,False,False,
5,0.9253731343283582,0.5582965877378668,0.4417034122621331,0.5,0.5,False,True,True,False,True,True,True,True,0.8250904065463229,False,False,
15,0.7761194029850746,0.730526275586495,0.269473724413505,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8677387494382724,False,False,
24,0.6417910447761195,0.6406978411677244,0.3593021588322755,0.4,0.4,False,True,True,False,True,True,True,True,0.7583192496647632,False,False,
12,0.8208955223880597,0.8535001044302326,0.1464998955697674,1.0,1.0,True,True,True,False,True,True,True,True,0.9507637305328176,False,False,
29,0.5671641791044777,0.9065677745422238,0.0934322254577761,0.8888888888888888,0.8888888888888888,False,True,True,False,True,True,True,True,0.8505944489304726,False,False,
15,0.7761194029850746,0.6254292722653271,0.3745707277346729,0.75,0.75,False,True,True,False,True,True,True,True,0.8378424229441435,False,False,
9,0.8656716417910448,0.5790895614170267,0.4209104385829733,0.5,0.5,False,True,True,False,True,True,True,True,0.8368150141206782,False,False,
20,0.7014925373134329,0.5707812318980864,0.4292187681019136,0.6,0.6,False,True,True,False,True,True,True,True,0.7540857563803047,False,False,
8,0.8805970149253731,0.6573994636127892,0.3426005363872108,1.0,1.0,True,True,True,False,True,True,True,True,0.9219562781390171,False,False,
