bootstrap_sample_percent,low,high
1,0.21236859475902425,0.8697409962871994
3,0.39162169795461,0.78215942502876
10,0.5397695866721817,0.7182272924372599
31,0.5602655491288197,0.6776370944534813
100,0.5996513121913141,0.6582313731860778
