name,complexity,comm_cost,optimality
uegaki_true,33.12788571428572,0.9516039369398553,0.9388233934891593
uegaki_false,42.02338048246715,0.9358569562396697,0.9300667243177971
population_means,40.69414155559161,0.9382100012667229,0.931375218767592
