bootstrap_sample_percent,low,high
1,0.2013234851208215,0.7583223395760547
3,0.3709938756336051,0.6413198319284116
10,0.3982079374622606,0.5987100142621922
31,0.44995182584018734,0.5509348870192231
100,0.4779421314951289,0.5318852811376615
