bootstrap_sample_percent,low,high
1,-0.6117797674603455,0.7495348487690441
3,-0.13440020363266664,0.496310335674364
10,-0.014642074429299259,0.4004359018161847
31,0.0738262219772425,0.29409963780828663
100,0.1075442709718324,0.22161304367401213
