complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,deontic_priority,dp_trivial,dp_nontrivial,epistemic_priority,circ_priority,dp_restricted,dp_medium,optimality,natural,dominant,name
26,0.6119402985074627,0.5315910039155272,0.4684089960844728,0.75,0.75,False,True,True,False,True,True,True,True,0.7944338649750289,False,False,
28,0.582089552238806,0.354150619423583,0.6458493805764169,0.4285714285714285,0.2857142857142857,False,True,True,False,True,True,True,True,0.7224526188660296,False,False,
8,0.8805970149253731,0.2485340843443096,0.7514659156556904,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.9273784817119772,False,False,
44,0.34328358208955223,0.2490297378338972,0.7509702621661027,0.1111111111111111,0.0,False,True,True,False,True,True,True,True,0.548449935199997,False,False,
33,0.5074626865671642,0.3147318505680723,0.6852681494319277,0.1666666666666666,0.1666666666666666,False,True,True,False,True,True,True,True,0.6677282137285145,False,False,
18,0.7313432835820896,0.6819757365684574,0.3180242634315425,1.0,1.0,True,True,True,False,True,True,True,True,0.9021903089694132,False,False,
4,0.9402985074626866,0.1940352397458116,0.8059647602541884,0.5,0.5,False,True,True,False,True,True,True,True,0.9665925099373112,False,False,
8,0.8805970149253731,0.2218370883882148,0.7781629116117852,0.5,0.5,False,True,True,False,True,True,True,True,0.925961766704996,False,False,
10,0.8507462686567164,0.4811284421336413,0.5188715578663587,0.75,0.75,False,True,True,False,True,True,True,True,0.9279656188722332,False,False,
8,0.8805970149253731,0.2484835355285961,0.7515164644714039,1.0,1.0,True,True,True,False,True,True,True,True,0.9273757972276352,False,False,
11,0.835820895522388,0.266897746967071,0.733102253032929,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8967733791342204,False,False,
31,0.5373134328358209,0.3465723088773348,0.6534276911226652,0.2,0.2,False,True,True,False,True,True,True,True,0.6904709001597269,False,False,
16,0.7611940298507462,0.4846267411258744,0.5153732588741256,0.8,0.8,False,True,True,False,True,True,True,True,0.8735021396536256,False,False,
6,0.9104477611940298,0.2251588677065279,0.7748411322934721,0.5,0.5,False,True,True,False,True,True,True,True,0.9471910974034382,False,False,
16,0.7611940298507462,0.4556614673599075,0.5443385326400925,0.75,0.75,False,True,True,False,True,True,True,True,0.8630756296296711,False,False,
32,0.5223880597014925,0.5697934719815134,0.4302065280184866,0.75,0.75,False,True,True,False,True,True,True,True,0.7417517921136532,False,False,
15,0.7761194029850746,0.2245402464856537,0.7754597535143463,0.0,0.0,False,True,True,False,True,True,True,True,0.852419567779582,False,False,
10,0.8507462686567164,0.2894641825534372,0.7105358174465628,0.75,0.75,False,True,True,False,True,True,True,True,0.9084974169504048,False,False,
4,0.9402985074626866,0.3069576834199883,0.6930423165800117,0.5,0.5,False,True,True,False,True,True,True,True,0.9725848166776973,False,False,
8,0.8805970149253731,0.3049196835483663,0.6950803164516337,0.6666666666666666,0.3333333333333333,False,True,True,False,True,True,True,True,0.9303706060037203,False,False,
30,0.5522388059701493,0.4061591324860388,0.5938408675139611,0.75,0.625,False,True,True,False,True,True,True,True,0.7162232690114507,False,False,
5,0.9253731343283582,0.0964278836895821,0.903572116310418,0.0,0.0,False,True,True,False,True,True,True,True,0.9508864408338592,False,False,
7,0.8955223880597015,0.3365909236793118,0.6634090763206881,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.9425777853959452,False,False,
16,0.7611940298507462,0.3621100519930675,0.6378899480069324,1.0,0.8,False,True,True,False,True,True,True,True,0.8491932708846126,False,False,
7,0.8955223880597015,0.1975014442518775,0.8024985557481226,1.0,0.5,False,True,True,False,True,True,True,True,0.935196927212734,False,False,
27,0.5970149253731343,0.3301066339302906,0.6698933660697093,0.5,0.375,False,True,True,False,True,True,True,True,0.7317032313810989,False,False,
24,0.6417910447761195,0.3415575454136978,0.6584424545863021,0.7142857142857143,0.7142857142857143,False,True,True,False,True,True,True,True,0.7638904472516067,False,False,
8,0.8805970149253731,0.2825257558251491,0.7174742441748508,0.0,0.0,False,True,True,False,True,True,True,True,0.92918226017424,False,False,
25,0.6268656716417911,0.402849990371654,0.597150009628346,0.6,0.6,False,True,True,False,True,True,True,True,0.76101463896965,False,False,
4,0.9402985074626866,0.0992201039861351,0.9007798960138648,1.0,1.0,True,True,True,False,True,True,True,True,0.9615611019344692,False,False,
30,0.5522388059701493,0.3271511329353616,0.6728488670646384,0.2,0.2,False,True,True,False,True,True,True,True,0.6999668275206313,False,False,
11,0.835820895522388,0.1032078438924192,0.8967921561075808,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.8880870744559664,False,False,
14,0.791044776119403,0.4608607741190063,0.5391392258809937,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.8835916708989022,False,False,
9,0.8656716417910448,0.4999999999999999,0.5000000000000001,1.0,1.0,False,True,True,False,True,True,True,True,0.94373373303261,False,False,
24,0.6417910447761195,0.5149656588998008,0.4850343411001991,0.7142857142857143,0.7142857142857143,False,True,True,False,True,True,True,True,0.8084112474460432,False,False,
12,0.8208955223880597,0.2637203928365106,0.7362796071634894,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.886078254493894,False,False,
10,0.8507462686567164,0.4785889659156556,0.5214110340843443,0.75,0.75,False,True,True,False,True,True,True,True,0.9271056882371198,False,False,
11,0.835820895522388,0.3608102253032928,0.6391897746967072,0.5,0.5,False,True,True,False,True,True,True,True,0.9017569087859992,False,False,
25,0.6268656716417911,0.3553421272225431,0.6446578727774569,0.0,0.0,False,True,True,False,True,True,True,True,0.7540954177223783,False,False,
16,0.7611940298507462,0.440821779318313,0.5591782206816869,1.0,1.0,True,True,True,False,True,True,True,True,0.8580505476998962,False,False,
24,0.6417910447761195,0.2651682553437319,0.7348317446562681,0.25,0.25,False,True,True,False,True,True,True,True,0.7598368024459853,False,False,
13,0.8059701492537313,0.4337449451184285,0.5662550548815715,1.0,1.0,True,True,True,False,True,True,True,True,0.887040330378372,False,False,
22,0.6716417910447761,0.2889245940047499,0.7110754059952501,0.6666666666666666,0.5,False,True,True,False,True,True,True,True,0.7821504994833599,False,False,
20,0.7014925373134329,0.5465590699017907,0.4534409300982093,0.8,0.8,False,True,True,False,True,True,True,True,0.8565792202128727,False,False,
11,0.835820895522388,0.708874927787406,0.291125072212594,1.0,1.0,True,True,True,False,True,True,True,True,0.9785501426098264,False,False,
6,0.9104477611940298,0.2018943770460234,0.7981056229539766,0.5,0.5,False,True,True,False,True,True,True,True,0.9459565583782285,False,False,
5,0.9253731343283582,0.32941580011554,0.6705841998844599,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.9632500642441324,False,False,
7,0.8955223880597015,0.4999999999999999,0.5000000000000001,1.0,1.0,False,True,True,False,True,True,True,True,0.962489115105026,False,False,
23,0.6567164179104478,0.2379753995763527,0.7620246004236473,0.0,0.0,False,True,True,False,True,True,True,True,0.7689203212525126,False,False,
14,0.791044776119403,0.1982596764875794,0.8017403235124205,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8615514961643572,False,False,
12,0.8208955223880597,0.3210632100905064,0.6789367899094936,0.75,0.5,False,True,True,False,True,True,True,True,0.8891211729813612,False,False,
19,0.7164179104477613,0.4678605815520892,0.5321394184479107,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.8399558191391854,False,False,
13,0.8059701492537313,0.5291016753321779,0.4708983246678221,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.9172826716561472,False,False,
48,0.28358208955223885,0.2741032112825873,0.7258967887174127,0.2222222222222222,0.1111111111111111,False,True,True,False,True,True,True,True,0.5076743809794275,False,False,
47,0.29850746268656714,0.3693967038962705,0.6306032961037294,0.5,0.4,False,True,True,False,True,True,True,True,0.543138734767157,False,False,
48,0.28358208955223885,0.314568609987804,0.685431390012196,0.5,0.4,False,True,True,False,True,True,True,True,0.5158902518765822,False,False,
44,0.34328358208955223,0.28969686757815,0.7103031324218501,0.125,0.125,False,True,True,False,True,True,True,True,0.5506079616746417,False,False,
21,0.6865671641791045,0.2915679761217022,0.7084320238782977,0.0,0.0,False,True,True,False,True,True,True,True,0.7928172968101499,False,False,
20,0.7014925373134329,0.4182733968804158,0.5817266031195841,0.7142857142857143,0.7142857142857143,False,True,True,False,True,True,True,True,0.8129042725022992,False,False,
26,0.6119402985074627,0.4173229989087874,0.5826770010912126,0.5714285714285714,0.5714285714285714,False,True,True,False,True,True,True,True,0.7573376921754059,False,False,
19,0.7164179104477613,0.3445022145195454,0.6554977854804546,0.5,0.5,False,True,True,False,True,True,True,True,0.8166793252816495,False,False,
12,0.8208955223880597,0.4757245330252261,0.5242754669747738,0.75,0.75,False,True,True,False,True,True,True,True,0.9073803240072862,False,False,
4,0.9402985074626866,0.2465879549393413,0.7534120450606586,0.5,0.5,False,True,True,False,True,True,True,True,0.969381290205146,False,False,
11,0.835820895522388,0.4656268053148468,0.5343731946851532,1.0,1.0,True,True,True,False,True,True,True,True,0.913338676828445,False,False,
13,0.8059701492537313,0.3193240901213171,0.6806759098786829,0.0,0.0,False,True,True,False,True,True,True,True,0.8785023724054712,False,False,
11,0.835820895522388,0.2112073945696129,0.7887926054303871,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.8938181328893576,False,False,
8,0.8805970149253731,0.144425187752744,0.855574812247256,0.0,0.0,False,True,True,False,True,True,True,True,0.9218538779205252,False,False,
20,0.7014925373134329,0.4999999999999999,0.5000000000000001,0.6,0.6,False,True,True,False,True,True,True,True,0.8414850680104422,False,False,
12,0.8208955223880597,0.2192253995763527,0.7807746004236473,0.0,0.0,False,True,True,False,True,True,True,True,0.8837170933358048,False,False,
8,0.8805970149253731,0.168110918544194,0.831889081455806,0.5,0.5,False,True,True,False,True,True,True,True,0.9231107669854494,False,False,
18,0.7313432835820896,0.5843563450799152,0.4156436549200848,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.8872775336622143,False,False,
45,0.32835820895522383,0.3670514795558122,0.6329485204441878,0.4,0.4,False,True,True,False,True,True,True,True,0.5613490599265551,False,False,
