name,simplicity,informativity,optimality
natural_means,0.80625,0.6361111111111111,0.9689429008092814
dlsav_means,0.6624154453213078,1.0723623685410897,0.7988700259816665
population_means,0.4947518789535166,0.877948243882928,0.7289317256113349
