,name,naturalness,simplicity,informativity,optimality,Language,comm_cost,complexity
0,sampled_lang_5,0.3333333333333333,0.8378378378378378,0.3547008543648851,0.7795980630417771,artificial,0.6452991456351149,12
1,sampled_lang_5,0.6666666666666666,0.45945945945945943,0.7452506024782236,-10.31514243143977,artificial,0.2547493975217764,40
2,sampled_lang_5,0.75,0.7297297297297297,0.30999066284206755,0.6299168413384664,artificial,0.6900093371579324,20
3,sampled_lang_62,0.2857142857142857,0.4864864864864865,0.3348223054501198,-8.91066245750824,artificial,0.6651776945498802,38
4,sampled_lang_14,0.75,0.7837837837837838,0.5606060596748597,0.8661028640171625,artificial,0.43939394032514034,16
5,sampled_lang_5,0.0,0.7567567567567568,0.3267020920126362,0.6420650053043371,artificial,0.6732979079873638,18
6,sampled_lang_5,0.6,0.6756756756756757,0.602985738983154,0.7195079203823103,artificial,0.397014261016846,24
7,sampled_lang_5,0.8333333333333334,0.7027027027027026,0.5737336590710531,0.7577152369889273,artificial,0.4262663409289469,22
8,sampled_lang_5,0.6,0.6486486486486487,0.3996435381103206,-0.4765547374433283,artificial,0.6003564618896794,26
9,sampled_lang_5,0.75,0.8243243243243243,0.39935897384257235,0.7962937450783941,artificial,0.6006410261574276,13
10,sampled_lang_22,0.0,0.5675675675675675,0.31224896403837077,-4.677719661248968,artificial,0.6877510359616292,32
11,sampled_lang_5,0.4,0.6756756756756757,0.512841632979965,0.6558248323289134,artificial,0.487158367020035,24
12,sampled_lang_114,0.5,0.6621621621621622,0.2917583962892355,0.13351107300012632,artificial,0.7082416037107645,25
13,sampled_lang_5,0.0,0.7297297297297297,0.27164502151066294,0.602802407850618,artificial,0.7283549784893371,20
14,sampled_lang_5,0.0,0.8378378378378378,0.2777777775762963,0.7252505642104807,artificial,0.7222222224237037,12
15,sampled_lang_5,0.4,0.7162162162162162,0.41569551731865695,0.6755038670030654,artificial,0.584304482681343,21
16,sampled_lang_5,0.8333333333333334,0.6756756756756757,0.6892857135400638,0.7804797976248277,artificial,0.31071428645993615,24
17,sampled_lang_46,0.25,0.6756756756756757,0.43690662430066396,0.6021778239971207,artificial,0.563093375699336,24
18,sampled_lang_5,0.6666666666666666,0.8378378378378378,0.2681958651816212,0.7184819186724041,artificial,0.7318041348183788,12
19,sampled_lang_5,0.5,0.7567567567567568,0.3614831634377096,0.666639671534218,artificial,0.6385168365622904,18
20,sampled_lang_5,1.0,0.7567567567567568,0.41167953647584365,0.7021035902095647,artificial,0.5883204635241563,18
21,sampled_lang_5,0.6666666666666666,0.8648648648648649,0.4333333326931047,0.8939442607047412,artificial,0.5666666673068953,10
22,sampled_lang_5,1.0,0.8378378378378378,0.33333333323333325,0.7645008766675727,artificial,0.6666666667666667,12
23,sampled_lang_5,0.25,0.6891891891891893,0.26431976646987565,0.5096826473250269,artificial,0.7356802335301244,23
24,sampled_lang_6,0.0,0.16216216216216217,0.33687460699182203,-25.874148669891408,artificial,0.663125393008178,62
25,sampled_lang_5,0.3333333333333333,0.7837837837837838,0.2937962068005904,0.6774803319828504,artificial,0.7062037931994096,16
26,sampled_lang_5,0.6666666666666666,0.8513513513513513,0.29956896514292364,0.7700800416852561,artificial,0.7004310348570764,11
27,sampled_lang_5,0.75,0.7837837837837838,0.386271054789298,0.7428415237215833,artificial,0.613728945210702,16
28,sampled_lang_5,1.0,0.7837837837837838,0.577777777319111,0.8782440290635746,artificial,0.42222222268088905,16
29,sampled_lang_5,0.3333333333333333,0.8378378378378378,0.32905982867352435,0.7614812578161766,artificial,0.6709401713264757,12
