name,simplicity,informativity,optimality
natural_means,0.7412935323383084,0.7728280947999798,0.926944895609583
dlsav_means,0.8481028101996827,0.602067156007012,0.94007388234509
deontic_priority_means,0.7226421770458054,0.565373872029959,0.8464917358787447
epistemic_priority_means,0.7226421770458054,0.565373872029959,0.8464917358787447
circ_priority_means,0.7226421770458054,0.565373872029959,0.8464917358787447
dp_restricted_means,0.7226421770458054,0.565373872029959,0.8464917358787447
population_means,0.7226421770458054,0.565373872029959,0.8464917358787447
