name,complexity,comm_cost,optimality
uegaki_true,33.12788571428572,0.6128314955188425,0.8110888508243895
uegaki_false,42.02338048246715,0.48685564991735797,0.7884049636354206
population_means,40.69414155559161,0.5056800101337813,0.7917945790137898
