comm_cost,complexity,naturalness,Language
0.33333333333333337,14,1.0,artificial
0.6333333333333333,14,0.6666666666666666,artificial
0.4444444444444444,18,0.75,artificial
0.44444444444444453,18,0.75,artificial
0.6041666666666667,14,0.6666666666666666,artificial
0.5833333333333334,20,0.75,artificial
0.7333333333333334,24,0.3333333333333333,artificial
0.7314814814814815,22,0.3333333333333333,artificial
0.7175925925925926,21,0.5,artificial
0.4722222222222223,16,0.75,artificial
0.4666666666666667,24,0.8,artificial
0.625,10,1.0,artificial
0.7523148148148149,18,0.0,artificial
0.6041666666666666,14,0.6666666666666666,artificial
0.513888888888889,14,0.75,artificial
0.7615740740740742,11,0.6666666666666666,artificial
0.7791666666666667,12,0.5,artificial
0.7555555555555555,18,0.0,artificial
0.7814814814814816,24,0.0,artificial
0.7222222222222222,14,0.6666666666666666,artificial
0.8333333333333334,4,1.0,artificial
0.8333333333333334,4,1.0,artificial
0.7833333333333333,14,0.5,artificial
0.7310185185185185,23,0.4,artificial
0.5243055555555556,36,0.5,artificial
0.33333333333333337,18,1.0,artificial
0.6203703703703703,20,0.5,artificial
0.7291666666666667,12,0.5,artificial
0.6111111111111112,14,0.6666666666666666,artificial
0.33333333333333337,20,1.0,artificial
0.33333333333333337,16,1.0,artificial
0.6805555555555556,12,1.0,artificial
0.2777777777777778,26,0.8333333333333334,artificial
0.5333333333333334,20,0.75,artificial
0.16666666666666674,20,1.0,artificial
0.33333333333333326,14,1.0,artificial
0.7592592592592593,25,0.5,artificial
0.6875,42,0.0,artificial
0.5416666666666667,18,0.75,artificial
0.625,22,0.0,artificial
0.5833333333333334,22,0.75,artificial
0.1250000000000001,26,1.0,artificial
0.7615740740740742,11,0.6666666666666666,artificial
0.7708333333333334,14,0.5,artificial
0.537037037037037,20,0.75,artificial
0.3148148148148149,28,0.8333333333333334,artificial
0.47916666666666663,20,1.0,artificial
0.7314814814814815,18,0.3333333333333333,artificial
0.7250000000000001,10,0.5,artificial
0.4722222222222223,26,0.8333333333333334,artificial
0.5555555555555556,18,0.75,artificial
0.513888888888889,30,0.6,artificial
0.6138888888888889,26,0.8,artificial
0.45833333333333337,12,1.0,artificial
0.5,20,0.8,artificial
0.5,12,1.0,artificial
0.4444444444444444,18,1.0,artificial
0.625,14,1.0,artificial
0.6527777777777778,14,0.6666666666666666,artificial
0.7222222222222223,11,0.6666666666666666,artificial
0.611111111111111,14,0.6666666666666666,artificial
0.7916666666666667,10,1.0,artificial
0.6064814814814815,22,0.8,artificial
0.45833333333333337,24,0.5,artificial
0.7791666666666667,14,0.0,artificial
0.6111111111111112,14,0.6666666666666666,artificial
0.7291666666666667,14,0.0,artificial
0.7002314814814815,31,0.5,artificial
0.5555555555555556,22,0.75,artificial
0.6851851851851851,24,0.5,artificial
0.5,12,1.0,artificial
0.7291666666666667,16,0.5,artificial
0.4814814814814815,28,0.6666666666666666,artificial
0.5,10,1.0,artificial
0.7175925925925926,19,0.5,artificial
0.7291666666666667,14,0.0,artificial
0.7083333333333333,11,1.0,artificial
0.5,16,1.0,artificial
0.6875,14,0.6666666666666666,artificial
0.6666666666666666,10,1.0,artificial
0.5,16,0.6666666666666666,artificial
0.7523148148148149,21,0.5,artificial
0.7791666666666667,18,0.0,artificial
0.5,10,1.0,artificial
0.7152777777777778,8,0.5,artificial
0.625,10,0.6666666666666666,artificial
0.701388888888889,10,1.0,artificial
0.7083333333333334,20,0.5,artificial
0.7055555555555555,26,0.0,artificial
0.6203703703703705,26,0.6,artificial
0.6666666666666667,12,0.5,artificial
0.7615740740740742,13,0.6666666666666666,artificial
0.5972222222222223,34,0.5,artificial
0.8166666666666667,12,0.5,artificial
0.33333333333333337,20,1.0,artificial
0.7666666666666667,12,0.5,artificial
0.7777777777777778,10,0.5,artificial
0.7291666666666667,20,0.6666666666666666,artificial
0.7166666666666667,16,0.3333333333333333,artificial
0.75,18,0.3333333333333333,artificial
0.6041666666666666,18,0.6666666666666666,artificial
0.45833333333333337,12,1.0,artificial
0.6583333333333334,20,0.3333333333333333,artificial
0.6666666666666667,12,0.5,artificial
0.7842592592592592,17,0.3333333333333333,artificial
0.7833333333333333,14,0.5,artificial
0.6805555555555556,16,0.6666666666666666,artificial
0.7523148148148149,13,0.75,artificial
0.738425925925926,18,0.3333333333333333,artificial
0.5416666666666667,18,0.75,artificial
0.7361111111111112,12,0.5,artificial
0.45833333333333337,20,0.8,artificial
0.7472222222222222,14,0.6666666666666666,artificial
0.4666666666666667,24,0.8,artificial
0.6111111111111112,18,0.6666666666666666,artificial
0.8055555555555556,14,0.0,artificial
0.7560185185185185,20,0.0,artificial
0.41666666666666674,30,0.8333333333333334,artificial
0.7550925925925926,14,0.6666666666666666,artificial
0.8,14,0.0,artificial
0.638888888888889,12,0.6666666666666666,artificial
0.5555555555555556,22,0.75,artificial
0.5439814814814816,30,0.6666666666666666,artificial
0.8333333333333334,4,1.0,artificial
0.8333333333333334,4,1.0,artificial
0.38888888888888884,26,0.8,artificial
0.4375000000000001,18,0.75,artificial
0.7731481481481481,19,0.3333333333333333,artificial
0.6666666666666666,6,1.0,artificial
0.5,18,0.6666666666666666,artificial
0.7791666666666667,18,0.0,artificial
0.6597222222222222,20,0.8,artificial
0.6689814814814814,24,0.5,artificial
0.7842592592592592,11,0.6666666666666666,artificial
0.5694444444444445,22,0.5,artificial
0.8,14,0.0,artificial
0.6312500000000001,26,0.6666666666666666,artificial
0.6736111111111112,40,0.2,artificial
0.6583333333333334,14,0.6666666666666666,artificial
0.48611111111111116,26,0.8333333333333334,artificial
0.7083333333333334,16,0.3333333333333333,artificial
0.6041666666666667,20,0.75,artificial
0.6666666666666666,16,0.3333333333333333,artificial
0.8333333333333334,6,1.0,artificial
0.8333333333333334,6,1.0,artificial
0.7708333333333334,8,1.0,artificial
0.49768518518518523,32,0.5,artificial
0.36111111111111116,30,0.6666666666666666,artificial
0.7160185185185186,38,0.2,artificial
0.7777777777777778,10,0.5,artificial
0.5694444444444445,14,0.6666666666666666,artificial
0.7148148148148148,18,0.3333333333333333,artificial
0.7291666666666667,12,0.6666666666666666,artificial
0.5,10,1.0,artificial
0.6458333333333334,18,0.75,artificial
0.75,24,0.0,artificial
0.6666666666666667,14,0.5,artificial
0.5949074074074074,24,0.6,artificial
0.7152777777777778,10,0.5,artificial
0.4,28,0.8333333333333334,artificial
0.5694444444444444,18,0.6666666666666666,artificial
0.5,12,1.0,artificial
0.7833333333333333,16,0.0,artificial
0.4537037037037037,22,0.8333333333333334,artificial
0.6888888888888889,22,0.3333333333333333,artificial
0.7222222222222222,12,0.0,artificial
0.6583333333333334,14,0.6666666666666666,artificial
0.75,16,0.6666666666666666,artificial
0.4472222222222223,32,0.6666666666666666,artificial
0.6166666666666667,14,0.6666666666666666,artificial
0.7615740740740742,17,0.6666666666666666,artificial
0.5250000000000001,22,0.8,artificial
0.75,8,1.0,artificial
0.4027777777777778,12,1.0,artificial
0.7222222222222222,15,0.6666666666666666,artificial
0.7388888888888889,28,0.25,artificial
0.5,14,1.0,artificial
0.7777777777777778,10,0.5,artificial
0.6944444444444444,24,0.5,artificial
0.6666666666666667,24,0.5,artificial
0.7569444444444444,20,0.6666666666666666,artificial
0.7666666666666666,12,0.5,artificial
0.33333333333333337,16,1.0,artificial
0.7770833333333333,29,0.25,artificial
0.5416666666666667,16,0.75,artificial
0.6342592592592593,28,0.4,artificial
0.5555555555555556,14,1.0,artificial
0.6689814814814815,14,0.3333333333333333,artificial
0.763888888888889,10,0.5,artificial
0.7708333333333334,14,0.5,artificial
0.5324074074074074,32,0.6666666666666666,artificial
0.7152777777777778,12,0.0,artificial
0.7777777777777778,16,0.0,artificial
0.22222222222222232,26,0.8333333333333334,artificial
0.7152777777777778,29,0.4,artificial
0.7245370370370371,16,0.6666666666666666,artificial
0.7861111111111112,18,0.6666666666666666,artificial
0.6787037037037038,32,0.25,artificial
0.5671296296296298,28,0.6666666666666666,artificial
0.3750000000000001,22,0.8,artificial
0.43981481481481477,28,0.8333333333333334,artificial
0.38888888888888884,26,0.8,artificial
0.5902777777777778,22,1.0,artificial
0.7013888888888888,20,0.3333333333333333,artificial
0.5555555555555556,18,0.75,artificial
0.7166666666666667,16,0.6666666666666666,artificial
0.75,17,0.6666666666666666,artificial
0.48611111111111116,21,1.0,artificial
0.7620370370370371,20,0.3333333333333333,artificial
0.8055555555555556,12,0.5,artificial
0.7791666666666667,12,0.5,artificial
0.6666666666666667,10,0.5,artificial
0.6875,10,0.6666666666666666,artificial
0.6762037037037038,40,0.3333333333333333,artificial
0.7615740740740742,11,0.6666666666666666,artificial
0.513888888888889,20,0.8,artificial
0.6752777777777778,42,0.16666666666666666,artificial
0.7666666666666667,18,0.3333333333333333,artificial
0.6898148148148149,34,0.0,artificial
0.8,14,0.0,artificial
0.5416666666666667,18,0.8,artificial
0.33333333333333337,18,1.0,artificial
0.5833333333333334,14,1.0,artificial
0.7439814814814816,33,0.4,artificial
0.6666666666666667,24,0.5,artificial
0.7152777777777778,12,0.0,artificial
0.5,12,1.0,artificial
0.7430555555555556,14,0.6666666666666666,artificial
0.7555555555555555,18,0.0,artificial
0.5833333333333334,20,0.75,artificial
0.29166666666666674,22,1.0,artificial
0.33333333333333337,16,1.0,artificial
0.7555555555555555,20,0.3333333333333333,artificial
0.7083333333333334,18,0.6666666666666666,artificial
0.7791666666666667,14,0.0,artificial
0.5555555555555555,22,0.5,artificial
0.47916666666666674,26,0.8333333333333334,artificial
0.4814814814814815,26,0.6,artificial
0.48611111111111116,18,0.8,artificial
0.4722222222222223,18,0.8,artificial
0.5439814814814815,34,0.5,artificial
0.7685185185185185,17,0.3333333333333333,artificial
0.33333333333333337,16,1.0,artificial
0.4814814814814815,20,0.8,artificial
0.5416666666666667,16,1.0,artificial
0.5,12,1.0,artificial
0.6930555555555555,28,0.25,artificial
0.7555555555555555,14,0.0,artificial
0.638888888888889,16,0.6666666666666666,artificial
0.36111111111111116,28,0.8333333333333334,artificial
0.638888888888889,19,0.8,artificial
0.7166666666666668,22,0.0,artificial
0.6805555555555556,22,0.75,artificial
0.3125000000000001,30,0.8333333333333334,artificial
0.6666666666666667,16,0.0,artificial
0.7777777777777778,16,0.6666666666666666,artificial
0.625,12,0.6666666666666666,artificial
0.4537037037037037,24,0.8333333333333334,artificial
0.6666666666666666,18,0.0,artificial
0.1250000000000001,28,0.8333333333333334,artificial
0.6851851851851852,22,0.3333333333333333,artificial
0.45833333333333337,12,1.0,artificial
0.6666666666666667,8,1.0,artificial
0.3472222222222222,22,0.8,artificial
0.7731481481481481,7,1.0,artificial
0.6342592592592593,22,0.8,artificial
0.2222222222222222,30,0.8333333333333334,artificial
0.5,20,1.0,artificial
0.5555555555555556,17,1.0,artificial
0.7407407407407407,15,0.6666666666666666,artificial
0.33333333333333337,14,1.0,artificial
0.6312500000000001,28,0.6666666666666666,artificial
0.4444444444444444,14,1.0,artificial
0.763888888888889,12,0.0,artificial
0.7222222222222222,5,1.0,artificial
0.7916666666666667,12,0.0,artificial
0.7361111111111112,14,0.0,artificial
0.7175925925925926,14,0.6666666666666666,artificial
0.6944444444444444,20,0.75,artificial
0.29166666666666663,26,0.8,artificial
0.5916666666666667,24,0.5,artificial
0.7175925925925927,18,0.6666666666666666,artificial
0.7870370370370371,13,0.3333333333333333,artificial
0.6712962962962963,15,0.75,artificial
0.3125000000000001,26,0.8333333333333334,artificial
0.8333333333333334,8,0.0,artificial
0.6689814814814815,24,0.6,artificial
0.7,16,0.6666666666666666,artificial
0.5666666666666667,30,0.6,artificial
0.6527777777777778,11,1.0,artificial
0.7222222222222222,14,0.6666666666666666,artificial
0.7222222222222222,14,0.6666666666666666,artificial
0.6583333333333334,18,0.6666666666666666,artificial
0.6333333333333333,20,0.75,artificial
0.8,18,0.0,artificial
0.7694444444444444,22,0.3333333333333333,artificial
0.2500000000000001,22,1.0,artificial
0.5,24,0.6,artificial
0.38888888888888895,22,0.8,artificial
0.7,16,0.6666666666666666,artificial
0.7013888888888888,16,0.3333333333333333,artificial
0.625,8,1.0,artificial
0.29166666666666663,30,0.6666666666666666,artificial
0.5916666666666667,24,0.6666666666666666,artificial
0.7925925925925926,23,0.25,artificial
0.7291666666666667,16,0.5,artificial
0.5833333333333334,12,1.0,artificial
0.7222222222222222,16,0.0,artificial
0.611111111111111,18,0.6666666666666666,artificial
0.4472222222222223,26,0.8333333333333334,artificial
0.39583333333333337,32,0.8333333333333334,artificial
0.5995370370370371,24,0.8,artificial
0.6805555555555556,24,0.75,artificial
0.7222222222222222,22,0.0,artificial
0.6694444444444445,26,0.5,artificial
0.33333333333333326,18,1.0,artificial
0.4398148148148149,34,0.6666666666666666,artificial
0.6979166666666667,26,0.4,artificial
0.5,10,1.0,artificial
0.7615740740740741,15,0.6666666666666666,artificial
0.701388888888889,30,0.25,artificial
0.7333333333333334,20,0.3333333333333333,artificial
0.7069444444444445,20,0.75,artificial
0.5416666666666666,18,0.75,artificial
0.8166666666666667,18,0.0,artificial
0.75,16,0.0,artificial
0.7777777777777778,14,0.3333333333333333,artificial
0.7,16,0.6666666666666666,artificial
0.16666666666666674,20,1.0,artificial
0.7175925925925926,18,0.6666666666666666,artificial
0.7381944444444445,30,0.2,artificial
0.7166666666666667,18,0.6666666666666666,artificial
0.8333333333333334,2,1.0,artificial
0.41666666666666674,22,1.0,artificial
0.6236111111111111,26,0.6666666666666666,artificial
0.41666666666666674,24,0.8,artificial
0.7479166666666667,28,0.5,artificial
0.5,22,0.8,artificial
0.5416666666666667,18,0.75,artificial
0.7166666666666667,20,0.3333333333333333,artificial
0.5277777777777779,24,0.8,artificial
0.6875,28,0.5,artificial
0.8055555555555556,12,0.5,artificial
0.7916666666666667,16,0.0,artificial
0.4398148148148149,20,0.8,artificial
0.4027777777777778,16,0.75,artificial
0.5833333333333334,12,1.0,artificial
0.2500000000000001,24,0.8333333333333334,artificial
0.7800925925925926,22,0.3333333333333333,artificial
0.7083333333333334,12,1.0,artificial
0.763888888888889,16,0.0,artificial
0.6111111111111112,26,0.6,artificial
0.7060185185185186,11,1.0,artificial
0.638888888888889,10,1.0,artificial
0.5,16,0.6666666666666666,artificial
0.75,7,1.0,artificial
0.7222222222222222,12,0.0,artificial
0.5069444444444444,40,0.5,artificial
0.7298611111111111,26,0.25,artificial
0.662037037037037,24,0.5,artificial
0.45833333333333337,16,1.0,artificial
0.7444444444444445,26,0.25,artificial
0.7148148148148148,18,0.3333333333333333,artificial
0.4,28,0.8333333333333334,artificial
0.7622685185185185,25,0.6,artificial
0.4375,34,0.6666666666666666,artificial
0.375,26,0.8,artificial
0.6458333333333334,16,1.0,artificial
0.7916666666666667,14,0.0,artificial
0.6828703703703705,30,0.25,artificial
0.625,22,0.5,artificial
0.3750000000000001,20,1.0,artificial
0.6888888888888889,22,0.3333333333333333,artificial
0.44444444444444453,18,0.75,artificial
0.6805555555555556,16,0.6666666666666666,artificial
0.788888888888889,20,0.3333333333333333,artificial
0.7581018518518519,23,0.5,artificial
0.5,10,1.0,artificial
0.7916666666666667,12,0.0,artificial
0.5694444444444444,14,0.6666666666666666,artificial
0.7770833333333333,19,0.5,artificial
0.625,24,0.0,artificial
0.33333333333333337,16,1.0,artificial
0.4722222222222222,16,0.75,artificial
0.75,18,0.0,artificial
0.7395833333333334,15,0.75,artificial
0.6944444444444444,18,0.3333333333333333,artificial
0.5416666666666667,16,1.0,artificial
0.16666666666666674,24,1.0,artificial
0.6458333333333334,22,0.75,artificial
0.7256944444444444,19,0.75,artificial
0.44444444444444453,24,0.8,artificial
0.6597222222222222,16,0.3333333333333333,artificial
0.6819444444444445,30,0.4,artificial
0.5555555555555556,12,1.0,artificial
0.6944444444444444,14,0.6666666666666666,artificial
0.5,12,1.0,artificial
0.4722222222222223,26,0.6,artificial
0.7592592592592593,18,0.3333333333333333,artificial
0.42361111111111116,24,0.8,artificial
0.7861111111111112,14,0.6666666666666666,artificial
0.45833333333333337,16,0.75,artificial
0.6805555555555556,20,0.6666666666666666,artificial
0.75,15,0.3333333333333333,artificial
0.5,20,0.75,artificial
0.3472222222222222,26,0.8333333333333334,artificial
0.5092592592592593,24,0.8333333333333334,artificial
0.7740740740740741,13,0.6666666666666666,artificial
0.7291666666666667,12,0.6666666666666666,artificial
0.7361111111111112,12,0.5,artificial
0.7518518518518519,32,0.25,artificial
0.5879629629629629,30,0.4,artificial
0.7763888888888889,20,0.3333333333333333,artificial
0.3750000000000001,22,0.8,artificial
0.7555555555555555,18,0.0,artificial
0.6682870370370371,34,0.4,artificial
0.45833333333333337,16,1.0,artificial
0.6805555555555556,16,0.6666666666666666,artificial
0.7106481481481481,21,0.6,artificial
0.7222222222222222,16,0.3333333333333333,artificial
0.6666666666666667,8,1.0,artificial
0.7083333333333333,13,0.6666666666666666,artificial
0.763888888888889,16,0.0,artificial
0.29166666666666674,26,1.0,artificial
0.7416666666666667,23,0.4,artificial
0.6546296296296297,28,0.6,artificial
0.41666666666666674,24,0.8,artificial
0.6805555555555556,18,0.3333333333333333,artificial
0.75,12,0.0,artificial
0.7870370370370371,16,0.3333333333333333,artificial
0.7349537037037037,27,0.4,artificial
0.763888888888889,20,0.0,artificial
0.5960648148148149,32,0.5,artificial
0.6418981481481483,34,0.6666666666666666,artificial
0.38888888888888884,26,0.8,artificial
0.6458333333333333,12,1.0,artificial
0.7722222222222223,22,0.3333333333333333,artificial
0.7777777777777778,14,0.5,artificial
0.5555555555555556,18,0.75,artificial
0.6666666666666666,8,0.5,artificial
0.7,16,0.6666666666666666,artificial
0.8333333333333334,2,1.0,artificial
0.5694444444444444,18,0.5,artificial
0.8,18,0.0,artificial
0.6666666666666666,8,0.5,artificial
0.7152777777777778,20,0.0,artificial
0.7777777777777778,10,0.5,artificial
0.7083333333333334,16,0.6666666666666666,artificial
0.6111111111111112,12,1.0,artificial
0.7833333333333333,16,0.0,artificial
0.763888888888889,13,0.75,artificial
0.6138888888888889,22,0.8,artificial
0.6990740740740741,22,0.0,artificial
0.763888888888889,16,0.0,artificial
0.7546296296296297,23,0.5,artificial
0.6111111111111112,12,1.0,artificial
0.16666666666666674,24,1.0,artificial
0.5277777777777778,22,1.0,artificial
0.6541666666666667,28,0.6,artificial
0.5,10,1.0,artificial
0.75,13,0.3333333333333333,artificial
0.1250000000000001,28,0.8333333333333334,artificial
0.7916666666666667,11,0.5,artificial
0.7592592592592593,17,0.3333333333333333,artificial
0.8055555555555556,8,0.5,artificial
0.5833333333333334,14,1.0,artificial
0.6134259259259258,28,0.5,artificial
0.6888888888888889,18,0.3333333333333333,artificial
0.7361111111111112,16,0.5,artificial
0.5833333333333334,18,1.0,artificial
0.5740740740740741,24,0.6,artificial
0.33333333333333337,20,1.0,artificial
0.7777777777777778,10,0.5,artificial
0.7916666666666667,10,1.0,artificial
0.7291666666666667,12,0.5,artificial
0.763888888888889,24,0.3333333333333333,artificial
0.625,10,1.0,artificial
0.33333333333333326,26,0.8333333333333334,artificial
0.7615740740740742,15,0.6666666666666666,artificial
0.16666666666666674,20,1.0,artificial
0.7888888888888889,15,0.3333333333333333,artificial
0.375,20,1.0,artificial
0.47916666666666663,26,0.8,artificial
0.6666666666666666,14,0.5,artificial
0.7407407407407407,30,0.25,artificial
0.33333333333333337,20,1.0,artificial
0.38888888888888895,26,0.8,artificial
0.763888888888889,12,0.0,artificial
0.5648148148148149,28,0.6666666666666666,artificial
0.5333333333333334,20,0.75,artificial
0.75,10,0.5,artificial
0.8125,12,0.0,artificial
0.6875,22,0.75,artificial
0.8,14,0.0,artificial
0.6798611111111111,30,0.6,artificial
0.7842592592592592,11,0.6666666666666666,artificial
0.6379629629629631,30,0.6,artificial
0.7791666666666667,14,0.0,artificial
0.7472222222222222,14,0.6666666666666666,artificial
0.7407407407407407,9,1.0,artificial
0.5092592592592593,34,0.6666666666666666,artificial
0.763888888888889,20,0.0,artificial
0.65,24,0.5,artificial
0.7291666666666667,22,0.3333333333333333,artificial
0.75,16,0.0,artificial
0.7175925925925926,20,0.3333333333333333,artificial
0.6666666666666666,10,0.5,artificial
0.5555555555555556,22,0.75,artificial
0.6166666666666667,34,0.6666666666666666,artificial
0.7361111111111112,15,0.3333333333333333,artificial
0.8333333333333334,6,1.0,artificial
0.7222222222222222,5,1.0,artificial
0.3125,24,1.0,artificial
0.7569444444444444,22,0.3333333333333333,artificial
0.7361111111111112,12,0.5,artificial
0.6296296296296297,26,0.6,artificial
0.675925925925926,18,0.5,artificial
0.712962962962963,15,0.75,artificial
0.25,20,1.0,artificial
0.6527777777777778,18,0.6666666666666666,artificial
0.8,16,0.0,artificial
0.6888888888888889,18,0.3333333333333333,artificial
0.4666666666666667,24,0.8,artificial
0.625,13,1.0,artificial
0.7842592592592593,17,0.3333333333333333,artificial
0.33333333333333337,20,1.0,artificial
0.7777777777777778,14,0.5,artificial
0.7833333333333333,14,0.5,artificial
0.47916666666666674,26,0.8,artificial
0.7361111111111112,18,0.0,artificial
0.5833333333333334,10,1.0,artificial
0.6666666666666667,12,0.5,artificial
0.7555555555555555,14,0.0,artificial
0.6666666666666667,12,0.5,artificial
0.44444444444444453,28,0.8333333333333334,artificial
0.25,22,1.0,artificial
0.7833333333333333,10,0.5,artificial
0.7465277777777778,15,0.75,artificial
0.5520833333333334,24,0.8333333333333334,artificial
0.42592592592592593,38,0.6666666666666666,artificial
0.7555555555555555,18,0.0,artificial
0.2500000000000001,20,1.0,artificial
0.7638888888888888,5,1.0,artificial
0.45833333333333337,14,1.0,artificial
0.7361111111111112,19,0.3333333333333333,artificial
0.625,20,0.75,artificial
0.8,14,0.0,artificial
0.38888888888888884,26,0.8,artificial
0.48611111111111116,20,0.75,artificial
0.29166666666666674,28,0.8333333333333334,artificial
0.6196759259259259,28,0.6666666666666666,artificial
0.42592592592592593,30,0.6666666666666666,artificial
0.513888888888889,20,0.75,artificial
0.625,14,0.6666666666666666,artificial
0.5555555555555556,16,1.0,artificial
0.7731481481481481,7,1.0,artificial
0.7731481481481481,19,0.3333333333333333,artificial
0.5833333333333334,12,1.0,artificial
0.8125,16,0.0,artificial
0.5277777777777778,26,0.6,artificial
0.5416666666666667,18,0.75,artificial
0.625,10,0.6666666666666666,artificial
0.8333333333333334,12,1.0,artificial
0.8166666666666667,18,0.0,artificial
0.2500000000000001,22,0.8,artificial
0.6550925925925926,16,0.75,artificial
0.7916666666666667,15,0.6666666666666666,artificial
0.625,10,1.0,artificial
0.6898148148148149,13,0.75,artificial
0.5833333333333334,34,0.5,artificial
0.7791666666666667,14,0.0,artificial
0.675,32,0.4,artificial
0.7888888888888889,15,0.3333333333333333,artificial
0.7777777777777778,14,0.5,artificial
0.763888888888889,12,0.0,artificial
0.625,8,1.0,artificial
0.7291666666666667,12,0.5,artificial
0.5694444444444445,16,0.6666666666666666,artificial
0.7555555555555555,14,0.0,artificial
0.49537037037037035,24,0.8,artificial
0.6666666666666666,10,0.5,artificial
0.7615740740740742,13,0.6666666666666666,artificial
0.5277777777777779,18,1.0,artificial
0.763888888888889,12,0.0,artificial
0.662962962962963,20,0.5,artificial
0.5092592592592593,30,0.8333333333333334,artificial
0.6944444444444444,18,0.3333333333333333,artificial
0.7222222222222222,12,0.0,artificial
0.2500000000000001,28,0.8333333333333334,artificial
0.763888888888889,12,0.0,artificial
0.5694444444444444,22,0.3333333333333333,artificial
0.7361111111111112,16,0.5,artificial
0.6888888888888889,18,0.3333333333333333,artificial
0.7638888888888888,17,0.5,artificial
0.33333333333333337,26,0.8333333333333334,artificial
0.6666666666666666,12,0.0,artificial
0.2222222222222222,30,0.8333333333333334,artificial
0.7824074074074074,21,0.25,artificial
0.6851851851851852,14,1.0,artificial
0.8,16,0.0,artificial
0.45833333333333337,24,0.5,artificial
0.5648148148148149,26,0.6,artificial
0.375,22,0.8,artificial
0.6805555555555556,18,0.75,artificial
0.7083333333333334,14,0.6666666666666666,artificial
0.5,12,0.6666666666666666,artificial
