name,complexity,comm_cost,optimality
uegaki_true,33.12788571428572,0.9455106345817241,0.9504633956546285
uegaki_false,42.02338048246715,0.9375697300481138,0.9548005831891666
population_means,40.69414155559161,0.938756326150495,0.9541524844994019
