comm_cost,complexity,naturalness,Language
0.16666666666666674,20,1.0,artificial
0.6666666666666667,12,0.5,artificial
0.6481481481481481,22,0.6,artificial
0.6187962962962963,31,0.75,artificial
0.625,16,0.75,artificial
0.38888888888888884,24,0.8,artificial
0.7833333333333333,12,0.0,artificial
0.6851851851851852,19,0.8,artificial
0.7638888888888888,9,0.6666666666666666,artificial
0.6736111111111112,16,0.5,artificial
0.8333333333333334,8,0.0,artificial
0.6458333333333334,30,0.5,artificial
0.4722222222222223,22,0.6,artificial
0.6944444444444444,14,0.6666666666666666,artificial
0.41666666666666674,12,1.0,artificial
0.7615740740740741,13,0.6666666666666666,artificial
0.7615740740740741,17,0.3333333333333333,artificial
0.29166666666666674,18,1.0,artificial
0.7916666666666667,6,0.5,artificial
0.5972222222222222,18,0.3333333333333333,artificial
0.7180555555555556,16,0.0,artificial
0.462962962962963,28,0.8571428571428571,artificial
0.7546296296296297,24,0.0,artificial
0.41666666666666674,18,1.0,artificial
0.6342592592592593,13,1.0,artificial
0.6666666666666667,10,0.5,artificial
0.6273148148148149,24,0.8571428571428571,artificial
0.8333333333333334,2,1.0,artificial
0.5902777777777778,28,0.6666666666666666,artificial
0.7833333333333333,8,0.5,artificial
0.20833333333333337,22,1.0,artificial
0.5,22,0.5,artificial
0.5625,22,0.8,artificial
0.8111111111111111,20,0.0,artificial
0.33333333333333337,16,1.0,artificial
0.7361111111111112,14,0.0,artificial
0.6349537037037037,18,0.6666666666666666,artificial
0.7222222222222222,10,0.5,artificial
0.45833333333333337,14,1.0,artificial
0.7740740740740741,9,0.6666666666666666,artificial
0.6523148148148148,32,0.5,artificial
0.625,10,1.0,artificial
0.49583333333333335,26,0.8333333333333334,artificial
0.5578703703703703,22,0.6,artificial
0.5694444444444444,8,1.0,artificial
0.41666666666666674,22,0.8333333333333334,artificial
0.7916666666666667,8,1.0,artificial
0.6527777777777778,16,0.3333333333333333,artificial
0.3125000000000001,22,1.0,artificial
0.5972222222222223,16,0.75,artificial
0.4722222222222223,22,0.8,artificial
0.6666666666666667,6,1.0,artificial
0.7740740740740741,12,0.3333333333333333,artificial
0.75,10,0.5,artificial
0.5833333333333334,14,1.0,artificial
0.6805555555555556,20,0.5,artificial
0.8166666666666667,8,0.0,artificial
0.7916666666666667,6,1.0,artificial
0.7175925925925926,15,0.5,artificial
0.7916666666666667,8,0.5,artificial
0.45833333333333337,20,0.8,artificial
0.33333333333333337,14,1.0,artificial
0.562962962962963,30,0.7142857142857143,artificial
0.41666666666666663,14,1.0,artificial
0.7361111111111112,10,0.5,artificial
0.587962962962963,18,0.6,artificial
0.6574074074074074,22,0.6,artificial
0.6493055555555556,44,0.2857142857142857,artificial
0.5414814814814815,34,0.5714285714285714,artificial
0.5416666666666667,16,0.75,artificial
0.33333333333333337,16,1.0,artificial
0.5208333333333335,16,0.8,artificial
0.6516203703703703,18,0.8,artificial
0.5902777777777778,14,1.0,artificial
0.5416666666666667,14,1.0,artificial
0.5666666666666667,22,0.6,artificial
0.6481481481481481,14,0.5,artificial
0.35185185185185186,26,0.8333333333333334,artificial
0.5833333333333334,16,0.75,artificial
0.5138888888888888,18,0.75,artificial
0.6222222222222222,36,0.2857142857142857,artificial
0.65,16,0.75,artificial
0.625,32,0.42857142857142855,artificial
0.5578703703703705,24,0.6,artificial
0.29861111111111116,26,0.8571428571428571,artificial
0.75,12,0.6666666666666666,artificial
0.5208333333333334,18,0.75,artificial
0.5972222222222222,22,1.0,artificial
0.8333333333333334,6,0.0,artificial
0.7467592592592592,16,0.5,artificial
0.29166666666666663,16,1.0,artificial
0.39583333333333337,18,0.8,artificial
0.5925925925925926,22,0.6,artificial
0.7250000000000001,8,0.5,artificial
0.43981481481481477,22,0.8,artificial
0.611111111111111,28,0.6666666666666666,artificial
0.763888888888889,10,0.5,artificial
0.6252777777777778,30,0.5714285714285714,artificial
0.6666666666666666,12,0.6666666666666666,artificial
0.587962962962963,30,0.5,artificial
0.6,20,0.6,artificial
0.5416666666666666,20,0.75,artificial
0.5972222222222222,16,0.75,artificial
0.7777777777777778,14,0.0,artificial
0.4930555555555556,24,0.8333333333333334,artificial
0.7916666666666667,8,1.0,artificial
0.6018518518518519,15,1.0,artificial
0.5416666666666666,14,1.0,artificial
0.6296296296296297,20,0.6,artificial
0.7916666666666667,8,1.0,artificial
0.5,12,1.0,artificial
0.5694444444444444,15,1.0,artificial
0.5953703703703703,24,0.25,artificial
0.6296296296296297,18,0.75,artificial
0.7291666666666667,12,0.6666666666666666,artificial
0.33333333333333337,20,1.0,artificial
0.787037037037037,9,0.3333333333333333,artificial
0.4444444444444444,24,0.6,artificial
0.7296759259259259,23,0.6666666666666666,artificial
0.27314814814814814,24,1.0,artificial
0.2847222222222223,34,0.8888888888888888,artificial
0.6555555555555556,20,0.5,artificial
0.75,16,0.6666666666666666,artificial
0.4,24,0.8333333333333334,artificial
0.4722222222222222,26,0.6,artificial
0.41666666666666663,20,0.8,artificial
0.6666666666666666,20,0.5,artificial
0.7222222222222222,10,0.5,artificial
0.8046296296296296,7,0.6666666666666666,artificial
0.708941798941799,62,0.1,artificial
0.5,10,1.0,artificial
0.3472222222222222,20,0.8,artificial
0.7025462962962963,23,0.4,artificial
0.41666666666666674,24,0.8,artificial
0.5416666666666667,14,1.0,artificial
0.7407407407407407,18,0.3333333333333333,artificial
0.7083333333333334,12,0.6666666666666666,artificial
0.4814814814814815,28,0.7142857142857143,artificial
0.6944444444444444,14,0.75,artificial
0.75,8,0.0,artificial
0.659537037037037,34,0.5714285714285714,artificial
0.5833333333333334,16,1.0,artificial
0.45833333333333337,18,1.0,artificial
0.5833333333333333,14,0.75,artificial
0.45833333333333337,16,1.0,artificial
0.7708333333333334,12,0.5,artificial
0.45833333333333337,14,1.0,artificial
0.5416666666666667,22,0.6666666666666666,artificial
0.7002314814814814,18,0.8,artificial
