comm_cost,complexity,naturalness,Language
0.6826303268474448,16,0.3333333333333333,artificial
0.8051106026347431,16,0.0,artificial
0.6507350537093975,21,0.5,artificial
0.7777777778888889,8,0.0,artificial
0.6666666671866668,8,0.5,artificial
0.7500479203813092,12,0.0,artificial
0.33319052428932217,24,0.6666666666666666,artificial
0.566666667186381,18,0.3333333333333333,artificial
0.4385146671221646,24,0.8333333333333334,artificial
0.6345545979576306,6,1.0,artificial
0.3750000007497918,18,0.75,artificial
0.18253968371753848,24,0.8333333333333334,artificial
0.7222222225185185,5,1.0,artificial
0.7291666667791667,12,0.5,artificial
0.777777777837037,6,1.0,artificial
0.8333333333333333,2,1.0,artificial
0.664931526064813,18,0.3333333333333333,artificial
0.7558358458285424,12,0.0,artificial
0.7503770739939533,12,0.5,artificial
0.6138289583097902,60,0.2,artificial
0.27777777859666686,20,0.8,artificial
0.6973544974469842,24,1.0,artificial
0.6539301124914843,8,1.0,artificial
0.7500000001875,7,0.5,artificial
0.557142858192626,9,1.0,artificial
0.5438596497618098,20,0.5,artificial
0.11111111194592593,28,0.8571428571428571,artificial
0.7222222224237037,10,0.0,artificial
0.4796659410369615,20,1.0,artificial
0.6053408959839433,10,1.0,artificial
0.7222222224237037,10,0.0,artificial
0.7222222224237038,10,0.0,artificial
0.08333333424375011,30,0.8571428571428571,artificial
0.6028192721136172,26,0.2,artificial
0.695238095385034,14,0.0,artificial
0.7222222224237038,12,0.0,artificial
0.6512820514591402,12,1.0,artificial
0.7127689468435798,14,0.3333333333333333,artificial
0.8333333333333333,8,0.0,artificial
0.26747159585908986,36,0.75,artificial
0.33804868619688166,36,1.0,artificial
0.6450617287068424,12,0.3333333333333333,artificial
0.7079365080353499,16,0.6666666666666666,artificial
0.5651515157112084,15,0.75,artificial
0.8333333333333333,2,1.0,artificial
0.14358974444548334,38,0.75,artificial
0.617086787133197,20,0.25,artificial
0.8333333333333333,4,0.0,artificial
0.7773744707594858,12,0.0,artificial
0.7554949112451527,18,0.3333333333333333,artificial
0.1388888898981483,26,1.0,artificial
0.7651080671097624,20,0.3333333333333333,artificial
0.5938218819305044,24,0.4,artificial
0.204812117997198,28,0.8571428571428571,artificial
1.0000001937626735e-09,24,1.0,artificial
0.6894465895995812,20,0.3333333333333333,artificial
0.7777777778888888,8,0.0,artificial
0.36268740106322683,36,0.75,artificial
0.5000000007750001,16,0.6666666666666666,artificial
0.6314814818012107,8,1.0,artificial
0.36260445045210876,30,1.0,artificial
0.7242789891925505,12,0.6666666666666666,artificial
0.5040602107918746,18,0.8,artificial
0.6206140353505745,9,1.0,artificial
0.8033581376674832,16,0.0,artificial
0.4740740749539425,14,1.0,artificial
0.7222222224237038,12,0.0,artificial
0.5679365087438285,40,0.2857142857142857,artificial
0.5693021299003816,18,0.5,artificial
0.5697032441017053,18,0.75,artificial
0.6532115173927214,20,0.75,artificial
0.5479807690523519,20,0.6,artificial
0.70793650803535,16,0.6666666666666666,artificial
0.6020162786367089,10,1.0,artificial
0.7503770739939533,10,0.5,artificial
0.5835890245648855,24,0.4,artificial
0.26164125802447447,30,0.8571428571428571,artificial
0.10000000091655759,32,0.875,artificial
0.7777777778,8,1.0,artificial
0.6931833314075797,18,0.0,artificial
0.7500479203813092,8,0.5,artificial
0.5333333339257779,10,0.6666666666666666,artificial
0.5562770565446675,14,1.0,artificial
0.18253968371753837,26,0.8333333333333334,artificial
0.7777777778666667,12,0.0,artificial
0.6017316020012932,16,0.6666666666666666,artificial
0.5990017744060787,18,1.0,artificial
0.7217557254608135,9,0.6666666666666666,artificial
0.728260869873828,15,0.3333333333333333,artificial
0.6347123316041149,18,0.6,artificial
0.1500000012007502,24,0.8333333333333334,artificial
0.3452380957271448,28,0.8333333333333334,artificial
0.5005094104057598,22,0.6,artificial
0.5555555561092593,8,1.0,artificial
0.7169863500288957,25,0.25,artificial
0.7500479203813092,12,0.0,artificial
0.600000000464,10,0.6666666666666666,artificial
0.48048893033624873,20,0.8,artificial
0.42952232492191156,18,0.8,artificial
0.5666666670386666,14,0.6666666666666666,artificial
0.7777777778888889,8,0.0,artificial
0.3741562499977714,36,0.625,artificial
0.5813833318496482,34,0.0,artificial
0.8333333333333333,8,0.0,artificial
0.5059888998339295,13,1.0,artificial
0.5213296214242802,18,0.8,artificial
0.5972222227891207,14,0.3333333333333333,artificial
0.5527474199393306,28,0.2,artificial
0.5006621375112001,22,0.6,artificial
0.7504873295914185,12,0.0,artificial
0.42222222268088894,16,1.0,artificial
0.8051106026347432,10,0.0,artificial
0.11547619165929213,34,0.875,artificial
0.5679158771409794,17,0.75,artificial
0.6311632941046649,23,0.4,artificial
0.7222222224237038,12,0.0,artificial
0.4217308544134858,21,0.8333333333333334,artificial
0.5689814818344439,16,0.75,artificial
0.7291666667791667,12,0.5,artificial
0.7440488540809078,12,0.6666666666666666,artificial
0.18835978916072904,26,0.8571428571428571,artificial
0.5616335147230233,14,0.5,artificial
0.4907472347184668,30,0.5714285714285714,artificial
0.6068326210725867,30,0.4,artificial
0.695238095385034,16,0.0,artificial
0.7291666667791667,12,0.5,artificial
0.8033581376674832,10,0.3333333333333333,artificial
0.42222222268088894,14,1.0,artificial
0.6576754297964624,12,1.0,artificial
0.5000000002666667,16,1.0,artificial
0.7770562771360207,8,0.5,artificial
0.6501924402068904,34,0.375,artificial
0.6319202565890953,10,0.6666666666666666,artificial
0.7539682540937265,8,0.5,artificial
1.0000001937626735e-09,24,1.0,artificial
0.08333333424375,30,0.8571428571428571,artificial
0.7283950618458163,14,0.6666666666666666,artificial
0.8333333333333333,4,1.0,artificial
0.7257327398063027,30,0.2,artificial
0.5562770565446675,14,1.0,artificial
0.6666666667666667,12,1.0,artificial
0.31953112654353033,26,0.8571428571428571,artificial
0.7017423830222124,16,0.3333333333333333,artificial
0.7479415227861287,16,0.0,artificial
0.8051106026347432,16,0.0,artificial
