name,simplicity,informativity,optimality
natural_means,0.41333333333333333,0.41429539295392953,0.8407607645000796
dlsav_means,0.3847457627118644,0.379898744576814,0.8048180279005981
deontic_priority_means,0.3372972972972973,0.37052237936384275,0.7907747468689866
epistemic_priority_means,0.3451111111111111,0.33967238441323805,0.7654682445815066
circ_priority_means,0.33275,0.3507193697647204,0.7729461265733761
dp_restricted_means,0.39217391304347826,0.37931709727176327,0.8081779923750266
population_means,0.33571929824561403,0.3489995699398781,0.7715529362954588
