name,complexity,comm_cost,optimality
uegaki_true,33.12788571428572,0.8627591425365781,0.8775880800700658
uegaki_false,42.02338048246715,0.8364356444462273,0.8732138781490764
population_means,40.69414155559161,0.8403691208030888,0.8738675078367908
