bootstrap_sample_percent,low,high
1,0.31080412402494906,0.7324907467204329
3,0.43028317343833566,0.6801624911282539
10,0.4832615382533829,0.6187323347837757
31,0.5175324244963758,0.5936743555081592
100,0.5344124997757902,0.5707425743124235
