,name,naturalness,simplicity,informativity,optimality,Language,comm_cost,complexity
27,sampled_lang_14,1.0,0.8783783783783784,0.5763546790706612,0.9959002143901231,artificial,0.4236453209293388,9
28,sampled_lang_5,1.0,0.8648648648648649,0.5588199949062107,0.9953408143093261,artificial,0.4411800050937893,10
29,sampled_lang_5,1.0,0.8108108108108107,0.6971404538145552,0.9972754205981924,artificial,0.30285954618544475,14
30,sampled_lang_5,0.6666666666666666,0.8378378378378378,0.594877344461935,0.9952317608503308,artificial,0.40512265553806504,12
31,sampled_lang_5,0.3333333333333333,0.8243243243243243,0.45710180612818974,0.9786021799001845,artificial,0.5428981938718103,13
32,sampled_lang_5,0.5,0.7027027027027026,0.647341839056145,0.993781819586818,artificial,0.35265816094385505,22
33,sampled_lang_14,0.0,0.5675675675675675,0.4450412295752809,0.8396233166320294,artificial,0.5549587704247191,32
34,sampled_lang_10,0.0,0.7027027027027026,0.48763360896879937,0.9905883158019488,artificial,0.5123663910312006,22
35,sampled_lang_5,0.3333333333333333,0.7567567567567568,0.5042195149595416,0.9917527383677113,artificial,0.49578048504045835,18
36,sampled_lang_5,1.0,0.9189189189189189,0.4722222221777779,0.9944495112274501,artificial,0.5277777778222221,6
37,sampled_lang_5,0.6666666666666666,0.8378378378378378,0.5285317443446165,0.9939054983535794,artificial,0.47146825565538353,12
38,sampled_lang_5,1.0,0.9054054054054054,0.5999999997115,0.9967907179755364,artificial,0.4000000002885,7
39,sampled_lang_5,1.0,0.8648648648648649,0.5641025639639249,0.9954463527311701,artificial,0.4358974360360751,10
40,sampled_lang_5,0.3333333333333333,0.7837837837837838,0.5516666663655049,0.9935345394575383,artificial,0.4483333336344951,16
41,sampled_lang_5,0.75,0.7567567567567568,0.695471014012511,0.9955772459887755,artificial,0.304528985987489,18
42,sampled_lang_14,0.75,0.7297297297297297,0.6181304512337058,0.994026183084484,artificial,0.3818695487662942,20
43,sampled_lang_5,0.5,0.5405405405405406,0.6951752491962003,0.7999168701651908,artificial,0.30482475080379967,34
44,sampled_lang_5,1.0,0.7567567567567568,0.9166666659833332,0.9999199711964702,artificial,0.08333333401666676,18
45,sampled_lang_5,0.8571428571428571,0.6216216216216216,0.9333333327199999,0.9199927954798284,artificial,0.06666666728000015,28
46,sampled_lang_143,0.6666666666666666,0.8108108108108107,0.5425084172284942,0.9941830307508489,artificial,0.4574915827715058,14
47,sampled_lang_5,0.75,0.7567567567567568,0.6570323609674021,0.994808617628005,artificial,0.34296763903259786,18
48,sampled_lang_5,0.8,0.7297297297297297,0.7765873010730058,0.997193978953326,artificial,0.22341269892699422,20
49,sampled_lang_5,0.5,0.8378378378378378,0.44074074072039493,0.992150233941811,artificial,0.5592592592796051,12
50,sampled_lang_5,0.8,0.7027027027027026,0.6500426400499897,0.9938358199329392,artificial,0.3499573599500103,22
51,sampled_lang_5,1.0,0.8108108108108107,0.6709401704147755,0.9967514708276507,artificial,0.3290598295852245,14
52,sampled_lang_5,0.3333333333333333,0.7297297297297297,0.4692406691782516,0.9910488821773465,artificial,0.5307593308217484,20
53,sampled_lang_5,1.0,0.8378378378378378,0.6495425139357315,0.9963242119297764,artificial,0.3504574860642685,12
54,sampled_lang_5,1.0,0.7297297297297297,0.711403719351082,0.9958910805364422,artificial,0.28859628064891796,20
55,sampled_lang_19,0.0,0.4054054054054054,0.510604231204832,0.5998997933550018,artificial,0.489395768795168,44
56,sampled_lang_133,0.6,0.7567567567567568,0.5635610706116307,0.9929394463156639,artificial,0.43643892938836926,18
57,sampled_lang_5,0.5,0.9189189189189189,0.49155295632769436,0.9948357921875401,artificial,0.5084470436723056,6
58,sampled_lang_5,1.0,0.9459459459459459,0.41666666666666674,0.9950388325013365,artificial,0.5833333333333333,4
59,sampled_lang_5,1.0,0.9189189189189189,0.4904761904250885,0.9948142766927436,artificial,0.5095238095749115,6
60,sampled_lang_5,0.25,0.6756756756756757,0.5897453281291984,0.9917970596670481,artificial,0.41025467187080156,24
61,sampled_lang_5,1.0,0.7297297297297297,0.8055555551666667,0.9977727338684251,artificial,0.19444444483333334,20
62,sampled_lang_5,1.0,0.9054054054054054,0.6136363631823297,0.997063209324179,artificial,0.3863636368176703,7
63,sampled_lang_5,1.0,0.8108108108108107,0.6818533788007946,0.9969697129866061,artificial,0.31814662119920545,14
64,sampled_lang_5,0.3333333333333333,0.7297297297297297,0.5527777774857062,0.9927193819538439,artificial,0.4472222225142938,20
65,sampled_lang_5,0.25,0.7162162162162162,0.4566637342039638,0.9903853876216291,artificial,0.5433362657960362,21
66,sampled_lang_5,1.0,0.7432432432432432,0.8357142851966121,0.979855935788728,artificial,0.16428571480338794,19
67,sampled_lang_5,0.5,0.7297297297297297,0.5873673419539023,0.9934110490010699,artificial,0.4126326580460977,20
68,sampled_lang_5,0.0,0.8648648648648649,0.43573607930050295,0.9928808625828457,artificial,0.564263920699497,10
69,sampled_lang_5,0.8,0.7027027027027026,0.7746697740936985,0.9963272222755186,artificial,0.22533022590630147,22
70,sampled_lang_5,0.7142857142857143,0.5675675675675675,0.7697208221640074,0.8399415412174749,artificial,0.2302791778359926,32
71,sampled_lang_114,0.6,0.7297297297297297,0.6202105233130271,0.9940677751301669,artificial,0.37978947668697294,20
72,sampled_lang_5,1.0,0.8378378378378378,0.4825396824847634,0.9929859775555863,artificial,0.5174603175152366,12
73,sampled_lang_5,0.3333333333333333,0.7972972972972973,0.4783783782423685,0.9924861653240387,artificial,0.5216216217576315,15
74,sampled_lang_5,1.0,0.7837837837837838,0.6959294705037689,0.9964191838362944,artificial,0.30407052949623115,16
75,sampled_lang_5,0.5,0.7702702702702703,0.6065981427463564,0.994216428187696,artificial,0.3934018572536436,17
76,sampled_lang_17,0.0,0.3783783783783784,0.5114230153721402,0.5599129912768879,artificial,0.4885769846278598,46
77,sampled_lang_5,0.6666666666666666,0.5945945945945945,0.7611742416228142,0.8799108369370527,artificial,0.23882575837718578,30
78,sampled_lang_5,0.8,0.6756756756756757,0.6753876481138645,0.9935092292526989,artificial,0.32461235188613546,24
79,sampled_lang_5,0.3333333333333333,0.7837837837837838,0.48607025590235375,0.9922232842611073,artificial,0.5139297440976462,16
80,sampled_lang_5,1.0,0.8918918918918919,0.4333333333205833,0.9932502008515323,artificial,0.5666666666794167,8
81,sampled_lang_5,0.5,0.4864864864864865,0.6931523274448222,0.7199464242237873,artificial,0.30684767255517775,38
82,sampled_lang_5,0.5,0.5675675675675675,0.6252075514360018,0.8398323279634697,artificial,0.3747924485639982,32
83,sampled_lang_5,0.3333333333333333,0.8243243243243243,0.5311515967261219,0.9790769947762059,artificial,0.4688484032738781,13
84,sampled_lang_69,0.3333333333333333,0.45945945945945943,0.625959925098967,0.6799281940685531,artificial,0.37404007490103297,40
85,sampled_lang_5,0.75,0.7567567567567568,0.7535087712381209,0.9967376869496207,artificial,0.24649122876187912,18
86,sampled_lang_5,1.0,0.8918918918918919,0.645021644757646,0.9974808813672058,artificial,0.354978355242354,8
87,sampled_lang_5,1.0,0.7297297297297297,0.8055555551666667,0.9977727338684251,artificial,0.19444444483333334,20
88,sampled_lang_5,0.3333333333333333,0.8513513513513513,0.48291930308279674,0.9934101356464795,artificial,0.5170806969172033,11
89,sampled_lang_5,0.5,0.8648648648648649,0.45610504115254313,0.9932880374254244,artificial,0.5438949588474569,10
90,sampled_lang_5,1.0,0.9189189189189189,0.5520833331770832,0.9960450391535949,artificial,0.44791666682291675,6
91,sampled_lang_5,0.6666666666666666,0.7837837837837838,0.5691040840807289,0.9938830649680113,artificial,0.4308959159192711,16
92,sampled_lang_5,0.8333333333333334,0.6756756756756757,0.7199521243599742,0.9944000230781348,artificial,0.28004787564002576,24
93,sampled_lang_17,1.0,0.9459459459459459,0.41666666666666674,0.9950388325013365,artificial,0.5833333333333333,4
94,sampled_lang_5,0.25,0.7567567567567568,0.566148371174005,0.9929911864542763,artificial,0.43385162882599504,18
95,sampled_lang_14,1.0,0.8108108108108107,0.7312499995435677,0.997957515430429,artificial,0.26875000045643227,14
96,sampled_lang_14,0.0,0.8648648648648649,0.43573607930050295,0.9928808625828457,artificial,0.564263920699497,10
97,sampled_lang_5,0.75,0.7297297297297297,0.70833333286875,0.9958296982908147,artificial,0.29166666713125,20
98,sampled_lang_5,0.75,0.7567567567567568,0.7285353530115759,0.996238373254838,artificial,0.2714646469884241,18
99,sampled_lang_5,1.0,0.9324324324324325,0.5433087025308451,0.9967022184656403,artificial,0.45669129746915493,5
100,sampled_lang_0,0.0,0.8918918918918919,0.41666666666666674,0.9929169643594422,artificial,0.5833333333333333,8
101,sampled_lang_14,0.5,0.8918918918918919,0.5833333330833333,0.9962486849834539,artificial,0.41666666691666665,8
102,sampled_lang_5,1.0,0.7837837837837838,0.6121933620050403,0.9947445690405152,artificial,0.38780663799495974,16
103,sampled_lang_5,0.42857142857142855,0.4864864864864865,0.6377925217663208,0.7199199768564082,artificial,0.36220747823367916,38
104,sampled_lang_5,0.5,0.7297297297297297,0.6840579703154577,0.9953443716431556,artificial,0.3159420296845423,20
105,sampled_lang_38,0.1111111111111111,0.32432432432432434,0.5259126641105415,0.4799389463176309,artificial,0.4740873358894585,50
106,sampled_lang_59,0.3333333333333333,0.6216216216216216,0.5660457721619391,0.9195345146862879,artificial,0.4339542278380609,28
107,sampled_lang_5,1.0,0.8378378378378378,0.6759259255477623,0.9968512703734681,artificial,0.3240740744522377,12
108,sampled_lang_5,0.6,0.6486486486486487,0.8039215678563263,0.9598101882898163,artificial,0.1960784321436737,26
109,sampled_lang_22,0.0,0.5135135135135135,0.5157023428937048,0.7598163500293402,artificial,0.48429765710629524,36
110,sampled_lang_5,0.875,0.5810810810810811,0.7916648705728856,0.8599448454443086,artificial,0.2083351294271144,31
111,sampled_lang_5,0.8571428571428571,0.5945945945945945,0.9444444438027777,0.8800007139084651,artificial,0.0555555561972223,30
112,sampled_lang_5,0.8333333333333334,0.6756756756756757,0.7486042689744086,0.9949726626084251,artificial,0.25139573102559143,24
113,sampled_lang_14,1.0,0.7297297297297297,0.6165674601513916,0.9939949302558899,artificial,0.38343253984860837,20
114,sampled_lang_5,1.0,0.8648648648648649,0.5058201057475126,0.9942817294865268,artificial,0.49417989425248743,10
115,sampled_lang_5,0.5,0.7567567567567568,0.658829364367822,0.9948445516434503,artificial,0.341170635632178,18
116,sampled_lang_5,0.6666666666666666,0.8648648648648649,0.6299999995001028,0.9967637937962207,artificial,0.37000000049989723,10
117,sampled_lang_3,0.0,0.7837837837837838,0.4444444444222222,0.9913910988731555,artificial,0.5555555555777778,16
118,sampled_lang_5,1.0,0.9189189189189189,0.7499999996,0.9999759757353363,artificial,0.25000000040000003,6
119,sampled_lang_5,1.0,0.8648648648648649,0.5833333331795832,0.9958307739789121,artificial,0.41666666682041675,10
120,sampled_lang_5,0.6666666666666666,0.8243243243243243,0.5312499996785509,0.9790775631747767,artificial,0.4687500003214491,13
121,sampled_lang_5,0.0,0.45945945945945943,0.5062590520925843,0.6798633002062329,artificial,0.49374094790741574,40
122,sampled_lang_5,0.6,0.7297297297297297,0.7300419649320894,0.996263674893392,artificial,0.2699580350679106,20
123,sampled_lang_5,0.0,0.7837837837837838,0.43195322980388906,0.991141363223055,artificial,0.5680467701961109,16
124,sampled_lang_5,0.75,0.8378378378378378,0.5999118526195669,0.9953323881593218,artificial,0.4000881473804331,12
125,sampled_lang_70,0.3333333333333333,0.8378378378378378,0.5250843925676653,0.9938365781874401,artificial,0.47491560743233474,12
126,sampled_lang_5,0.6666666666666666,0.7837837837837838,0.5256410255320314,0.9930143210265872,artificial,0.4743589744679686,16
127,sampled_lang_5,1.0,0.8648648648648649,0.4583752275086753,0.9933334169758135,artificial,0.5416247724913247,10
128,sampled_lang_5,0.25,0.7567567567567568,0.5480979590729333,0.9926302182031418,artificial,0.45190204092706665,18
129,sampled_lang_5,0.625,0.4054054054054054,0.7577396129384211,0.5999901811604091,artificial,0.24226038706157893,44
130,sampled_lang_5,0.8,0.6756756756756757,0.7962962956932097,0.9959261247595154,artificial,0.2037037043067903,24
131,sampled_lang_5,1.0,0.6756756756756757,0.8888888881518517,0.9977778862243016,artificial,0.11111111184814826,24
132,sampled_lang_5,0.0,0.8378378378378378,0.5277777776444444,0.9938904249414686,artificial,0.47222222235555555,12
133,sampled_lang_5,0.6,0.7027027027027026,0.6124955282177285,0.9930850773320078,artificial,0.38750447178227154,22
134,sampled_lang_5,1.0,0.6756756756756757,0.9583333325979165,0.9991667073249327,artificial,0.04166666740208347,24
135,sampled_lang_5,0.6666666666666666,0.8513513513513513,0.5783783779740171,0.9953186845806149,artificial,0.42162162202598286,11
136,sampled_lang_14,1.0,0.9459459459459459,0.5833333330833332,0.9983462633709256,artificial,0.41666666691666676,4
137,sampled_lang_5,0.3333333333333333,0.8378378378378378,0.45465777865724855,0.9924285011498165,artificial,0.5453422213427515,12
138,sampled_lang_5,0.6666666666666666,0.8108108108108107,0.47804742899542685,0.9928938898832327,artificial,0.5219525710045732,14
139,sampled_lang_10,1.0,0.972972972972973,0.41666666666666674,0.9987524635672652,artificial,0.5833333333333333,2
140,sampled_lang_14,0.5,0.8783783783783784,0.430555555525463,0.9929860179995611,artificial,0.569444444474537,9
141,sampled_lang_5,0.3333333333333333,0.5405405405405406,0.6091221071046398,0.7998570424263068,artificial,0.39087789289536023,34
142,sampled_lang_5,0.6666666666666666,0.8378378378378378,0.47242906980966914,0.992783826328612,artificial,0.5275709301903309,12
143,sampled_lang_5,0.3333333333333333,0.8108108108108107,0.5546247539489839,0.9944253418306456,artificial,0.4453752460510161,14
144,sampled_lang_5,0.0,0.8918918918918919,0.44444444438888886,0.9934723539414719,artificial,0.5555555556111111,8
145,sampled_lang_5,0.75,0.7837837837837838,0.4596758206780531,0.991695612088168,artificial,0.5403241793219469,16
146,sampled_lang_5,1.0,0.8378378378378378,0.7539682534517865,0.9984080464805623,artificial,0.24603174654821347,12
147,sampled_lang_5,0.3333333333333333,0.8108108108108107,0.6107534878456947,0.9955478385537695,artificial,0.3892465121543053,14
148,sampled_lang_5,0.75,0.7567567567567568,0.6001225825982737,0.9936705884912178,artificial,0.39987741740172633,18
149,sampled_lang_78,0.25,0.7297297297297297,0.5124760631842036,0.9919134729033908,artificial,0.4875239368157964,20
150,sampled_lang_5,1.0,0.9324324324324325,0.6036036031597343,0.9979073176737023,artificial,0.39639639684026573,5
151,sampled_lang_5,0.5,0.7162162162162162,0.5261158035553786,0.9917742587546695,artificial,0.47388419644462143,21
152,sampled_lang_5,1.0,0.7837837837837838,0.6789033280714637,0.996078684593528,artificial,0.3210966719285363,16
153,sampled_lang_5,0.5,0.8918918918918919,0.49290780130655343,0.9944412650671131,artificial,0.5070921986934466,8
154,sampled_lang_5,0.6666666666666666,0.8648648648648649,0.6513888885470556,0.9971913683790735,artificial,0.34861111145294443,10
155,sampled_lang_5,0.5,0.9189189189189189,0.5277777776,0.995559515661654,artificial,0.4722222224,6
156,sampled_lang_5,0.6666666666666666,0.8108108108108107,0.6320086904776435,0.9959729097148742,artificial,0.3679913095223565,14
157,sampled_lang_5,0.8,0.7297297297297297,0.6659530776186501,0.9949823887215086,artificial,0.3340469223813499,20
158,sampled_lang_26,0.125,0.3783783783783784,0.5335824763452952,0.5599226077066433,artificial,0.4664175236547048,46
159,sampled_lang_5,0.6666666666666666,0.8378378378378378,0.6358856194444412,0.9960513284117528,artificial,0.3641143805555588,12
160,sampled_lang_5,1.0,0.8918918918918919,0.5444030517340388,0.9954706470374156,artificial,0.4555969482659612,8
161,sampled_lang_5,0.6,0.6756756756756757,0.6554681260811089,0.9931110225526387,artificial,0.34453187391889106,24
162,sampled_lang_5,0.0,0.7837837837837838,0.45833333327083325,0.9916687727074415,artificial,0.5416666667291667,16
163,sampled_lang_14,1.0,0.8918918918918919,0.4333333333205833,0.9932502008515323,artificial,0.5666666666794167,8
164,sampled_lang_5,0.6666666666666666,0.8108108108108107,0.6083333330603333,0.9954994390576898,artificial,0.3916666669396667,14
165,sampled_lang_5,0.75,0.7567567567567568,0.7008771924932086,0.9956853461439058,artificial,0.29912280750679143,18
166,sampled_lang_5,0.0,0.8378378378378378,0.4898720228892901,0.9931325782221869,artificial,0.5101279771107099,12
167,sampled_lang_5,1.0,0.8648648648648649,0.581232492795251,0.995788768491486,artificial,0.418767507204749,10
168,sampled_lang_1,1.0,0.972972972972973,0.41666666666666674,0.9987524635672652,artificial,0.5833333333333333,2
169,sampled_lang_30,0.16666666666666666,0.5945945945945945,0.5555467173715326,0.879677092828032,artificial,0.4444532826284674,30
170,sampled_lang_14,0.5,0.8918918918918919,0.49155295632769436,0.9944141795756172,artificial,0.5084470436723056,8
171,sampled_lang_5,1.0,0.7837837837837838,0.8403263396576786,0.9993066451167772,artificial,0.15967366034232144,16
172,sampled_lang_5,0.8,0.7027027027027026,0.7421310625108304,0.995676859051433,artificial,0.2578689374891696,22
173,sampled_lang_5,0.6666666666666666,0.8378378378378378,0.6358856194444412,0.9960513284117528,artificial,0.3641143805555588,12
174,sampled_lang_5,0.8333333333333334,0.6756756756756757,0.8438271599630568,0.9968766956475937,artificial,0.1561728400369432,24
175,sampled_lang_14,0.6666666666666666,0.6756756756756757,0.7662646014549499,0.9953255748058972,artificial,0.2337353985450501,24
176,sampled_lang_5,0.3333333333333333,0.8378378378378378,0.5333333331303333,0.9940014918044872,artificial,0.46666666686966674,12
177,sampled_lang_5,0.5,0.8918918918918919,0.5476190474810884,0.9955349270537892,artificial,0.45238095251891164,8
178,sampled_lang_5,1.0,0.8378378378378378,0.4825396824847633,0.9929859775555863,artificial,0.5174603175152367,12
179,sampled_lang_5,1.0,0.9324324324324325,0.513888888469213,0.9961145831041204,artificial,0.486111111530787,5
180,sampled_lang_5,1.0,0.7567567567567568,0.8749999992833332,0.9991645341246683,artificial,0.12500000071666684,18
181,sampled_lang_5,1.0,0.8783783783783784,0.5763546790706612,0.9959002143901231,artificial,0.4236453209293388,9
182,sampled_lang_5,0.75,0.7297297297297297,0.6436373870901286,0.9945361988400553,artificial,0.35636261290987137,20
183,sampled_lang_5,0.5,0.8648648648648649,0.48958333325208314,0.9939572132934049,artificial,0.5104166667479169,10
184,sampled_lang_5,0.5,0.8648648648648649,0.5009584050958785,0.9941845635062934,artificial,0.4990415949041215,10
185,sampled_lang_5,0.3333333333333333,0.8108108108108107,0.5644444441725692,0.994621722694823,artificial,0.4355555558274308,14
186,sampled_lang_5,1.0,0.8108108108108107,0.8128968247435188,0.9995893738127651,artificial,0.18710317525648124,14
187,sampled_lang_5,0.25,0.6486486486486487,0.5388940663405923,0.9589526744240164,artificial,0.46110593365940766,26
188,sampled_lang_5,0.0,0.7027027027027026,0.527757249059868,0.9913906578209969,artificial,0.472242750940132,22
189,sampled_lang_5,0.3333333333333333,0.7702702702702703,0.4498922412857309,0.9910833574735494,artificial,0.5501077587142691,17
190,sampled_lang_5,1.0,0.8378378378378378,0.47530864190562405,0.9928414006840506,artificial,0.524691358094376,12
191,sampled_lang_5,0.5,0.8648648648648649,0.4668174961814424,0.9935021697499434,artificial,0.5331825038185576,10
192,sampled_lang_5,1.0,0.7837837837837838,0.7470271270179722,0.9974410549602467,artificial,0.25297287298202775,16
193,sampled_lang_5,0.5,0.7567567567567568,0.6128212888431008,0.9939245290796552,artificial,0.38717871115689917,18
194,sampled_lang_11,1.0,0.9459459459459459,0.41666666666666674,0.9950388325013365,artificial,0.5833333333333333,4
195,sampled_lang_14,0.8333333333333334,0.6216216216216216,0.7421594559626828,0.9198378813058868,artificial,0.25784054403731715,28
196,sampled_lang_5,0.8333333333333334,0.7027027027027026,0.7008533878360694,0.9948516890356112,artificial,0.29914661216393057,22
197,sampled_lang_5,0.6666666666666666,0.6486486486486487,0.7462935470539845,0.9596814182004318,artificial,0.25370645294601546,26
198,sampled_lang_5,0.75,0.7567567567567568,0.5686265838469958,0.9930407450360411,artificial,0.4313734161530042,18
199,sampled_lang_187,1.0,0.6216216216216216,0.77836649699875,0.9198812018514603,artificial,0.22163350300124995,28
200,sampled_lang_5,0.6666666666666666,0.6351351351351351,0.7043811657980956,0.939712345382064,artificial,0.2956188342019044,27
201,sampled_lang_5,0.4,0.6756756756756757,0.601569826324636,0.9920334713594076,artificial,0.39843017367536404,24
202,sampled_lang_5,0.0,0.7567567567567568,0.4978519510801567,0.9916253992077385,artificial,0.5021480489198433,18
203,sampled_lang_5,0.8,0.7837837837837838,0.6499051898596764,0.995498759600811,artificial,0.3500948101403236,16
204,sampled_lang_73,0.6,0.472972972972973,0.6267219185248727,0.6999217708348576,artificial,0.3732780814751273,39
205,sampled_lang_5,0.3333333333333333,0.8513513513513513,0.48423542338204273,0.9934364514640371,artificial,0.5157645766179573,11
206,sampled_lang_5,0.8,0.7027027027027026,0.7340763047517268,0.9955158486471815,artificial,0.2659236952482732,22
207,sampled_lang_5,1.0,0.7567567567567568,0.6142857140590527,0.993953813602315,artificial,0.38571428594094725,18
208,sampled_lang_14,1.0,0.9594594594594594,0.4722222221018517,0.9986135951574178,artificial,0.5277777778981483,3
209,sampled_lang_5,0.0,0.7837837837837838,0.4902727287502402,0.992307296826722,artificial,0.5097272712497598,16
210,sampled_lang_138,0.7,0.4864864864864865,0.640411794895931,0.7199213267563603,artificial,0.35958820510406897,38
211,sampled_lang_65,0.3,0.32432432432432434,0.5838809511511625,0.47995879002102637,artificial,0.41611904884883755,50
212,sampled_lang_5,0.3333333333333333,0.7837837837837838,0.5761883163374707,0.9940246522185141,artificial,0.4238116836625293,16
213,sampled_lang_5,1.0,0.8648648648648649,0.5694444442783179,0.9955530709037731,artificial,0.43055555572168214,10
214,sampled_lang_5,0.3333333333333333,0.7297297297297297,0.4794871794248361,0.9912537859573299,artificial,0.5205128205751639,20
215,sampled_lang_14,0.75,0.7837837837837838,0.7033333328416119,0.9965672503856152,artificial,0.2966666671583881,16
216,sampled_lang_5,0.5,0.7702702702702703,0.49352868584914134,0.9919556814114984,artificial,0.5064713141508587,17
217,sampled_lang_14,0.0,0.9459459459459459,0.41666666666666674,0.9950388325013365,artificial,0.5833333333333333,4
218,sampled_lang_5,0.8,0.7027027027027026,0.6479710239991641,0.9937943996545583,artificial,0.35202897600083594,22
219,sampled_lang_5,0.0,0.7297297297297297,0.45138888885763895,0.9906918908819995,artificial,0.548611111142361,20
220,sampled_lang_5,1.0,0.7837837837837838,0.7222222218755555,0.9969449993509838,artificial,0.2777777781244445,16
221,sampled_lang_14,0.8333333333333334,0.6756756756756757,0.786116638980618,0.9957225415621495,artificial,0.213883361019382,24
222,sampled_lang_5,0.6666666666666666,0.8108108108108107,0.5391179076114406,0.9941152248826931,artificial,0.4608820923885594,14
223,sampled_lang_5,1.0,0.7837837837837838,0.6896863367076714,0.9962943299652258,artificial,0.31031366329232857,16
224,sampled_lang_14,0.8571428571428571,0.6756756756756757,0.8278087400013188,0.9965563428847617,artificial,0.17219125999868123,24
225,sampled_lang_5,0.25,0.6486486486486487,0.5682020875090165,0.959080368271551,artificial,0.43179791249098354,26
226,sampled_lang_126,0.6,0.6891891891891893,0.6024286842455764,0.9924672392830675,artificial,0.3975713157544236,23
227,sampled_lang_5,0.6666666666666666,0.8783783783783784,0.5159599221023027,0.9946932781889505,artificial,0.4840400778976973,9
228,sampled_lang_5,0.6666666666666666,0.6216216216216216,0.6696260063467575,0.919731514904827,artificial,0.3303739936532425,28
229,sampled_lang_5,0.3333333333333333,0.7567567567567568,0.5638888886199602,0.9929460019344682,artificial,0.4361111113800398,18
230,sampled_lang_5,0.6,0.6756756756756757,0.6633713713088509,0.9932690168833285,artificial,0.33662862869114907,24
231,sampled_lang_5,1.0,0.8378378378378378,0.6083333331582083,0.9955007068355778,artificial,0.39166666684179174,12
232,sampled_lang_5,0.5,0.7297297297297297,0.6666666661059828,0.9949966562277429,artificial,0.3333333338940172,20
233,sampled_lang_5,0.75,0.5405405405405406,0.8972953210441107,0.7999992147275813,artificial,0.1027046789558893,34
234,sampled_lang_5,0.3333333333333333,0.7702702702702703,0.44414251200268295,0.9909684110260152,artificial,0.555857487997317,17
235,sampled_lang_5,0.0,0.8918918918918919,0.44444444438888886,0.9934723539414719,artificial,0.5555555556111111,8
236,sampled_lang_5,1.0,0.7297297297297297,0.741067808053013,0.9964840756554119,artificial,0.258932191946987,20
237,sampled_lang_5,1.0,0.8648648648648649,0.45837522750867543,0.9933334169758135,artificial,0.5416247724913246,10
238,sampled_lang_5,0.3333333333333333,0.8378378378378378,0.6057876242694544,0.9954498269935375,artificial,0.39421237573054557,12
239,sampled_lang_5,0.75,0.8243243243243243,0.5922425027014881,0.979396694224567,artificial,0.40775749729851185,13
