bootstrap_sample_percent,low,high
1,0.3680469427733791,0.4736710429845606
3,0.39654710155888684,0.44970838014424147
10,0.4104188386794756,0.4382180581586208
31,0.4157259841981047,0.43423853536813767
100,0.4209032570947385,0.4290735898307787
