bootstrap_sample_percent,low,high
1,0.33800884441835144,0.770312488048366
3,0.42128873811555423,0.6414735678591313
10,0.4528007742408672,0.5921833012950233
31,0.4938905722873146,0.5727972578073812
100,0.5131197773097567,0.5550166268874848
