bootstrap_sample_percent,low,high
1,0.4069583861476022,0.5569670395825163
3,0.43245669427886796,0.5196027279753624
10,0.46230640125889877,0.5066111424091008
31,0.47027560283656544,0.4957043723192728
100,0.4740310459215258,0.4903290825094897
