name,complexity,comm_cost,optimality
uegaki_true,33.12788571428572,0.6295121637683444,0.8040396315094841
uegaki_false,42.02338048246715,0.48216686048826224,0.7789969392856836
population_means,40.69414155559161,0.5041844230765441,0.7827390269609761
