name,simplicity,informativity,optimality
natural_means,,,
dlsav_means,0.8182605682605683,0.3616077816154035,0.9304160246292775
deontic_priority_means,0.5893012328822136,0.34530623818805756,0.8146728270441196
epistemic_priority_means,0.5894741443125668,0.3430447130334934,0.8139712607129268
circ_priority_means,0.5892737163787685,0.34384511599221546,0.8141630128248776
population_means,0.5976260043827613,0.34115572873761785,0.8168528949279982
