name,complexity,comm_cost,optimality
uegaki_true,33.12788571428572,0.5777204385740865,0.8095687074159733
uegaki_false,42.02338048246715,0.49672505983454524,0.7663437571997543
population_means,40.69414155559161,0.5088280640095042,0.7728027893207302
