bootstrap_sample_percent,low,high
1,0.5021016138248566,0.6153921750904057
3,0.5209086756804441,0.5986981422274944
10,0.5448238343103362,0.595372582510088
31,0.5585155359083687,0.5809212423775865
100,0.5612713195868968,0.5731430060770073
