bootstrap_sample_percent,low,high
1,0.3444430148663118,0.47792969473183766
3,0.3711733288193702,0.4534137697516589
10,0.38373611943514485,0.4355848818541008
31,0.3933366381261294,0.42651728731473293
100,0.40239512988000437,0.4182350467896141
