bootstrap_sample_percent,low,high
1,0.42900404021356014,0.5610778322312037
3,0.4640350779082838,0.5357269620262489
10,0.4711312100568388,0.5191473190762548
31,0.48177437247631977,0.5081902249156031
100,0.4915357455020227,0.5053889619593637
