bootstrap_sample_percent,low,high
1,-1.0,
3,-0.5443139216268349,0.7944047631694582
10,-0.04486209533401508,0.48833821971497615
31,0.099229077762227,0.3815458177062088
100,0.14902614651493076,0.2899536710918009
