bootstrap_sample_percent,low,high
1,-1.0,
3,-0.09639935798699477,0.874391507824132
10,0.18754665185590003,0.6867050906766402
31,0.3675066990943876,0.5913108392415527
100,0.42137757641046253,0.5435676991880116
