bootstrap_sample_percent,low,high
1,-1.0,
3,-0.05868748016383179,0.850205146962167
10,0.2418404256275209,0.7615595552288756
31,0.37394960316370107,0.6778407651566937
100,0.4370161714009996,0.5933308888378461
