bootstrap_sample_percent,low,high
1,0.6581561864542571,0.7525391963887553
3,0.6917584396759405,0.7414585101653844
10,0.6992520199201757,0.7248577780517653
31,0.7032313543118172,0.7193155052267894
100,0.7068134570697195,0.7148553802888318
