name,simplicity,informativity,optimality
natural_means,0.7412935323383084,0.5896776406035665,0.9058517717194007
dlsav_means,0.8489517223267826,0.5027356902356903,0.9494331384541348
deontic_priority_means,0.727668298575518,0.38511547906793464,0.8429883452514519
epistemic_priority_means,0.727668298575518,0.38511547906793464,0.8429883452514519
circ_priority_means,0.727668298575518,0.38511547906793464,0.8429883452514519
dp_restricted_means,0.727668298575518,0.38511547906793464,0.8429883452514519
population_means,0.727668298575518,0.38511547906793464,0.8429883452514519
