name,simplicity,informativity,optimality
natural_means,0.41333333333333333,0.5832416662083308,0.7046629428445818
dlsav_means,0.39776,0.60001458073957,0.7122727240341195
deontic_priority_means,0.3381818181818182,0.5765781252034602,0.6682568923299276
epistemic_priority_means,0.34593406593406595,0.5793887226075324,0.6758899913628628
circ_priority_means,0.33382716049382716,0.5479055976812806,0.6465933424052807
dp_restricted_means,0.39217391304347815,0.5368837944733201,0.6613373991928085
population_means,0.33630662020905927,0.5513504925974106,0.6497137650616868
