name,simplicity,informativity,optimality
natural_means,0.7222222222222223,0.6177530482066742,0.9073410527385151
dlsav_means,0.6558604522890238,0.5493366332045707,0.8473178084061653
population_means,0.5764221666666668,0.45265857912156937,0.7695813472081583
