name,simplicity,informativity,optimality
natural_means,0.7949999999999999,0.5925925925925926,0.9585242131701948
dlsav_means,0.6431528318201469,0.6911350498791051,0.8893363609791296
population_means,0.5142133597789899,0.39790427590942506,0.7292067868413531
