,Language,comm_cost,complexity,dlsav,iff,informativity,name,optimality,sav,simplicity
17,artificial,0.6354166666666667,36,False,0.5714285714285714,0.3645833333333333,sampled_lang_10909,0.721772165944621,0.42857142857142855,0.5135135135135135
18,artificial,0.6206018518518519,50,False,0.3333333333333333,0.37939814814814815,sampled_lang_14647,0.6009248413170053,0.3333333333333333,0.32432432432432434
19,artificial,0.4931481481481482,36,False,0.6666666666666666,0.5068518518518518,sampled_lang_15236,0.7616114321285647,0.6666666666666666,0.5135135135135135
20,artificial,0.7523148148148149,14,False,0.3333333333333333,0.24768518518518517,sampled_lang_22832,0.897832175999154,0.3333333333333333,0.8108108108108107
21,artificial,0.6272222222222222,36,False,0.6666666666666666,0.37277777777777776,sampled_lang_15042,0.7243324686153402,0.5555555555555556,0.5135135135135135
22,artificial,0.6783796296296296,31,False,0.6666666666666666,0.32162037037037033,sampled_lang_15200,0.7460537239391831,0.5555555555555556,0.5810810810810811
23,artificial,0.6851851851851852,36,False,0.0,0.31481481481481477,sampled_lang_6164,0.7042533366193313,0.0,0.5135135135135135
24,artificial,0.6481481481481481,18,False,0.3333333333333333,0.35185185185185186,sampled_lang_23885,0.870044087009828,0.3333333333333333,0.7567567567567568
25,artificial,0.4814814814814815,24,False,1.0,0.5185185185185185,sampled_lang_13994,0.8657853601494295,1.0,0.6756756756756757
26,artificial,0.5956481481481481,36,False,0.6666666666666666,0.4043518518518518,sampled_lang_15330,0.733248861072342,0.6666666666666666,0.5135135135135135
27,artificial,0.6678240740740741,18,False,0.8,0.33217592592592593,sampled_lang_7675,0.8678170205008466,0.8,0.7567567567567568
28,artificial,0.5798611111111112,24,False,0.7142857142857143,0.4201388888888889,sampled_lang_11489,0.8409816807908524,0.7142857142857143,0.6756756756756757
29,artificial,0.7361111111111112,14,False,0.0,0.2638888888888889,sampled_lang_28928,0.8992154869149271,0.0,0.8108108108108107
30,artificial,0.7248148148148148,28,False,0.0,0.2751851851851852,sampled_lang_6319,0.767381469267109,0.0,0.6216216216216216
31,artificial,0.7174272486772487,45,False,0.125,0.2825727513227513,sampled_lang_12179,0.6186493574473794,0.0,0.3918918918918919
32,artificial,0.6666666666666667,8,False,0.5,0.3333333333333333,sampled_lang_28182,0.962270865869258,0.5,0.8918918918918919
33,artificial,0.5806481481481482,44,False,0.7,0.4193518518518518,sampled_lang_17327,0.6637951805640383,0.7,0.4054054054054054
34,artificial,0.7143915343915344,50,False,0.3,0.28560846560846564,sampled_lang_16560,0.5770515598507802,0.2,0.32432432432432434
35,artificial,0.6655092592592593,32,False,0.3333333333333333,0.3344907407407407,sampled_lang_8457,0.7437491543858185,0.16666666666666666,0.5675675675675675
36,artificial,0.71875,26,False,0.4,0.28125,sampled_lang_6564,0.7868704226512333,0.2,0.6486486486486487
37,artificial,0.7361111111111112,10,False,0.5,0.2638888888888889,sampled_lang_24584,0.9371578808495561,0.5,0.8648648648648649
38,artificial,0.7059788359788359,47,False,0.4,0.294021164021164,sampled_lang_16643,0.6054437710116561,0.3,0.3648648648648649
39,artificial,0.7037037037037037,8,False,1.0,0.2962962962962963,sampled_lang_3782,0.9588957204509451,1.0,0.8918918918918919
40,artificial,0.6583333333333334,28,False,0.4,0.3416666666666666,sampled_lang_6880,0.7773023485133063,0.4,0.6216216216216216
41,artificial,0.5993055555555555,24,False,0.6666666666666666,0.4006944444444444,sampled_lang_9186,0.8331456689129886,0.6666666666666666,0.6756756756756757
42,artificial,0.6855324074074074,72,False,0.0,0.31446759259259255,sampled_lang_16158,0.4368356259768751,0.0,0.027027027027026973
43,artificial,0.7777777777777778,11,False,0.3333333333333333,0.22222222222222224,sampled_lang_21773,0.9241152005310631,0.0,0.8513513513513513
44,artificial,0.39814814814814814,34,False,0.875,0.6018518518518519,sampled_lang_13669,0.8122271695425742,0.875,0.5405405405405406
45,artificial,0.7615740740740741,11,False,0.6666666666666666,0.23842592592592593,sampled_lang_26604,0.9254985124828734,0.3333333333333333,0.8513513513513513
46,artificial,0.4837962962962964,30,False,0.875,0.5162037037037036,sampled_lang_13734,0.8094013737624876,0.875,0.5945945945945945
47,artificial,0.4722222222222222,28,True,1.0,0.5277777777777778,sampled_lang_13968,0.8298103034202268,1.0,0.6216216216216216
48,artificial,0.5601851851851851,20,False,0.8333333333333334,0.4398148148148149,sampled_lang_9708,0.8803208297989124,0.8333333333333334,0.7297297297297297
49,artificial,0.5909722222222222,36,False,0.8888888888888888,0.40902777777777777,sampled_lang_15654,0.7344351725216017,0.8888888888888888,0.5135135135135135
50,artificial,0.45833333333333337,14,True,1.0,0.5416666666666666,sampled_lang_5702,0.9626412441333906,1.0,0.8108108108108107
51,artificial,0.44212962962962965,38,False,0.9,0.5578703703703703,sampled_lang_17774,0.7643694893519062,0.9,0.4864864864864865
52,artificial,0.687962962962963,32,False,0.3333333333333333,0.312037037037037,sampled_lang_8742,0.7343496066200506,0.3333333333333333,0.5675675675675675
53,artificial,0.5694444444444444,18,False,0.3333333333333333,0.4305555555555555,sampled_lang_28299,0.8903678708100089,0.3333333333333333,0.7567567567567568
54,artificial,0.5625,24,False,0.5,0.43749999999999994,sampled_lang_28405,0.8472702702918649,0.5,0.6756756756756757
55,artificial,0.7916666666666667,7,False,0.5,0.20833333333333331,sampled_lang_21177,0.9605294567850995,0.0,0.9054054054054054
56,artificial,0.7,12,False,0.6666666666666666,0.3,sampled_lang_3256,0.9212695000221597,0.6666666666666666,0.8378378378378378
57,artificial,0.5231481481481481,18,False,1.0,0.4768518518518518,sampled_lang_9823,0.910852519931081,1.0,0.7567567567567568
58,artificial,0.6915277777777777,48,False,0.25,0.3084722222222222,sampled_lang_12658,0.6011929591199069,0.25,0.3513513513513513
59,artificial,0.513888888888889,20,False,0.8,0.48611111111111105,sampled_lang_7467,0.8966755552788559,0.8,0.7297297297297297
60,artificial,0.4537037037037037,34,True,1.0,0.5462962962962963,sampled_lang_15941,0.7933103772029814,1.0,0.5405405405405406
61,artificial,0.525925925925926,30,False,1.0,0.474074074074074,sampled_lang_15956,0.8030023387232568,1.0,0.5945945945945945
62,artificial,0.5833333333333334,18,True,1.0,0.41666666666666663,sampled_lang_7794,0.8831343042559993,1.0,0.7567567567567568
63,artificial,0.8055555555555556,12,False,0.5,0.19444444444444442,sampled_lang_28725,0.9117780725566563,0.5,0.8378378378378378
64,artificial,0.643234126984127,34,False,0.6666666666666666,0.35676587301587304,sampled_lang_15134,0.7360001925495546,0.5555555555555556,0.5405405405405406
65,artificial,0.681712962962963,38,False,0.2857142857142857,0.31828703703703703,sampled_lang_10578,0.6892831662838419,0.2857142857142857,0.4864864864864865
66,artificial,0.726388888888889,26,False,0.0,0.2736111111111111,sampled_lang_6067,0.7862182833421483,0.0,0.6486486486486487
67,artificial,0.7162962962962964,43,False,0.25,0.2837037037037036,sampled_lang_12464,0.6356945518960107,0.125,0.41891891891891897
68,artificial,0.6666666666666667,10,False,1.0,0.3333333333333333,sampled_lang_3879,0.9434062839834865,1.0,0.8648648648648649
69,artificial,0.6018518518518519,14,False,1.0,0.39814814814814814,sampled_lang_7489,0.9130133800698125,0.8,0.8108108108108107
70,artificial,0.5833333333333333,12,False,0.6666666666666666,0.41666666666666674,sampled_lang_3300,0.9339740015496234,0.6666666666666666,0.8378378378378378
71,artificial,0.49537037037037035,52,False,0.6,0.5046296296296297,sampled_lang_17241,0.644775017481902,0.6,0.29729729729729726
72,artificial,0.6770833333333334,38,False,0.0,0.32291666666666663,sampled_lang_6170,0.6909350307036095,0.0,0.4864864864864865
73,artificial,0.6842592592592593,40,False,0.0,0.3157407407407407,sampled_lang_8147,0.671810407399815,0.0,0.45945945945945943
74,artificial,0.6712962962962963,34,False,0.2,0.3287037037037037,sampled_lang_6575,0.7256271451687998,0.2,0.5405405405405406
75,artificial,0.5185185185185186,28,False,1.0,0.4814814814814814,sampled_lang_15849,0.8228127024514427,1.0,0.6216216216216216
76,artificial,0.6736111111111112,32,False,0.2,0.32638888888888884,sampled_lang_6402,0.740430293949273,0.2,0.5675675675675675
77,artificial,0.746388888888889,31,False,0.3333333333333333,0.25361111111111106,sampled_lang_8326,0.7370828832834802,0.16666666666666666,0.5810810810810811
78,artificial,0.75,14,False,0.3333333333333333,0.24999999999999997,sampled_lang_2401,0.8980297926398195,0.0,0.8108108108108107
79,artificial,0.6189814814814816,34,False,0.42857142857142855,0.3810185185185185,sampled_lang_10941,0.744062818201487,0.42857142857142855,0.5405405405405406
80,artificial,0.7777777777777778,18,False,0.0,0.2222222222222222,sampled_lang_2487,0.8577160010101408,0.0,0.7567567567567568
81,artificial,0.6078703703703704,34,False,0.42857142857142855,0.3921296296296296,sampled_lang_10830,0.7474534567686084,0.42857142857142855,0.5405405405405406
82,artificial,0.42638888888888893,42,False,0.6666666666666666,0.5736111111111111,sampled_lang_15360,0.73390735240804,0.6666666666666666,0.43243243243243246
83,artificial,0.763888888888889,12,False,0.0,0.23611111111111108,sampled_lang_30371,0.9158152975317664,0.0,0.8378378378378378
84,artificial,0.7407407407407407,7,False,1.0,0.2592592592592593,sampled_lang_40833,0.9652194659748131,0.6666666666666666,0.9054054054054054
85,artificial,0.6648148148148149,20,False,0.5,0.33518518518518514,sampled_lang_24450,0.8492930617851695,0.5,0.7297297297297297
86,artificial,0.6018518518518519,56,False,0.3333333333333333,0.39814814814814814,sampled_lang_14687,0.5603362984988318,0.3333333333333333,0.2432432432432432
87,artificial,0.6500462962962963,34,False,0.625,0.3499537037037037,sampled_lang_13281,0.7335808045833669,0.625,0.5405405405405406
88,artificial,0.7131944444444445,30,False,0.2,0.28680555555555554,sampled_lang_6397,0.749494270928818,0.2,0.5945945945945945
89,artificial,0.7106944444444445,30,False,0.2,0.28930555555555554,sampled_lang_6622,0.7497772332660004,0.2,0.5945945945945945
90,artificial,0.7361111111111112,12,False,0.5,0.2638888888888889,sampled_lang_30444,0.9181867005660188,0.5,0.8378378378378378
91,artificial,0.763888888888889,14,False,0.0,0.23611111111111108,sampled_lang_22012,0.8968440968049249,0.0,0.8108108108108107
92,artificial,0.6863227513227514,52,False,0.3,0.3136772486772486,sampled_lang_16685,0.5674910877596002,0.3,0.29729729729729726
93,artificial,0.5641203703703704,40,False,0.7,0.43587962962962956,sampled_lang_17414,0.7037339319602072,0.7,0.45945945945945943
94,artificial,0.6583333333333333,12,False,0.6666666666666666,0.3416666666666667,sampled_lang_3177,0.9254849605175828,0.6666666666666666,0.8378378378378378
95,artificial,0.7400925925925925,24,False,0.2,0.2599074074074074,sampled_lang_6105,0.8040196005796445,0.0,0.6756756756756757
96,artificial,0.7592592592592593,14,False,0.3333333333333333,0.24074074074074076,sampled_lang_2767,0.8972393234737938,0.3333333333333333,0.8108108108108107
97,artificial,0.6388888888888888,16,False,0.75,0.3611111111111111,sampled_lang_5371,0.8899566917044011,0.75,0.7837837837837838
98,artificial,0.7160185185185185,28,False,0.2,0.2839814814814815,sampled_lang_6517,0.7681324126172879,0.2,0.6216216216216216
99,artificial,0.6435185185185186,26,False,0.25,0.35648148148148145,sampled_lang_4668,0.7986787333688043,0.25,0.6486486486486487
100,artificial,0.5840277777777778,34,False,0.7777777777777778,0.4159722222222222,sampled_lang_15496,0.7540389219710546,0.7777777777777778,0.5405405405405406
101,artificial,0.7569444444444444,14,False,0.3333333333333333,0.24305555555555552,sampled_lang_2221,0.8974369449139645,0.0,0.8108108108108107
102,artificial,0.6388888888888888,12,False,0.6666666666666666,0.3611111111111111,sampled_lang_3077,0.9276858135170373,0.6666666666666666,0.8378378378378378
103,artificial,0.6715277777777778,48,False,0.125,0.32847222222222217,sampled_lang_12295,0.6068312491224825,0.125,0.3513513513513513
104,artificial,0.6631944444444444,58,False,0.2222222222222222,0.3368055555555555,sampled_lang_14392,0.5203082196491327,0.1111111111111111,0.21621621621621623
105,artificial,0.4722222222222222,34,False,0.5,0.5277777777777778,sampled_lang_8899,0.7857765807758539,0.5,0.5405405405405406
106,artificial,0.6909656084656085,52,False,0.3,0.3090343915343915,sampled_lang_16426,0.5662562878722633,0.2,0.29729729729729726
107,artificial,0.7531944444444445,28,False,0.3333333333333333,0.24680555555555556,sampled_lang_8246,0.7649586838767575,0.0,0.6216216216216216
108,artificial,0.4722222222222222,22,False,1.0,0.5277777777777778,sampled_lang_11861,0.8858483771956017,1.0,0.7027027027027026
109,artificial,0.6921296296296298,26,False,0.2,0.3078703703703703,sampled_lang_6138,0.7896076750194372,0.0,0.6486486486486487
110,artificial,0.5370370370370372,28,False,0.6666666666666666,0.46296296296296285,sampled_lang_9209,0.8192163286971528,0.6666666666666666,0.6216216216216216
111,artificial,0.7083333333333334,12,True,1.0,0.29166666666666663,sampled_lang_3671,0.9205580963634086,1.0,0.8378378378378378
112,artificial,0.43518518518518523,30,False,0.875,0.5648148148148148,sampled_lang_13793,0.8320684422333696,0.875,0.5945945945945945
113,artificial,0.6574074074074074,32,False,0.42857142857142855,0.34259259259259256,sampled_lang_10774,0.7469818199019392,0.42857142857142855,0.5675675675675675
114,artificial,0.6733796296296297,32,False,0.3333333333333333,0.32662037037037034,sampled_lang_8799,0.7405262847462485,0.3333333333333333,0.5675675675675675
115,artificial,0.7045138888888889,52,False,0.2222222222222222,0.2954861111111111,sampled_lang_14253,0.5625320933087122,0.1111111111111111,0.29729729729729726
116,artificial,0.48611111111111116,24,True,1.0,0.5138888888888888,sampled_lang_11950,0.8650935350860401,1.0,0.6756756756756757
117,artificial,0.6345833333333333,47,False,0.6,0.36541666666666667,sampled_lang_16989,0.6251171571552181,0.5,0.3648648648648649
118,artificial,0.6180555555555556,20,False,0.8,0.3819444444444444,sampled_lang_7594,0.8545856290457705,0.8,0.7297297297297297
119,artificial,0.7186111111111111,35,False,0.2857142857142857,0.28138888888888886,sampled_lang_10518,0.7017197540780908,0.14285714285714285,0.527027027027027
120,artificial,0.6041666666666667,12,False,0.6666666666666666,0.3958333333333333,sampled_lang_28569,0.9316159272015111,0.6666666666666666,0.8378378378378378
121,artificial,0.7361111111111112,52,False,0.0,0.2638888888888889,sampled_lang_14038,0.5531685400541538,0.0,0.29729729729729726
122,artificial,0.6134259259259259,35,False,0.75,0.38657407407407407,sampled_lang_13268,0.7371308003109832,0.625,0.527027027027027
123,artificial,0.5731481481481482,30,False,0.875,0.4268518518518518,sampled_lang_13761,0.792350144504182,0.875,0.5945945945945945
124,artificial,0.5,16,False,0.6666666666666666,0.5,sampled_lang_3270,0.9355256648803599,0.6666666666666666,0.7837837837837838
125,artificial,0.6784656084656084,60,False,0.3,0.3215343915343915,sampled_lang_16669,0.4984020347138838,0.3,0.18918918918918914
126,artificial,0.5752314814814815,30,False,0.7777777777777778,0.4247685185185185,sampled_lang_15554,0.7917693912066637,0.7777777777777778,0.5945945945945945
127,artificial,0.6111111111111112,26,False,0.875,0.38888888888888884,sampled_lang_13579,0.8127749818290506,0.75,0.6486486486486487
128,artificial,0.5798611111111112,24,False,1.0,0.4201388888888889,sampled_lang_11764,0.8409816807908524,0.8571428571428571,0.6756756756756757
129,artificial,0.7115740740740741,26,False,0.4,0.2884259259259259,sampled_lang_6859,0.7874830379746554,0.4,0.6486486486486487
130,artificial,0.7243650793650793,55,False,0.1,0.2756349206349206,sampled_lang_16107,0.5306448288833417,0.0,0.2567567567567568
131,artificial,0.5092592592592593,22,False,0.8333333333333334,0.4907407407407407,sampled_lang_9726,0.879807648516277,0.8333333333333334,0.7027027027027026
132,artificial,0.66875,36,False,0.5,0.33125,sampled_lang_12742,0.7103941273444532,0.375,0.5135135135135135
133,artificial,0.5615740740740741,46,False,0.6,0.4384259259259259,sampled_lang_17155,0.655592221435072,0.6,0.3783783783783784
134,artificial,0.7385185185185186,26,False,0.0,0.2614814814814815,sampled_lang_6136,0.785182778872185,0.0,0.6486486486486487
135,artificial,0.632638888888889,36,False,0.625,0.3673611111111111,sampled_lang_12958,0.7226509795498055,0.5,0.5135135135135135
136,artificial,0.3935185185185185,38,False,0.75,0.6064814814814815,sampled_lang_13518,0.777775297182885,0.75,0.4864864864864865
137,artificial,0.4722222222222222,24,True,1.0,0.5277777777777778,sampled_lang_9861,0.8671690136835115,1.0,0.6756756756756757
138,artificial,0.513888888888889,34,False,0.75,0.48611111111111105,sampled_lang_13522,0.7675457877731371,0.75,0.5405405405405406
139,artificial,0.580324074074074,42,False,0.5555555555555556,0.41967592592592595,sampled_lang_15137,0.6822864261897069,0.5555555555555556,0.43243243243243246
140,artificial,0.7256150793650794,60,False,0.1,0.2743849206349206,sampled_lang_16069,0.4861929649934196,0.0,0.18918918918918914
141,artificial,0.7708333333333334,14,False,0.3333333333333333,0.22916666666666666,sampled_lang_2243,0.8962512483192695,0.0,0.8108108108108107
142,artificial,0.6863888888888889,26,False,0.4,0.31361111111111106,sampled_lang_6700,0.7902574530947188,0.4,0.6486486486486487
143,artificial,0.5578703703703703,26,False,0.875,0.44212962962962965,sampled_lang_13800,0.8316773938103259,0.875,0.6486486486486487
144,artificial,0.6435185185185186,20,False,0.5,0.3564814814814814,sampled_lang_4817,0.8517035430674016,0.5,0.7297297297297297
145,artificial,0.6643518518518519,18,False,0.5,0.33564814814814814,sampled_lang_5201,0.8682100327593733,0.5,0.7567567567567568
146,artificial,0.6039351851851852,50,False,0.5,0.3960648148148148,sampled_lang_16910,0.6071592264137361,0.4,0.32432432432432434
147,artificial,0.7000000000000001,36,False,0.16666666666666666,0.29999999999999993,sampled_lang_8145,0.6984412034465617,0.0,0.5135135135135135
148,artificial,0.6006944444444444,32,False,0.5714285714285714,0.3993055555555556,sampled_lang_11240,0.7669076478491454,0.5714285714285714,0.5675675675675675
149,artificial,0.375,24,True,1.0,0.625,sampled_lang_9918,0.9034638460712457,1.0,0.6756756756756757
150,artificial,0.7509259259259259,12,False,0.3333333333333333,0.2490740740740741,sampled_lang_2049,0.916921937687474,0.0,0.8378378378378378
151,artificial,0.7291666666666667,20,False,0.3333333333333333,0.2708333333333333,sampled_lang_26732,0.8428947491073798,0.3333333333333333,0.7297297297297297
152,artificial,0.7101851851851853,30,False,0.2,0.2898148148148148,sampled_lang_6598,0.7498348756236077,0.2,0.5945945945945945
153,artificial,0.5324074074074074,18,False,1.0,0.46759259259259256,sampled_lang_9786,0.907312504072956,1.0,0.7567567567567568
154,artificial,0.45833333333333337,14,True,1.0,0.5416666666666666,sampled_lang_5697,0.9626412441333906,1.0,0.8108108108108107
155,artificial,0.7361111111111112,18,False,0.5,0.2638888888888889,sampled_lang_5155,0.8612730962172939,0.5,0.7567567567567568
156,artificial,0.45833333333333337,28,False,1.0,0.5416666666666666,sampled_lang_14028,0.835562392096473,1.0,0.6216216216216216
157,artificial,0.5682870370370371,28,False,0.6666666666666666,0.4317129629629629,sampled_lang_9277,0.8112333397569359,0.6666666666666666,0.6216216216216216
158,artificial,0.6012500000000001,40,False,0.7,0.39875,sampled_lang_17420,0.696036998050659,0.7,0.45945945945945943
159,artificial,0.6968055555555556,38,False,0.16666666666666666,0.30319444444444443,sampled_lang_8535,0.6837226630873776,0.16666666666666666,0.4864864864864865
160,artificial,0.7286111111111111,39,False,0.375,0.2713888888888889,sampled_lang_12498,0.6633568839199078,0.25,0.472972972972973
161,artificial,0.5370370370370371,34,False,0.8888888888888888,0.4629629629629629,sampled_lang_15738,0.7640107699473454,0.8888888888888888,0.5405405405405406
162,artificial,0.7541666666666667,33,False,0.2,0.2458333333333333,sampled_lang_6321,0.717447689664338,0.0,0.5540540540540541
163,artificial,0.6343055555555556,46,False,0.3333333333333333,0.36569444444444443,sampled_lang_14741,0.6341817729832551,0.3333333333333333,0.3783783783783784
164,artificial,0.5335648148148149,36,False,0.625,0.4664351851851851,sampled_lang_13205,0.7459261609249633,0.625,0.5135135135135135
165,artificial,0.4467592592592593,30,False,1.0,0.5532407407407407,sampled_lang_15908,0.8270017157188574,1.0,0.5945945945945945
166,artificial,0.6296296296296297,18,False,0.5,0.37037037037037035,sampled_lang_4958,0.872140148809164,0.5,0.7567567567567568
167,artificial,0.7429166666666667,33,False,0.375,0.2570833333333333,sampled_lang_12616,0.7184081080872693,0.25,0.5540540540540541
168,artificial,0.5,14,False,0.6666666666666666,0.5,sampled_lang_22165,0.9517172103321769,0.6666666666666666,0.8108108108108107
169,artificial,0.7256944444444444,14,False,0.5,0.2743055555555555,sampled_lang_4514,0.900104775678553,0.25,0.8108108108108107
170,artificial,0.6703703703703704,38,False,0.42857142857142855,0.3296296296296296,sampled_lang_10906,0.6932839701597503,0.42857142857142855,0.4864864864864865
171,artificial,0.710787037037037,42,False,0.2222222222222222,0.28921296296296295,sampled_lang_14610,0.6459134745482566,0.2222222222222222,0.43243243243243246
172,artificial,0.6185185185185185,52,False,0.5,0.3814814814814815,sampled_lang_16838,0.5855505166499548,0.4,0.29729729729729726
173,artificial,0.5921957671957672,38,False,0.8,0.40780423280423284,sampled_lang_17358,0.7161891796373198,0.7,0.4864864864864865
174,artificial,0.53125,40,False,0.9,0.46875,sampled_lang_17375,0.7148617967926731,0.7,0.45945945945945943
175,artificial,0.6949074074074074,45,False,0.4,0.3050925925925926,sampled_lang_16573,0.6260408564733054,0.2,0.3918918918918919
176,artificial,0.6597222222222223,24,False,0.0,0.34027777777777773,sampled_lang_30333,0.8121403470454116,0.0,0.6756756756756757
177,artificial,0.6666666666666667,20,False,0.25,0.3333333333333333,sampled_lang_4744,0.849083461255048,0.25,0.7297297297297297
178,artificial,0.7148809523809524,50,False,0.1,0.2851190476190476,sampled_lang_16155,0.5769032510249337,0.0,0.32432432432432434
179,artificial,0.5833333333333333,32,False,0.5714285714285714,0.4166666666666667,sampled_lang_11244,0.7719432103422027,0.5714285714285714,0.5675675675675675
180,artificial,0.47685185185185197,42,False,0.42857142857142855,0.523148148148148,sampled_lang_10866,0.7191397093876416,0.42857142857142855,0.43243243243243246
181,artificial,0.7291666666666667,13,False,0.75,0.2708333333333333,sampled_lang_24290,0.9092939468737813,0.5,0.8243243243243243
182,artificial,0.5840277777777778,34,False,0.7777777777777778,0.41597222222222224,sampled_lang_15379,0.7540389219710546,0.6666666666666666,0.5405405405405406
183,artificial,0.5694444444444444,14,False,0.6666666666666666,0.4305555555555556,sampled_lang_26567,0.9166814937551244,0.6666666666666666,0.8108108108108107
184,artificial,0.7476851851851852,16,False,0.0,0.25231481481481477,sampled_lang_2300,0.8792562053450241,0.0,0.7837837837837838
185,artificial,0.7060185185185186,16,False,0.3333333333333333,0.29398148148148145,sampled_lang_2090,0.8828133141305339,0.0,0.7837837837837838
186,artificial,0.6699537037037038,46,False,0.4444444444444444,0.3300462962962962,sampled_lang_14648,0.6248545236251037,0.3333333333333333,0.3783783783783784
187,artificial,0.575,38,False,0.2857142857142857,0.425,sampled_lang_10646,0.7200120149538947,0.2857142857142857,0.4864864864864865
188,artificial,0.6494510582010582,46,False,0.5,0.3505489417989418,sampled_lang_16800,0.6304002269481279,0.4,0.3783783783783784
189,artificial,0.5231481481481481,20,False,1.0,0.4768518518518518,sampled_lang_9929,0.894009879264669,1.0,0.7297297297297297
190,artificial,0.5277777777777778,32,False,0.75,0.4722222222222222,sampled_lang_13243,0.7841192522688675,0.625,0.5675675675675675
191,artificial,0.6514814814814816,25,False,0.75,0.3485185185185185,sampled_lang_13242,0.803640811160783,0.625,0.6621621621621622
192,artificial,0.7218055555555556,41,False,0.25,0.2781944444444444,sampled_lang_12259,0.6500452758834891,0.125,0.44594594594594594
193,artificial,0.5555555555555556,14,True,1.0,0.44444444444444436,sampled_lang_5785,0.9222172522686154,1.0,0.8108108108108107
194,artificial,0.25,28,False,0.8333333333333334,0.75,sampled_lang_9597,0.9039145203268445,0.8333333333333334,0.6216216216216216
195,artificial,0.5324074074074074,30,False,0.8888888888888888,0.4675925925925926,sampled_lang_15528,0.8018392831686088,0.7777777777777778,0.5945945945945945
196,artificial,0.37962962962962965,26,True,1.0,0.6203703703703703,sampled_lang_11924,0.8859623103693174,1.0,0.6486486486486487
197,artificial,0.625,16,False,0.75,0.37499999999999994,sampled_lang_5317,0.891528739876923,0.75,0.7837837837837838
198,artificial,0.4907407407407407,40,False,0.7777777777777778,0.5092592592592593,sampled_lang_15618,0.7308879134639281,0.7777777777777778,0.45945945945945943
199,artificial,0.7203703703703703,22,False,0.25,0.2796296296296296,sampled_lang_4529,0.824674492674069,0.25,0.7027027027027026
200,artificial,0.6555555555555556,32,False,0.0,0.34444444444444444,sampled_lang_6237,0.7477082650414935,0.0,0.5675675675675675
201,artificial,0.7153703703703704,48,False,0.125,0.2846296296296296,sampled_lang_12397,0.5939297608144569,0.125,0.3513513513513513
202,artificial,0.7268518518518519,29,False,0.5,0.27314814814814814,sampled_lang_8760,0.7577219681610707,0.3333333333333333,0.6081081081081081
203,artificial,0.6655952380952381,50,False,0.4,0.3344047619047619,sampled_lang_16843,0.5906376055515963,0.4,0.32432432432432434
204,artificial,0.6018518518518519,26,False,0.6666666666666666,0.3981481481481481,sampled_lang_9442,0.8164767842117288,0.6666666666666666,0.6486486486486487
205,artificial,0.5,26,False,0.8571428571428571,0.5,sampled_lang_11722,0.8443386923868011,0.8571428571428571,0.6486486486486487
206,artificial,0.6064814814814815,18,False,0.75,0.3935185185185185,sampled_lang_5322,0.8747602356531966,0.75,0.7567567567567568
207,artificial,0.5062500000000001,50,False,0.7,0.4937499999999999,sampled_lang_17399,0.6466676118605669,0.7,0.32432432432432434
