bootstrap_sample_percent,low,high
1,0.18972685164434536,0.7247206438406067
3,0.36069914612854526,0.6250566873987605
10,0.4100855694348686,0.5789232247530363
31,0.44758488025621945,0.5351067776571337
100,0.4688110835011867,0.5246476383076822
