complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,deontic_priority,dp_trivial,dp_nontrivial,epistemic_priority,circ_priority,dp_restricted,dp_medium,optimality,natural,dominant,name
19,0.7164179104477613,0.7025284956402985,0.2974715043597015,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8263622535405968,False,False,
20,0.7014925373134329,0.5941502091986041,0.4058497908013959,0.4,0.4,False,True,True,False,True,True,True,True,0.7938020485737023,False,False,
30,0.5522388059701493,0.8365126162734542,0.1634873837265458,0.7777777777777778,0.7777777777777778,False,True,True,False,True,True,True,True,0.8121655596555515,False,False,
50,0.25373134328358204,0.5377540041018856,0.4622459958981144,0.2,0.1,False,True,True,False,True,True,True,True,0.4720005742858777,False,False,
10,0.8507462686567164,0.8055555555555558,0.1944444444444442,1.0,1.0,False,True,True,False,True,True,True,True,0.9675410188725732,False,False,
28,0.582089552238806,0.5701387131435512,0.4298612868564487,0.4285714285714285,0.4285714285714285,False,True,True,False,True,True,True,True,0.7046218066336127,False,False,
15,0.7761194029850746,0.5721212121212123,0.4278787878787877,0.8,0.8,False,True,True,False,True,True,True,True,0.8262751888593598,False,False,
19,0.7164179104477613,0.622219649808784,0.377780350191216,0.5,0.5,False,True,True,False,True,True,True,True,0.8146309392779798,False,False,
24,0.6417910447761195,0.4957518379803025,0.5042481620196975,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.6941370263570439,False,False,
22,0.6716417910447761,0.4787936693117703,0.5212063306882297,0.25,0.25,False,True,True,False,True,True,True,True,0.6954054931173586,False,False,
22,0.6716417910447761,0.7639066473454661,0.2360933526545339,0.6,0.6,False,True,True,False,True,True,True,True,0.8342715638510851,False,False,
20,0.7014925373134329,0.5503481772802095,0.4496518227197905,0.25,0.25,False,True,True,False,True,True,True,True,0.7681002307413625,False,False,
21,0.6865671641791045,0.6907064980696908,0.3092935019303092,0.7142857142857143,0.5714285714285714,False,True,True,False,True,True,True,True,0.8035907759811486,False,False,
12,0.8208955223880597,0.6955555555555556,0.3044444444444444,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8986718626523591,False,False,
21,0.6865671641791045,0.8327959811191521,0.1672040188808479,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.8923485141605842,False,False,
37,0.4477611940298507,0.9008522448177624,0.0991477551822377,0.9,0.9,False,True,True,False,True,True,True,True,0.797854314860634,False,False,
43,0.35820895522388063,0.6378908422447469,0.3621091577552531,0.375,0.375,False,True,True,False,True,True,True,True,0.5672959253591225,False,False,
9,0.8656716417910448,0.4914021164021164,0.5085978835978835,1.0,1.0,False,True,True,False,True,True,True,True,0.7829023749945313,False,False,
9,0.8656716417910448,0.5910353535353537,0.4089646464646462,1.0,1.0,False,True,True,False,True,True,True,True,0.8884939857345235,False,False,
15,0.7761194029850746,0.7053098208261797,0.2946901791738203,0.8333333333333334,0.6666666666666666,False,True,True,False,True,True,True,True,0.868410410728259,False,False,
21,0.6865671641791045,0.8109557859885499,0.1890442140114501,0.7142857142857143,0.7142857142857143,False,True,True,False,True,True,True,True,0.8779902258641088,False,False,
19,0.7164179104477613,0.76387642276797,0.23612357723203,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8604205567394461,False,False,
21,0.6865671641791045,0.485801985370951,0.514198014629049,0.8,0.8,False,True,True,False,True,True,True,True,0.7088411697567154,False,False,
24,0.6417910447761195,0.8527777777777779,0.1472222222222221,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.8770166599226105,False,False,
11,0.835820895522388,0.5966117216117215,0.4033882783882785,1.0,1.0,True,True,True,False,True,True,True,True,0.8778103609758261,False,False,
11,0.835820895522388,0.4326923076923077,0.5673076923076923,0.5,0.5,False,True,True,False,True,True,True,True,0.7087717895947285,False,False,
27,0.5970149253731343,0.5692354151288773,0.4307645848711227,0.3333333333333333,0.1666666666666666,False,True,True,False,True,True,True,True,0.7139920575805023,False,False,
9,0.8656716417910448,0.4755892255892257,0.5244107744107743,0.5,0.5,False,True,True,False,True,True,True,True,0.7647964262114608,False,False,
16,0.7611940298507462,0.5638888888888889,0.4361111111111111,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.811817221256386,False,False,
12,0.8208955223880597,0.459925340360123,0.5400746596398769,0.0,0.0,False,True,True,False,True,True,True,True,0.7356962148113094,False,False,
10,0.8507462686567164,0.6380494505494506,0.3619505494505494,1.0,1.0,True,True,True,False,True,True,True,True,0.9112965006804086,False,False,
4,0.9402985074626866,0.6337962962962964,0.3662037037037036,1.0,0.6666666666666666,False,True,True,False,True,True,True,True,0.9619782993194465,False,False,
8,0.8805970149253731,0.6111111111111112,0.3888888888888888,1.0,1.0,True,True,True,False,True,True,True,True,0.9132864618549288,False,False,
57,0.14925373134328357,0.5341246194920208,0.4658753805079791,0.1111111111111111,0.1111111111111111,False,True,True,False,True,True,True,True,0.3996214616087454,False,False,
6,0.9104477611940298,0.5993055555555558,0.4006944444444442,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.9153212404418936,False,False,
8,0.8805970149253731,0.5785510785510787,0.4214489214489213,1.0,1.0,True,True,True,False,True,True,True,True,0.8828315283259871,False,False,
12,0.8208955223880597,0.452724358974359,0.547275641025641,0.5,0.5,False,True,True,False,True,True,True,True,0.7276751942212757,False,False,
26,0.6119402985074627,0.9111111111111112,0.0888888888888888,1.0,1.0,True,True,True,False,True,True,True,True,0.9065389780099417,False,False,
15,0.7761194029850746,0.6166666666666667,0.3833333333333333,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.8529345591576708,False,False,
23,0.6567164179104478,0.5929705215419503,0.4070294784580497,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.7637852944825378,False,False,
28,0.582089552238806,0.5329063367416942,0.4670936632583058,0.1666666666666666,0.1666666666666666,False,True,True,False,True,True,True,True,0.6852187618743086,False,False,
34,0.4925373134328358,0.7418248678572124,0.2581751321427876,0.6666666666666666,0.5555555555555556,False,True,True,False,True,True,True,True,0.7173092757127386,False,False,
12,0.8208955223880597,0.7500000000000002,0.2499999999999997,0.75,0.75,False,True,True,False,True,True,True,True,0.919520859714069,False,False,
6,0.9104477611940298,0.4722769567597154,0.5277230432402846,1.0,0.6666666666666666,False,True,True,False,True,True,True,True,0.7688399261716106,False,False,
23,0.6567164179104478,0.5927065353504587,0.4072934646495413,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.7636754874856665,False,False,
12,0.8208955223880597,0.50990990990991,0.4900900900900899,0.6666666666666666,0.3333333333333333,False,True,True,False,True,True,True,True,0.7898123595099678,False,False,
35,0.4776119402985075,0.7795693159259955,0.2204306840740044,0.7,0.7,False,True,True,False,True,True,True,True,0.7326607222273092,False,False,
39,0.417910447761194,0.6220301731169272,0.3779698268830728,0.5,0.4,False,True,True,False,True,True,True,True,0.6065531352220614,False,False,
23,0.6567164179104478,0.6666913643672243,0.3333086356327757,0.4,0.4,False,True,True,False,True,True,True,True,0.77957242547782,False,False,
7,0.8955223880597015,0.4351851851851852,0.5648148148148149,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.7226959107657654,False,False,
11,0.835820895522388,0.5021300186741364,0.4978699813258636,1.0,1.0,False,True,True,False,True,True,True,True,0.7865274699003556,False,False,
20,0.7014925373134329,0.6613828557881949,0.3386171442118051,0.4,0.4,False,True,True,False,True,True,True,True,0.8103938610163168,False,False,
5,0.9253731343283582,0.4624542124542125,0.5375457875457875,1.0,0.5,False,True,True,False,True,True,True,True,0.758749432218354,False,False,
15,0.7761194029850746,0.4583333333333334,0.5416666666666665,0.0,0.0,False,True,True,False,True,True,True,True,0.7198232839983518,False,False,
32,0.5223880597014925,0.8671902274875147,0.1328097725124852,0.75,0.75,False,True,True,False,True,True,True,True,0.8238433475629955,False,False,
15,0.7761194029850746,0.7122198879551822,0.2877801120448178,0.8571428571428571,0.7142857142857143,False,True,True,False,True,True,True,True,0.8692808100994731,False,False,
22,0.6716417910447761,0.6312004717320333,0.3687995282679667,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.785821265036904,False,False,
46,0.31343283582089554,0.8288381837621374,0.1711618162378626,0.75,0.75,False,True,True,False,True,True,True,True,0.6746703133931207,False,False,
8,0.8805970149253731,0.6872124756335284,0.3127875243664716,0.75,0.75,False,True,True,False,True,True,True,True,0.939607761868682,False,False,
4,0.9402985074626866,0.4270833333333334,0.5729166666666665,1.0,1.0,True,True,True,False,True,True,True,True,0.7171882011969031,False,False,
29,0.5671641791044777,0.8722222222222223,0.1277777777777776,0.8888888888888888,0.8888888888888888,False,True,True,False,True,True,True,True,0.8515572571328507,False,False,
15,0.7761194029850746,0.5426311728395062,0.4573688271604937,0.75,0.75,False,True,True,False,True,True,True,True,0.8023890482010043,False,False,
23,0.6567164179104478,0.5918982045664893,0.4081017954335106,1.0,1.0,True,True,True,False,True,True,True,True,0.7633368823474229,False,False,
13,0.8059701492537313,0.8888888888888891,0.1111111111111109,1.0,1.0,True,True,True,False,True,True,True,True,0.9999694142284108,False,True,
51,0.23880597014925375,0.6044989900155544,0.3955010099844456,0.3,0.3,False,True,True,False,True,True,True,True,0.4782569135318659,False,False,
31,0.5373134328358209,0.726239343120952,0.273760656879048,0.5714285714285714,0.5714285714285714,False,True,True,False,True,True,True,True,0.7325425801762346,False,False,
14,0.791044776119403,0.5247053486636821,0.4752946513363179,0.5,0.5,False,True,True,False,True,True,True,True,0.7928772463894911,False,False,
12,0.8208955223880597,0.6234375000000001,0.3765624999999999,0.75,0.5,False,True,True,False,True,True,True,True,0.8853925314020482,False,False,
21,0.6865671641791045,0.6871485943775102,0.3128514056224898,0.6,0.6,False,True,True,False,True,True,True,True,0.8031426243094415,False,False,
29,0.5671641791044777,0.8044068504594822,0.1955931495405177,0.875,0.875,False,True,True,False,True,True,True,True,0.802511091457928,False,False,
20,0.7014925373134329,0.909722222222222,0.0902777777777779,1.0,1.0,True,True,True,False,True,True,True,True,0.947352434252644,False,False,
21,0.6865671641791045,0.7716666666666667,0.2283333333333332,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.848407303411274,False,False,
16,0.7611940298507462,0.4543876262626263,0.5456123737373737,0.75,0.75,False,True,True,False,True,True,True,True,0.7103957490581523,False,False,
33,0.5074626865671642,0.9131944444444444,0.0868055555555554,0.8888888888888888,0.8888888888888888,False,True,True,False,True,True,True,True,0.8425739448497696,False,False,
23,0.6567164179104478,0.6086754565376036,0.3913245434623964,0.2,0.2,False,True,True,False,True,True,True,True,0.7696112103448585,False,False,
26,0.6119402985074627,0.6338000488111597,0.3661999511888403,0.5,0.5,False,True,True,False,True,True,True,True,0.7444754544930966,False,False,
28,0.582089552238806,0.8566909017654385,0.1433090982345615,0.75,0.75,False,True,True,False,True,True,True,True,0.8444494972430021,False,False,
17,0.7462686567164178,0.4721663594212614,0.5278336405787385,0.5,0.5,False,True,True,False,True,True,True,True,0.7227940915444724,False,False,
48,0.28358208955223885,0.5771964013843185,0.4228035986156815,0.4,0.3,False,True,True,False,True,True,True,True,0.5040370483073277,False,False,
29,0.5671641791044777,0.6170431141508059,0.3829568858491941,0.5555555555555556,0.4444444444444444,False,True,True,False,True,True,True,True,0.7100997668073666,False,False,
16,0.7611940298507462,0.7241677550908475,0.2758322449091525,0.7142857142857143,0.7142857142857143,False,True,True,False,True,True,True,True,0.8671207070804079,False,False,
17,0.7462686567164178,0.4464246531070641,0.5535753468929359,0.75,0.75,False,True,True,False,True,True,True,True,0.6966763847298041,False,False,
56,0.16417910447761197,0.4909070445251861,0.5090929554748138,0.0,0.0,False,True,True,False,True,True,True,True,0.3941917645517193,False,False,
24,0.6417910447761195,0.5274373825718291,0.4725626174281708,0.4,0.2,False,True,True,False,True,True,True,True,0.7175836338381274,False,False,
31,0.5373134328358209,0.8929987814334776,0.1070012185665224,0.8888888888888888,0.8888888888888888,False,True,True,False,True,True,True,True,0.8506280752860913,False,False,
12,0.8208955223880597,0.4680059523809524,0.5319940476190477,1.0,1.0,True,True,True,False,True,True,True,True,0.7446417438973005,False,False,
22,0.6716417910447761,0.5561146126363519,0.4438853873636481,0.25,0.25,False,True,True,False,True,True,True,True,0.7541333801133221,False,False,
37,0.4477611940298507,0.8517094017094018,0.1482905982905982,0.7777777777777778,0.7777777777777778,False,True,True,False,True,True,True,True,0.7702301213386765,False,False,
22,0.6716417910447761,0.5945105820105822,0.4054894179894178,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.7743324246202901,False,False,
20,0.7014925373134329,0.6898688576424231,0.3101311423575769,0.6,0.6,False,True,True,False,True,True,True,True,0.8139819691503081,False,False,
11,0.835820895522388,0.4317460317460317,0.5682539682539682,0.5,0.5,False,True,True,False,True,True,True,True,0.7076876121582174,False,False,
5,0.9253731343283582,0.5069444444444444,0.4930555555555556,1.0,1.0,True,True,True,False,True,True,True,True,0.8120687561114686,False,False,
28,0.582089552238806,0.7905399434429129,0.2094600565570871,0.7142857142857143,0.7142857142857143,False,True,True,False,True,True,True,True,0.8025478044733683,False,False,
30,0.5522388059701493,0.856352813852814,0.1436471861471859,0.8888888888888888,0.8888888888888888,False,True,True,False,True,True,True,True,0.8304105596391236,False,False,
10,0.8507462686567164,0.7169444444444446,0.2830555555555554,0.8,0.8,False,True,True,False,True,True,True,True,0.9223594061201942,False,False,
20,0.7014925373134329,0.9250341530054648,0.0749658469945353,1.0,1.0,True,True,True,False,True,True,True,True,0.9618629042269892,False,False,
25,0.6268656716417911,0.5259155275207471,0.4740844724792529,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.7078143114054316,False,False,
9,0.8656716417910448,0.4722222222222222,0.5277777777777777,1.0,1.0,True,True,True,False,True,True,True,True,0.7609197819409602,False,False,
45,0.32835820895522383,0.6234878219144303,0.3765121780855697,0.4,0.3,False,True,True,False,True,True,True,True,0.5437728121825249,False,False,
13,0.8059701492537313,0.5019954004329005,0.4980045995670995,0.75,0.5,False,True,True,False,True,True,True,True,0.7761683569685065,False,False,
20,0.7014925373134329,0.8541615683806663,0.1458384316193337,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.9149707213541824,False,False,
22,0.6716417910447761,0.5087098629142067,0.4912901370857933,0.25,0.25,False,True,True,False,True,True,True,True,0.7203820591750852,False,False,
13,0.8059701492537313,0.7093519390975307,0.2906480609024693,0.6,0.6,False,True,True,False,True,True,True,True,0.8899129592320404,False,False,
13,0.8059701492537313,0.5656069485210353,0.4343930514789647,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.8370247986939194,False,False,
24,0.6417910447761195,0.6142875658400142,0.3857124341599858,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.7610877843619516,False,False,
18,0.7313432835820896,0.6783311171466835,0.3216688828533165,0.6,0.6,False,True,True,False,True,True,True,True,0.8335220698114559,False,False,
16,0.7611940298507462,0.6063780436325097,0.3936219563674903,0.5,0.5,False,True,True,False,True,True,True,True,0.8384476800105106,False,False,
16,0.7611940298507462,0.813888888888889,0.186111111111111,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.9218935909298012,False,False,
13,0.8059701492537313,0.4335470085470087,0.5664529914529912,0.0,0.0,False,True,True,False,True,True,True,True,0.7021537186470239,False,False,
21,0.6865671641791045,0.484491549708941,0.515508450291059,0.0,0.0,False,True,True,False,True,True,True,True,0.7076889194492999,False,False,
23,0.6567164179104478,0.8944444444444446,0.1055555555555554,0.8571428571428571,0.8571428571428571,False,True,True,False,True,True,True,True,0.9131315599804986,False,False,
30,0.5522388059701493,0.6615870382779787,0.3384129617220213,0.5714285714285714,0.5714285714285714,False,True,True,False,True,True,True,True,0.7054525861126149,False,False,
34,0.4925373134328358,0.6609387277560619,0.3390612722439381,0.4444444444444444,0.4444444444444444,False,True,True,False,True,True,True,True,0.6646825084975458,False,False,
12,0.8208955223880597,0.478956228956229,0.521043771043771,0.5,0.5,False,True,True,False,True,True,True,True,0.7566596540074343,False,False,
16,0.7611940298507462,0.6000000000000001,0.3999999999999999,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.8352007586130941,False,False,
35,0.4776119402985075,0.8333333333333335,0.1666666666666665,1.0,1.0,True,True,True,False,True,True,True,True,0.7731190503210619,True,False,Mandarin
11,0.835820895522388,0.6808035714285714,0.3191964285714286,0.6,0.6,False,True,True,False,True,True,True,True,0.9073103893160565,False,False,
36,0.4626865671641791,0.5803221100418572,0.4196778899581428,0.375,0.25,False,True,True,False,True,True,True,True,0.6282026876527186,False,False,
47,0.29850746268656714,0.5351730422346992,0.4648269577653008,0.4,0.2,False,True,True,False,True,True,True,True,0.5013781321529673,False,False,
17,0.7462686567164178,0.5849233200111537,0.4150766799888463,0.8,0.8,False,True,True,False,True,True,True,True,0.8173111710060543,False,False,
32,0.5223880597014925,0.8959881786932786,0.1040118213067213,0.8,0.8,False,True,True,False,True,True,True,True,0.8433617215289009,False,False,
15,0.7761194029850746,0.5887581168831169,0.4112418831168831,0.8,0.8,False,True,True,False,True,True,True,True,0.8378148680567642,False,False,
22,0.6716417910447761,0.715744992991027,0.284255007008973,0.6666666666666666,0.6666666666666666,False,True,True,False,True,True,True,True,0.807685855065171,False,False,
44,0.34328358208955223,0.6553226577492681,0.3446773422507319,0.2222222222222222,0.2222222222222222,False,True,True,False,True,True,True,True,0.5711570265717361,False,False,
39,0.417910447761194,0.4439318212537894,0.5560681787462105,0.1666666666666666,0.0,False,True,True,False,True,True,True,True,0.529749363206067,False,False,
15,0.7761194029850746,0.6913992931453355,0.3086007068546644,0.75,0.5,False,True,True,False,True,True,True,True,0.8666582381551005,False,False,
8,0.8805970149253731,0.5494695645366754,0.4505304354633246,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.8519852150090729,False,False,
17,0.7462686567164178,0.4352333979535147,0.5647666020464853,0.3333333333333333,0.3333333333333333,False,True,True,False,True,True,True,True,0.6850328534110619,False,False,
12,0.8208955223880597,0.8472222222222223,0.1527777777777776,1.0,1.0,True,True,True,False,True,True,True,True,0.980318018070218,False,False,
20,0.7014925373134329,0.5049375236472011,0.4950624763527989,0.6,0.6,False,True,True,False,True,True,True,True,0.7327852513480541,False,False,
7,0.8955223880597015,0.4401270772238515,0.5598729227761485,0.5,0.5,False,True,True,False,True,True,True,True,0.7285732744352157,False,False,
8,0.8805970149253731,0.4166666666666667,0.5833333333333333,0.0,0.0,False,True,True,False,True,True,True,True,0.6985823976092804,False,False,
15,0.7761194029850746,0.7937500000000002,0.2062499999999998,0.8,0.8,False,True,True,False,True,True,True,True,0.913334524702424,False,False,
17,0.7462686567164178,0.5672655514886743,0.4327344485113257,0.8333333333333334,0.8333333333333334,False,True,True,False,True,True,True,True,0.8057969116093624,False,False,
13,0.8059701492537313,0.5449754666969863,0.4550245333030137,0.5,0.25,False,True,True,False,True,True,True,True,0.8186365424327363,False,False,
