name,simplicity,informativity,optimality
natural_means,0.7972070431086823,0.8096889699334414,0.9469647493941762
dlsav_means,0.8623956552348385,0.6268860450796963,0.8795724231865136
deontic_priority_means,0.6578131951366137,0.5981493546333732,0.7578735070747692
epistemic_priority_means,0.6578131951366137,0.5981493546333732,0.7578735070747692
circ_priority_means,0.6578131951366137,0.5981493546333732,0.7578735070747692
dp_restricted_means,0.6578131951366137,0.5981493546333732,0.7578735070747692
population_means,0.6578131951366137,0.5981493546333732,0.7578735070747692
