bootstrap_sample_percent,low,high
1,0.10580893109038413,0.31387114941973204
3,0.1430115998417971,0.26690674208650356
10,0.18255806961376686,0.24654514301667918
31,0.1944062177997248,0.22876940526255374
100,0.20213569048353336,0.22667869546732572
