bootstrap_sample_percent,low,high
1,0.11723665976859854,0.6398463321642918
3,0.20791268457821205,0.5062569759879771
10,0.24993504715286602,0.4343116466276634
31,0.30687222769773914,0.39253362611620984
100,0.31078114394055356,0.3676600696046801
