bootstrap_sample_percent,low,high
1,0.5973909098782983,0.7238353556932259
3,0.6312849273288618,0.7058856511681033
10,0.6473939647285787,0.6855442062415026
31,0.6569512664541389,0.6758391283053296
100,0.6590124613844004,0.6723898752568529
