bootstrap_sample_percent,low,high
1,0.4563378547582293,0.5495443957418027
3,0.477416878661571,0.5316653243622714
10,0.4896628229570478,0.5203843806529121
31,0.49569995064343875,0.5135708953164821
100,0.5021249801632672,0.5101302419111854
