bootstrap_sample_percent,low,high
1,0.37975462430285145,0.4680213217719297
3,0.3995033761003547,0.45427001889395724
10,0.41202124632189435,0.44336555994925825
31,0.417390300837053,0.4387844721056429
100,0.4251391520609086,0.4335086746714977
