name,simplicity,informativity,optimality
natural_means,,,
dlsav_means,0.8186562521600884,0.5700234441602728,0.9183121200248929
deontic_priority_means,0.58931263437816,0.5386547440491324,0.7535026108514438
epistemic_priority_means,0.5894855240997674,0.5385485120519524,0.7536055975193184
circ_priority_means,0.5892737163787684,0.5386470250529547,0.7534695573577895
population_means,0.5976473600364133,0.5345090804533991,0.7582747231704844
