,complexity,comm_cost,optimality,N
cogsci universal true,45.14131635912263,0.838099895160168,0.8756833660272745,132122
cogsci universal false,38.57681452315412,0.9200424100562615,0.8374055731234347,28699
population,43.969860901250456,0.8527227879105114,0.8688525766493495,160821
