bootstrap_sample_percent,low,high
1,0.7119158048791958,0.7644775013979929
3,0.722812902909842,0.7521190777872482
10,0.7282741372144443,0.7462972752326184
31,0.7334789856616581,0.7428379788176971
100,0.7352683034553655,0.7413664680926183
